5862;111712;0;6155;609;7586;809;3683;6214;1887;1484;3346;7690;2867;3219;7965;877;2901;6139;4066;9628;3989;2525;3311;5669;1910;8664;3329;5799;7622;9401;1912;4529;2107;1932;6995;2901;1556;7173;11281;6824;7509;8628;3933;3162;744;1297;2592;6820;1144;7288;9920;1817;6282;764;5351;5538;6110;5484;2860;4700;1179;9318;6962;5809;2541;4420;3577;5726;2248;1729;5313;5639;4889;4854;2440;6212;9263;3367;5006;4921;4901;5412;3196;6370;5353;1840;6258;8333;587;9470;7395;10434;4618;2689;5146;1855;8014;6104;7029
1;400;0;0;1;0;56;15;0;1;109;3;0;15;25;2;0;29;31;3;0;3;19;250;5;53;37;0;0;1;0;4;3;12;18;7;8;4;0;0;2;20;0;35;12;2;3;175;20;43;0;0;0;17;13;9;1;0;34;12;3;23;1;3;0;75;1;6;1;0;33;0;6;3;4;17;1;0;10;0;13;6;2;12;154;3;11;4;1;5;0;9;0;3;20;4;13;18;122;0
180;14720;0;0;318;0;378;868;1378;1319;277;907;4;635;770;1720;88;363;1259;1031;0;743;464;450;1449;126;1340;1103;1506;1436;85;264;56;590;391;1689;337;767;1;0;1778;1649;0;428;433;367;499;445;1315;369;0;2;1;760;329;713;1760;2;657;359;572;221;1828;1062;347;364;841;618;1662;1068;267;424;644;5;708;296;1358;0;460;1423;748;1431;1;569;888;1345;458;1720;950;274;0;42;54;591;648;2;499;1148;866;0
23;7184;0;0;226;0;133;218;500;793;70;488;0;363;205;795;82;104;436;657;0;504;206;142;581;20;558;721;879;379;4;386;9;312;185;1160;127;466;0;0;644;801;0;248;231;240;246;100;625;134;0;1;1;632;196;295;961;0;541;37;603;71;811;622;77;141;666;597;711;866;40;94;238;0;340;96;593;0;165;738;291;573;0;246;390;792;216;914;356;148;0;3;3;61;130;0;219;607;449;0
23;7128;0;0;195;0;346;448;447;257;250;558;0;202;430;735;45;255;533;387;0;541;227;230;782;104;646;440;536;465;12;159;27;255;232;872;245;275;0;0;878;662;0;247;317;255;256;224;476;338;1;0;0;469;182;427;564;0;565;131;464;189;674;633;109;233;532;384;538;421;131;168;506;9;335;189;631;0;264;606;415;686;0;519;458;551;133;730;582;218;0;7;6;171;315;3;358;485;489;1
254;7180;1;31;63;0;163;739;542;106;228;527;2;177;434;1093;36;281;570;472;1;364;185;101;821;114;333;202;253;1052;335;152;58;154;155;362;212;182;0;0;954;265;1;254;256;112;222;232;272;239;6;18;862;184;71;472;724;0;208;321;231;167;404;418;1150;274;513;203;482;228;267;1243;432;2;394;234;967;3;314;791;410;943;0;344;254;157;93;391;564;96;0;74;162;764;543;1;226;192;156;0
86;4220;0;1;129;0;194;492;247;28;191;243;1;96;436;308;36;230;586;93;1;201;87;342;395;171;465;47;159;439;33;40;58;82;139;329;167;91;0;0;555;406;2;114;218;116;174;223;323;286;0;1;0;167;87;255;161;0;252;332;99;195;376;234;133;167;155;79;186;90;268;175;326;10;154;162;242;0;225;149;253;433;0;291;494;134;64;399;420;102;0;27;28;391;387;0;156;266;348;2
68;3264;0;0;84;0;137;316;204;46;141;225;1;96;263;332;19;151;345;109;0;206;80;158;341;54;318;46;281;354;23;38;21;63;114;292;109;139;0;0;444;378;0;105;151;96;141;145;260;152;0;2;1;207;54;210;186;0;224;130;112;118;357;196;75;128;141;88;222;95;126;129;217;1;144;136;227;0;150;168;184;330;0;185;254;192;57;367;280;100;0;15;14;183;225;0;89;296;211;0
21;2380;0;1;79;0;93;172;182;62;108;150;0;61;179;240;9;109;230;89;0;119;29;70;248;37;194;29;211;180;4;24;31;43;81;274;97;153;0;0;265;290;0;59;77;88;89;99;172;118;0;0;0;142;48;160;167;0;106;68;85;81;334;135;58;61;111;60;249;96;97;68;183;0;115;103;246;0;104;150;127;267;0;130;160;154;44;293;220;86;0;8;1;96;151;0;49;298;138;0
158;7180;0;0;281;0;316;734;439;213;274;491;0;249;667;610;49;319;821;206;0;445;211;364;809;127;725;148;394;652;32;123;74;308;299;664;217;386;0;0;915;619;3;219;313;348;334;308;609;320;0;3;0;315;179;467;433;0;445;275;257;243;651;402;102;268;314;258;367;346;291;204;457;3;328;254;428;0;322;384;462;820;0;471;658;293;181;791;499;223;0;30;34;350;575;3;332;492;512;0
