3057;111712;0;2319;8345;1974;9210;3796;5133;4388;11519;5014;912;1929;5131;7227;2042;1622;6874;2999;12898;7106;894;6905;874;5933;5737;8489;6565;6977;4468;6384;1544;6279;5694;2299;3066;4366;7764;837;12895;6782;1877;7008;1671;2754;5807;12241;7935;3259;6060;7107;3274;2927;8090;4512;7777;1968;6684;4827;5457;3249;7738;11960;3996;8643;3403;9737;7108;6299;5249;772;8749;14691;2914;2350;4526;6596;1366;6153;4413;6402;2773;3630;9135;8467;841;6991;2703;4440
20;400;0;1;0;34;0;5;55;2;0;2;37;228;4;5;31;18;0;19;0;10;5;148;0;7;131;5;0;19;8;168;75;5;0;30;51;6;2;1;0;4;37;1;4;0;1;0;2;44;8;20;10;13;6;1;14;15;8;10;1;2;0;0;23;0;0;0;16;0;32;12;21;0;112;7;2;0;42;5;2;3;22;21;0;2;0;6;30;9
449;14720;0;1486;0;283;8;910;551;517;35;1217;355;207;771;685;128;560;242;622;0;1048;316;942;87;1595;1061;0;679;1234;743;861;268;16;1797;329;421;514;2210;435;30;946;540;1405;723;1172;1683;0;938;700;1333;859;446;358;23;644;1261;475;2003;655;1703;633;829;3;581;0;1204;0;1259;1667;810;317;1297;0;427;377;1065;1601;358;522;1216;3;643;493;0;1614;421;1837;654;1250
173;7184;0;933;0;80;0;495;349;52;2;755;154;38;429;92;19;304;52;260;0;525;147;421;94;1054;424;0;169;569;591;420;66;1;1007;53;164;607;814;292;0;484;237;594;426;971;900;0;204;166;401;705;42;160;2;477;760;235;916;239;768;346;413;0;246;0;758;0;658;929;282;184;548;0;107;461;817;629;127;151;442;0;342;278;0;726;262;991;107;436
343;7128;0;292;0;193;0;696;438;148;5;445;297;153;367;178;77;328;59;279;0;569;199;533;52;850;515;0;287;436;472;449;248;12;614;192;263;424;900;269;1;525;500;629;298;500;569;0;250;427;735;589;145;275;3;378;572;147;738;452;553;506;583;1;274;1;455;0;591;768;443;186;611;0;238;194;587;603;285;384;573;5;255;283;0;564;283;789;305;659
289;7180;1;147;0;238;73;487;187;782;129;260;159;104;482;849;133;158;1005;252;1;405;144;296;42;368;309;0;1541;292;250;153;234;10;814;317;323;200;804;99;98;557;241;1197;245;283;289;0;758;403;1185;213;390;223;18;381;164;87;562;500;468;367;1020;10;338;9;193;0;177;846;452;83;336;2;270;180;546;876;243;420;946;1;186;238;0;376;121;426;535;719
272;4220;0;45;0;228;4;291;248;326;27;114;168;145;176;369;175;105;100;110;0;255;155;514;38;346;648;0;254;325;112;378;200;18;189;293;173;101;588;161;13;233;289;266;136;106;139;0;260;434;601;212;380;179;7;118;231;58;443;279;194;246;302;2;176;0;40;0;303;187;378;93;390;0;223;50;121;271;240;319;349;2;131;131;0;309;130;443;432;438
164;3264;0;74;0;145;1;253;183;171;23;145;144;81;178;206;67;90;52;90;0;216;111;256;19;284;345;0;193;241;130;216;128;5;212;143;123;103;480;105;5;207;163;248;163;130;249;0;227;241;422;253;142;127;1;137;290;57;376;223;257;196;230;0;133;0;40;0;334;198;239;64;320;0;163;48;123;236;168;194;276;0;118;116;0;293;107;397;232;352
110;2380;0;89;0;108;1;186;91;77;3;121;93;63;147;112;38;59;34;43;0;186;80;190;8;227;214;0;101;168;76;147;105;2;175;105;62;82;285;105;0;150;124;216;153;112;210;0;113;183;251;164;76;100;2;95;281;46;263;160;248;115;183;0;100;0;29;0;235;171;154;56;241;0;107;37;95;253;114;164;220;0;71;45;0;290;100;326;152;217
344;7180;0;300;0;281;1;565;418;326;34;261;283;168;350;428;131;315;72;309;0;516;252;698;49;665;837;0;323;583;354;513;292;19;466;318;285;222;985;374;9;424;408;454;441;387;402;0;464;619;934;399;326;303;14;299;452;228;760;501;372;459;378;2;315;0;155;0;470;470;580;205;636;0;312;153;242;446;297;419;672;3;295;241;0;549;361;886;609;827
