7409;0;178;0;2244;4193;16321;4760;6250;3712;2205;2931;9339;3601;0;12608;6019;9777;4857;8938;205;5037;7589;10094;11772;0;4581;6146;2773;10468;4013;3920;4909;9369;2055;425;10821;887;5016;2651;1009;11479;2024;1973;2861;6060;55;6418;4756;1868;4921;1832;2196;0;7004;6344;8292;17287;6982;3972;5886;7907;15583;7389;3239;3052;9811;4309;9248;4375;6641;3463;1525;2470;4036;13432;9899;4499;2285;83;49;3257;4247;9237;4777;2850;4933;8835;6518;3409;4565;10079;587;6678;12558;13597;6372;885;7344;5931;15128;8022;2209;10273;8789;120;4682;7903;11210;1941;2298;3352;864;1169;11905;5470;5065;7580;6617;6350
0;0;4;0;0;39;0;0;40;0;0;1;0;49;0;3;7;2;0;18;0;0;0;0;0;0;6;0;24;0;0;1;0;15;0;12;0;24;0;142;50;0;0;31;0;0;0;1;3;0;0;481;7;0;3;1;0;0;0;0;93;0;0;0;0;0;1;0;0;22;6;0;378;0;0;0;2;32;0;0;0;7;10;2;0;27;8;1;0;0;0;0;1;0;1;0;0;36;0;1;0;1;0;3;1;0;0;0;0;0;0;0;170;14;0;0;0;11;0;14
16;5;471;1;4;1240;91;12;744;4;33;939;1337;307;3;625;1021;1129;9;1233;426;448;118;43;1655;4;1170;984;1150;1724;157;111;939;1164;5;4620;2759;367;1799;684;430;234;14;629;63;38;6026;2062;1594;30;3;534;771;1;1940;1421;1050;2;1294;422;1046;1263;90;740;7;126;1318;341;2082;1081;625;3;445;11;797;1202;1048;315;4;2717;6589;871;1334;894;48;433;833;2371;1579;60;800;1685;240;1092;1426;328;1459;510;62;1305;3;1372;45;85;1129;5527;67;990;1420;2;0;68;335;847;1921;1107;46;1561;1987;816
17;0;1;0;0;509;86;3;64;0;0;834;592;9;0;698;454;89;6;248;0;56;130;6;1100;0;694;86;704;1128;0;7;16;1048;0;30;1714;24;1029;213;55;230;0;189;2;31;0;786;694;0;0;121;488;0;992;1429;309;2;784;47;201;39;31;242;0;1;657;28;1385;946;190;0;92;0;20;1033;287;24;0;0;2;493;385;415;3;23;105;2178;1086;0;13;1072;1;1644;914;421;266;137;223;637;6;701;0;21;559;0;7;61;833;0;0;0;51;398;1262;675;0;376;883;405
13;0;0;0;0;69;14;2;2;0;0;169;55;2;0;21;55;0;1;9;0;0;23;1;68;0;202;0;55;80;0;4;0;66;0;1;102;16;8;30;31;20;0;37;0;2;0;4;55;0;0;28;120;0;155;59;0;1;12;1;31;6;0;50;0;0;29;0;104;31;35;0;23;0;9;81;4;3;0;0;0;104;50;60;0;8;25;167;72;0;0;61;0;45;104;57;16;57;61;79;1;88;0;8;70;0;0;2;36;0;0;0;16;97;102;74;0;17;39;34
1880;0;0;0;0;56;5011;58;49;0;0;150;1779;11;0;898;61;33;165;90;0;13;622;3360;57;0;195;20;75;378;2;243;47;179;1;13;313;13;73;11;21;876;0;45;0;652;0;93;157;0;193;11;39;0;143;31;15;440;43;21;60;106;3016;360;0;2;81;1;531;55;137;0;20;0;121;1050;41;8;0;0;2;165;139;154;106;16;96;209;165;0;9;172;0;284;282;2196;133;24;1622;171;2759;212;11;229;611;0;1;34;95;0;0;1;7;25;336;1238;0;104;154;91
76;0;140;0;0;269;126;604;191;0;7;486;332;211;0;63;188;48;6;196;28;18;257;10;53;0;827;18;312;160;0;91;12;127;0;59;115;130;84;244;133;100;0;311;0;55;0;83;413;1;509;194;261;0;267;110;27;510;58;12;164;69;412;931;0;6;173;3;18;264;474;0;187;0;189;39;113;133;0;0;1;680;549;199;20;299;411;154;128;0;1;64;12;29;134;94;203;158;160;530;345;481;56;91;786;0;0;40;88;0;1;2;119;228;164;66;0;210;209;271
19;0;14;0;0;205;50;68;324;0;0;302;189;338;0;51;365;74;2;332;0;16;215;0;109;0;403;38;223;201;0;93;31;321;0;75;166;63;41;306;60;101;0;233;1;55;0;132;325;1;90;258;162;0;379;193;54;54;33;12;198;99;165;215;0;4;207;1;43;251;152;0;195;0;108;32;90;294;0;0;5;297;388;211;5;344;342;206;76;0;44;86;5;38;181;47;170;75;136;420;38;313;9;38;333;0;0;36;157;0;0;1;110;157;123;97;0;353;215;204
0;0;6;0;0;264;0;4;271;0;0;143;19;395;0;82;354;159;0;247;0;0;28;0;316;0;292;113;198;169;0;91;40;389;0;43;197;39;93;274;54;16;0;234;0;11;0;131;253;0;0;178;144;0;362;286;84;0;54;4;218;124;0;51;0;1;210;0;91;234;122;0;150;0;139;41;107;306;0;0;4;230;405;183;0;483;401;331;77;0;43;137;1;93;168;3;182;58;12;311;0;242;0;14;46;0;1;92;141;0;0;2;61;138;132;54;0;266;189;269
48;0;27;0;0;654;15;13;520;0;2;964;181;677;0;310;974;444;2;486;0;1;235;2;804;0;1053;405;688;784;0;30;163;1143;0;88;895;189;302;518;217;269;0;466;0;13;0;622;701;2;1;430;622;0;1427;1026;435;1;330;6;462;385;17;261;0;3;569;0;367;447;276;0;375;0;275;210;276;491;0;0;2;715;658;463;0;419;584;1327;641;0;266;482;3;401;662;132;664;216;237;824;8;770;0;52;392;0;0;421;609;0;0;1;213;454;546;284;0;579;609;567
