5907;0;0;435;6066;0;2462;13596;4562;13188;12613;11391;9279;19215;5109;2508;6160;3566;1099;16065;6345;7433;11710;2861;6659;4895;22835;0;2687;8061;6221;11890;9382;4928;9562;5851;4209;8804;3544;73;1253;3787;4198;10361;4855;7264;11082;3845;9335;5965;13443;8216;4266;0;12204;7195;947;1683;10650;4579;152;1937;14511;7934;13229;6939;7830;4951;4966;2698;17519;12328;12700;7313;12292;9304;1254;11996;9869;6856;19820;13167;6130;3513;10746;5591;21600;8608;7106;3035
0;0;0;6;3;0;35;0;81;0;9;0;0;0;0;0;0;0;39;0;6;0;7;5;1;0;0;0;0;0;44;2;1;0;5;0;4;0;0;0;66;24;0;0;0;2;0;0;0;0;3;1;0;0;0;0;28;411;12;0;0;583;6;48;0;39;0;1;0;0;0;0;3;0;1;0;86;0;0;0;0;0;63;32;5;0;0;41;72;31
78;5;3;848;1696;4;1261;2443;476;2130;1924;2067;1390;16;138;59;489;8;655;2048;1191;2361;1246;808;96;4;323;2;220;25;511;3259;771;926;1552;839;1098;1620;59;7295;588;689;85;1656;1;2416;1604;184;1914;37;109;1845;4;1;82;40;4569;504;2030;101;12933;560;1169;1147;73;1154;1437;1604;67;7;1296;1929;1288;612;1690;1323;572;1821;2109;2136;8;2638;1368;1299;1539;40;157;1700;1155;1383
0;0;0;3;1354;0;422;1791;18;870;1382;1172;47;16;15;0;40;0;214;1388;182;1315;120;733;14;0;299;0;0;21;34;2867;229;19;805;0;587;1675;0;2;63;69;0;491;0;855;558;11;1537;9;60;972;0;0;173;21;59;99;509;0;0;123;1197;298;24;470;19;778;0;0;1189;1288;677;63;895;98;44;1858;1188;1027;2;1320;1077;543;144;2;129;474;344;795
0;0;0;2;202;0;113;154;6;95;122;101;5;3;0;0;0;0;64;144;32;15;1;170;3;0;36;0;0;17;4;192;45;0;80;0;132;71;0;0;30;24;0;0;0;22;7;0;69;7;18;231;0;0;44;5;7;24;19;0;0;27;53;47;6;49;4;84;0;0;67;75;69;1;31;1;28;48;129;61;1;112;63;59;6;0;17;34;63;98
2;0;0;3;335;0;33;1080;16;1211;204;241;92;3605;0;0;3;1;29;466;163;105;47;84;553;178;2951;0;0;2028;22;228;220;16;216;0;190;234;2;3;22;59;0;27;0;163;55;25;50;113;392;255;0;0;1534;1091;19;20;140;0;0;9;684;126;4495;55;130;186;1;0;1400;50;208;39;94;27;13;413;1506;176;638;531;59;110;91;9;6162;146;107;87
0;0;0;191;523;0;270;24;311;773;193;326;57;445;0;2;5;0;180;130;490;99;76;570;81;559;271;0;0;106;193;138;885;2;668;0;776;56;14;6;151;430;0;37;0;187;150;72;151;843;145;771;0;0;338;56;128;217;282;0;0;198;137;224;31;267;117;743;1;0;86;59;202;17;154;30;179;75;101;276;642;326;395;514;175;3;236;442;294;388
0;0;0;20;399;0;207;40;450;408;457;310;81;74;0;0;4;0;103;147;393;38;110;245;103;99;175;0;0;34;411;212;171;39;463;0;377;43;2;5;82;391;0;85;0;235;116;28;223;129;60;484;0;0;256;32;150;224;443;0;0;279;175;268;0;436;117;415;2;0;49;124;294;18;182;42;110;104;167;288;79;329;392;349;185;1;105;560;201;262
0;0;0;14;248;0;218;79;539;41;544;217;130;0;0;0;1;0;78;151;407;123;172;143;70;0;3;0;0;0;421;347;85;50;450;0;291;89;0;5;70;532;0;128;0;230;132;1;322;4;18;441;0;0;26;4;100;163;347;0;0;189;223;245;0;417;125;338;0;0;86;310;224;1;177;139;62;153;97;199;0;252;349;319;224;1;0;518;271;247
0;0;0;51;1407;0;656;370;823;343;1730;1020;453;13;0;2;1;1;263;645;736;438;483;846;20;1;211;0;0;71;689;1503;228;260;911;0;945;624;0;4;260;570;0;623;0;796;387;2;1110;38;106;1389;0;0;323;4;186;411;760;3;0;472;855;569;5;1044;319;860;1;0;329;824;673;1;635;572;270;626;556;794;2;1092;793;830;753;1;28;772;644;764
