0;0;879;0;8732;0;13220;25229;11640;21799;6185;10980;18458;14648;6579;40973;4503;11253;14680;27392;15198;9004;5569;13625;28125;24052;0;2912;5363;11316;17481;24380;25220;13750;15852;22055;15315;5244;18888;8738;18669;6247;21010;5454;10427;20456;2290;26916;21348;10139
0;0;19;0;0;0;102;0;0;4;139;3;0;1;49;0;0;0;6;5;0;7;0;0;0;2;0;663;0;0;0;0;4;2;36;16;0;76;4;78;0;0;10;338;0;62;178;2;0;0
1;5;1101;3;6;4;2664;34;356;5246;774;1368;2834;2214;1218;481;13433;409;2721;1935;100;3026;7212;2030;3769;3775;2;992;40;250;4314;180;5122;2294;2252;3846;158;2517;265;2456;3463;73;3077;5159;58;2744;972;4439;4403;822
0;0;18;0;0;0;1389;13;0;1747;31;1041;2947;341;215;310;0;47;1346;1975;164;1205;2;82;2775;1969;0;207;0;6;2564;78;3436;43;228;746;63;1367;162;1075;1492;0;1757;546;39;1308;105;3563;2705;79
0;0;8;0;0;0;174;3;0;114;10;213;110;1;55;39;0;0;253;101;36;118;0;3;244;202;0;75;0;0;82;20;337;6;23;23;5;176;26;268;10;0;90;33;30;199;52;200;210;0
0;0;9;0;0;0;249;1116;0;379;28;398;604;42;114;8056;0;6;433;2016;1696;307;7;70;2531;685;0;48;2;1;257;7708;942;175;203;228;1422;133;691;156;133;4;213;43;2385;402;30;241;1877;38
0;0;255;0;0;0;1133;1039;0;807;444;1780;118;56;709;779;0;6;1313;187;1056;1073;14;45;105;707;0;362;0;1;253;120;906;155;599;365;123;666;196;803;196;12;378;431;231;490;297;225;193;62
0;0;51;0;1;0;843;134;0;955;607;484;169;107;554;293;0;3;772;225;458;702;16;95;104;583;0;347;0;0;144;26;687;188;766;495;102;435;138;495;198;4;578;579;74;800;200;382;264;33
0;0;29;0;0;0;845;0;0;732;717;173;249;245;703;4;0;2;669;283;23;657;12;152;173;423;0;258;0;0;213;1;424;240;763;500;40;421;30;477;220;2;503;408;0;853;143;773;236;4
0;0;146;0;0;0;1970;7;0;1859;1020;1182;1201;868;959;119;0;1;1922;1158;278;1394;15;785;708;1748;0;706;2;0;1175;20;2126;633;1452;1469;37;1324;274;1534;914;3;1726;796;97;2144;486;2397;1143;2
