7563;0;20751;9008;12351;476;0;101;19566;2715;12084;0;6391;10959;4714;440;3848;17085;12724;12737;8939;7600;1440;10534;7171;14342;0;20192;162;13235;9286;6990;4714;3677;3012;6427;14119;1982;16778;14594;23260;8904;3005;6729;13994;11457;4131;6854;7229;11792;0;15771;8587;8090;5363;9873;5826;7067;15290;9282;2746;1099;12170;5481;7214;17190;9345;6760;3620;1618;8443;10776;12324;23306;8531;1979;7130;5043;14847;1360
2;0;0;49;0;7;0;0;2;17;29;0;0;2;0;4;0;0;0;3;0;4;333;0;0;0;0;0;0;10;0;123;0;32;0;6;4;606;0;0;0;0;10;0;29;0;0;0;0;0;0;8;2;0;2;0;0;24;1;0;0;54;0;97;0;1;0;39;16;34;0;10;0;0;0;74;0;74;0;98
1681;5;37;1181;1834;882;4;7725;1424;1367;1666;3;33;988;8;338;72;3686;103;1668;41;2228;448;1703;1054;3014;2;8;13007;2119;2918;1475;184;736;7;1493;181;581;2799;2614;511;281;957;140;1756;1669;83;1281;1286;2048;1;2245;2594;834;1529;30;6;1388;2369;2405;203;480;2565;1442;668;2218;1511;546;1381;914;29;2049;1757;247;142;4390;173;516;117;539
910;0;19;299;2284;6;0;3;1402;601;777;0;0;342;0;6;0;2112;207;527;15;825;75;129;37;1636;0;2;0;1128;1788;426;0;102;0;779;93;131;2143;1932;446;25;688;7;193;199;0;30;19;1565;0;2271;933;94;1160;26;0;242;1296;1135;0;89;1609;1127;0;1559;604;34;613;541;13;599;956;160;15;103;1;17;33;48
219;0;3;50;82;2;0;0;60;137;71;0;0;64;0;0;0;201;44;8;4;74;15;6;0;120;0;1;0;147;33;88;0;34;0;131;19;30;189;95;47;0;158;0;6;2;0;9;1;66;0;160;13;0;219;17;0;32;116;91;0;58;135;59;0;157;1;6;70;59;1;21;32;23;1;14;0;6;10;32
280;0;3807;146;473;5;0;4;1350;68;148;0;0;290;1;4;0;1198;1870;66;812;210;15;143;17;549;0;612;0;201;165;102;0;63;0;234;450;14;1088;60;2825;7;66;1;95;42;3;152;42;77;0;328;138;19;308;2204;0;147;311;247;0;32;1454;59;0;460;32;26;147;33;112;142;79;6380;567;22;2;22;5036;16
994;0;606;290;75;199;0;5;91;414;404;0;0;962;0;53;3;641;428;167;34;601;195;160;11;264;0;633;0;258;106;393;0;468;0;1007;157;222;33;97;299;5;402;0;181;49;19;182;12;152;0;275;139;25;790;204;0;626;424;468;2;147;87;376;0;150;45;184;529;239;1105;327;151;271;103;194;0;342;36;179
490;0;128;266;85;25;0;7;74;263;570;0;0;218;0;12;1;421;304;142;28;480;200;153;39;325;0;81;0;550;45;286;0;401;0;529;79;267;46;184;201;2;230;0;301;80;3;137;46;226;0;433;199;22;422;53;0;562;409;414;0;75;165;362;0;165;65;406;300;175;169;487;161;134;104;264;1;495;2;122
389;0;0;245;159;18;0;6;147;244;593;0;0;112;0;12;0;137;28;156;3;451;126;182;75;282;0;0;0;595;116;352;0;565;0;445;28;193;110;435;6;2;179;0;325;205;0;159;61;289;0;559;206;1;235;0;1;569;272;288;0;58;136;325;0;167;94;408;258;145;1;405;156;0;41;180;0;594;0;71
1332;0;16;575;736;62;0;8;513;794;1307;0;0;343;1;23;0;892;329;407;3;928;356;687;424;1264;0;2;0;1699;663;840;1;644;0;1103;156;502;453;1280;325;1;834;0;758;667;0;346;289;1038;0;1863;850;2;1414;81;0;912;1132;1016;0;218;647;786;2;762;513;672;801;444;15;821;643;45;17;322;0;876;11;334
