14015;0;635;0;7710;22583;3384;7417;5784;20725;9150;5137;0;17312;25206;5225;14247;1777;8483;12231;6513;13404;12853;11038;6865;10543;2059;11028;10116;0;4702;11514;8672;6070;14121;8580;6325;15330;3705;8379;12378;1279;8935;20214;21429;9845;14835;8575;10446;6723;21425;0;13304;14371;937;15752;15207;3876;3819;4092;8741;14844;13896;1763;228;9408;9018;8559;21116;14340
0;0;8;0;0;0;14;0;87;0;2;95;0;1;0;3;0;107;0;7;0;0;0;0;4;0;613;0;6;0;27;1;0;0;7;0;9;0;29;0;0;38;0;7;0;0;4;115;3;57;0;0;0;6;0;10;0;0;0;46;0;1;1;389;0;0;84;16;1;8
3137;5;975;2;481;309;1240;70;4852;11;3099;567;3;4021;474;1275;91;819;2587;2034;0;74;136;1751;1618;336;665;343;1928;4;848;1052;26;81;2037;1576;1628;2798;1484;227;2132;670;1453;1837;2849;29;198;1674;2131;570;61;1;1999;2475;12990;1741;2194;30;311;1829;1482;2666;2841;566;8197;809;1317;2053;3030;1818
1850;0;12;0;0;218;594;0;657;3;1243;22;0;2435;443;1090;20;58;1824;686;0;20;245;187;910;34;149;15;1644;0;102;365;16;1;213;23;918;1999;713;0;859;166;39;1787;2268;27;105;766;1111;41;30;0;2297;1883;0;307;1351;0;0;989;99;1455;1210;102;5;81;297;471;1888;843
165;0;7;0;0;32;163;0;33;1;60;6;0;240;42;213;3;38;46;37;0;5;54;1;234;0;33;0;75;0;38;83;2;0;9;3;131;111;71;0;2;68;1;92;177;22;18;96;114;5;4;0;71;181;0;1;60;0;0;129;9;145;31;22;0;0;41;52;172;100
1585;0;8;0;0;6436;60;0;64;653;245;19;0;995;3404;255;855;23;220;161;0;4515;2213;38;265;5;18;1;73;0;92;318;123;1;109;118;238;68;123;1;55;27;36;878;1342;2230;499;107;262;23;3993;0;674;304;0;80;130;0;0;80;171;541;145;22;5;41;137;201;580;213
136;0;211;0;0;250;411;0;391;648;408;361;0;739;303;833;92;245;84;374;0;29;426;38;1017;4;223;2;152;0;540;1019;1131;8;186;77;1010;96;494;1;72;189;12;155;64;200;163;491;631;215;639;0;84;278;0;155;152;0;3;472;234;435;263;239;13;57;268;726;191;350
179;0;39;0;0;117;247;0;498;86;458;495;0;491;209;427;75;133;38;523;0;0;316;78;508;2;289;0;252;0;442;232;185;0;210;99;511;180;340;1;100;96;56;197;60;49;88;443;442;443;141;0;115;615;0;193;226;0;1;342;235;430;201;226;14;33;273;645;222;545
131;0;21;0;0;1;233;0;411;0;366;606;0;202;7;198;17;94;79;481;0;0;36;202;414;1;200;0;353;0;617;134;1;0;293;114;408;416;283;0;126;73;89;329;121;0;32;507;333;451;0;0;183;729;0;208;188;0;0;323;219;289;262;173;8;1;273;605;236;523
739;0;99;0;0;45;850;0;681;2;1051;891;0;1249;287;1245;10;378;643;1014;0;6;360;706;1379;1;508;0;1224;0;683;375;18;2;946;328;1100;1235;879;2;675;263;486;1067;494;83;188;1169;1141;741;18;0;766;2286;0;640;888;0;2;946;582;1318;692;434;11;1;601;1068;987;1317
