11;0;0;3550;4;0;2557;42;0;2521;94;0;7266;0;6765;58;0;18;139;6632;6329;5;4968;489;0;93;61;9701;766;0;0;945;27;64;0;8228;5078;171;1241;3683;675;3;114;0;0;6824;5478;34;5069;239;7614;617;0;6573;2242;48;670;38;756;49
8;0;0;1;53;0;69;25;0;4;876;0;12;0;211;106;0;3;133;312;10;139;40;684;0;288;1071;174;424;0;0;9;27;500;0;29;2;34;55;113;13;4;24;0;0;119;309;11;53;4;4;209;0;34;9;153;53;365;90;1
4637;6;0;934;916;0;1973;3702;0;2983;2424;1;1735;2;1036;4151;4;4061;5730;661;3898;3405;2969;2376;0;3105;2096;2358;2058;7;1;5098;4614;2730;0;848;2917;4855;3408;1324;4973;4162;3971;0;0;741;378;4236;1623;3031;1638;3788;2;3136;1500;2767;4482;1852;5519;3074
766;0;0;2636;167;0;2994;830;0;4123;596;0;3911;0;1626;680;0;1809;1085;935;6207;5;4571;488;0;547;393;4305;307;0;0;2536;1517;490;0;1911;4831;1316;1231;422;2168;1502;1033;0;0;2848;564;1377;1844;928;3564;1026;1;6110;3695;659;2075;317;1042;1062
6;0;0;475;3;0;817;29;0;1484;32;1;1835;0;894;65;0;68;150;2520;1331;1;1808;228;0;52;30;1346;586;0;0;1970;54;67;0;1442;819;294;2101;1799;1767;47;156;0;0;2888;966;77;2459;1093;1981;327;0;1404;352;51;623;20;1365;169
1;0;0;2554;1;0;1604;2;0;1689;6;0;2952;0;789;6;0;7;28;1730;4168;2;3106;47;0;31;1;1589;295;0;0;576;5;7;0;1343;2029;54;468;590;214;2;44;0;0;3752;850;14;778;163;1724;161;0;2116;1486;3;376;0;328;25
55;0;3;62;101;593;553;299;152;407;264;124;922;0;105;540;677;85;965;421;700;601;733;421;517;723;306;225;282;0;485;540;328;586;8;139;571;719;622;199;760;210;579;52;599;494;20;184;940;442;517;863;377;876;218;383;693;210;812;308
157;0;0;36;5;0;416;384;0;442;84;0;976;0;78;381;0;103;759;246;924;1;877;255;0;326;97;380;212;0;0;609;341;248;0;307;411;710;750;209;585;324;452;0;0;411;16;247;566;221;1196;696;0;1127;231;254;597;128;584;394
202;0;0;16;1;0;353;343;0;376;151;0;906;0;238;345;0;163;704;167;818;0;849;218;0;323;127;797;162;0;0;605;295;281;0;638;289;720;722;245;541;468;419;0;0;340;59;232;499;167;1259;565;0;1118;118;275;476;100;648;562
725;0;0;538;51;0;1425;1136;0;769;334;1;1988;0;1775;797;0;852;1434;994;2436;2;1748;543;0;787;338;3830;600;0;0;1429;709;673;0;2866;1890;1000;1454;955;976;1019;793;0;0;1234;702;1027;1806;274;3821;1336;0;4028;1221;707;1432;415;1170;660
