9518;0;8105;0;7026;281;0;244;0;17;7506;277;4347;0;994;9879;0;0;268;41;0;7882;637;17;5041;11170;1180;3492;916;0;127;8911;273;8886;2140;28;71;9156;48;71
365;0;41;0;407;13;0;276;0;178;254;156;16;0;33;13;0;0;1493;34;0;199;248;8;7;142;18;43;865;0;303;47;66;19;173;3;154;5;21;1267
1381;6;4408;0;601;4978;7;5607;2;2224;1899;6555;3633;0;6140;1886;2;0;4326;7176;1;1391;5498;6943;1703;2852;7361;4110;3678;9;5960;3755;8377;1100;5175;5227;4650;5239;7128;2908
2115;0;8036;0;812;1323;0;1000;1;347;3671;1335;6611;0;2430;4163;0;0;964;1997;0;1067;1649;1621;4190;5644;4409;2858;712;0;1217;6797;2014;2544;913;1964;954;8526;2658;508
1603;0;1815;0;1355;1102;0;190;0;8;3466;347;898;0;2443;2718;0;0;146;90;1;2864;450;31;798;1899;2133;3178;408;0;132;2954;553;1672;2447;110;46;2015;127;53
1342;0;3388;0;1102;91;0;119;0;1;4076;84;3421;0;416;2566;0;0;63;6;0;1178;233;2;3388;2217;800;907;131;0;14;5445;125;1521;654;14;4;4390;17;1
180;0;1208;14;30;739;0;1080;724;154;995;1089;627;1339;914;862;0;253;598;547;138;538;1228;152;140;358;677;1267;691;1128;1004;1034;1191;223;787;235;479;1124;355;468
151;0;1383;0;33;380;0;587;0;42;664;995;701;0;843;1501;0;0;256;522;0;315;767;343;99;643;760;1010;426;0;632;1234;946;497;698;252;483;995;445;150
350;0;1278;0;108;450;0;599;0;37;509;795;506;0;737;1403;0;0;331;554;0;292;639;521;49;1080;679;934;373;0;625;1200;916;895;752;397;412;822;468;189
2444;0;4693;0;1033;520;0;1361;0;252;1888;1481;2178;0;1365;4052;0;0;806;1395;1;1466;1666;1368;1046;4686;1684;2470;924;0;1513;2323;1388;3565;1719;1036;1351;2916;1567;543
