21;0;0;661;3;0;2243;23;12;0;2409;5;1;0;0;8;2557;3005;0;74;55;1179;0;0;22;601;121;60;0;43;0;2597;596;0;98;5;2374;2652;2317;0;309;42;162;23;0;604;2432;255;1757;1988;3;40;481;0;3;0;2534;67;18;0;35;1889;2686;0;95;2499;2231;3558;1;1688;176;3676;20;125;296;1540;3518;2;36;3215;1;3810;12;0;262;645;0;24;20;400;1835;0;0;9;8;5;6;198;328;2334;1898;1451;477;19;2989;2748;12;0;560;2708;60;3495;0;22;94;20;823;0;196;3274;847;13;6;149;7;18;58;43;0;3074;2061;14;1027;1401;2205;31;33;221;2456;2396
5;0;0;0;54;0;55;0;0;0;16;97;31;0;0;13;3;171;0;662;10;23;0;0;61;27;175;220;0;78;0;1;9;0;41;3;0;66;51;5;1;48;50;4;0;9;27;38;7;0;2;37;38;0;96;0;0;277;14;0;332;2;1;0;23;5;1;2;20;143;11;102;272;0;8;0;140;6;197;15;3;4;22;0;257;110;0;28;392;4;2;5;0;10;7;1;1;3;39;63;0;8;30;113;0;70;89;0;7;26;1;11;0;4;0;3;12;0;100;35;1;182;2;16;252;7;30;120;0;15;67;15;107;3;5;326;274;6;15;159
1132;4;0;589;714;0;800;855;1274;0;586;924;1104;2;1;1403;1762;659;0;212;1433;2046;1;1297;1346;1331;636;1286;0;1772;0;267;557;0;1390;1571;1004;288;254;205;2380;1546;2322;1823;0;1280;521;1407;1526;277;1652;1217;1310;1;1221;0;815;454;1622;0;1112;1428;924;6;1801;1472;676;468;1337;61;2091;567;864;1862;1717;1594;162;1884;1136;116;2056;137;1869;0;1131;1132;0;1397;270;1850;1041;1022;0;1186;2099;1408;1705;1908;687;682;631;538;2547;858;346;218;713;1;1463;352;1393;433;0;2343;1030;1428;679;0;1401;780;864;1035;1606;2745;473;2144;2258;590;3;805;258;1020;1359;830;1779;1341;1233;2561;594;307
354;0;0;1436;137;0;1397;370;282;0;1695;11;5;0;0;16;2102;729;0;25;419;1720;0;671;233;877;227;330;0;359;0;589;1642;0;319;182;1682;1539;403;34;1448;235;396;542;0;1968;971;650;2349;982;706;319;235;0;13;0;1908;8;271;0;124;1963;1999;0;467;1553;1115;1704;1;79;806;926;112;711;520;2128;466;516;313;358;452;511;419;0;225;163;0;293;24;796;1109;0;0;243;641;743;339;613;659;441;1648;1693;735;199;786;437;137;0;920;797;528;1316;0;802;329;526;211;0;180;1650;1188;204;690;890;3;812;574;16;0;2411;134;213;302;2542;1906;386;326;985;2024;232
25;0;0;190;3;0;753;81;41;0;352;2;0;0;0;3;536;237;0;53;60;698;0;18;9;901;69;26;0;40;0;712;116;0;44;4;262;1260;391;0;721;49;228;56;0;303;1062;146;342;212;32;30;810;0;4;0;730;39;13;0;34;229;571;0;142;900;524;1107;0;297;218;291;16;295;444;332;1413;7;16;615;4;1536;21;0;152;403;0;23;4;1159;636;0;0;21;10;15;1;769;110;771;401;161;660;20;921;399;2;0;1091;205;160;319;0;56;556;41;1209;0;117;701;642;30;13;369;0;29;85;13;0;567;736;5;623;435;569;12;12;380;862;902
4;0;0;587;1;0;1123;6;1;0;855;1;0;0;0;0;1937;222;0;12;22;525;0;2;0;339;35;23;0;5;0;506;497;0;27;1;885;2187;398;0;248;3;98;13;0;468;371;98;460;1513;1;13;194;0;1;0;570;6;0;0;3;637;1342;0;24;877;420;1256;1;201;72;438;0;27;103;387;1204;2;3;550;0;689;4;0;33;162;0;1;0;118;645;0;0;2;1;4;0;115;307;310;338;975;123;3;643;409;0;0;258;274;20;534;0;6;58;10;214;0;84;973;446;0;2;74;0;5;18;3;0;2634;335;0;243;847;1394;0;2;174;1925;496
79;0;2;98;14;334;210;122;32;2;424;102;145;565;0;94;99;39;9;15;275;381;0;78;100;298;306;231;399;389;210;76;132;305;315;22;109;238;9;85;120;348;340;149;28;255;411;358;227;1;10;298;249;76;193;313;64;83;179;94;173;269;341;0;311;375;44;305;230;2;301;52;140;301;263;474;116;92;334;57;18;129;126;280;126;107;213;182;14;303;180;33;336;144;101;18;39;172;315;310;221;33;343;247;255;23;73;84;351;19;258;134;2;136;216;80;150;332;316;213;118;181;88;412;34;145;411;312;0;266;10;93;219;213;300;195;119;230;205;68
119;0;0;55;5;0;191;167;83;0;366;5;1;0;0;11;192;41;0;7;172;458;0;111;100;324;200;125;0;198;0;180;119;0;237;27;42;133;7;0;172;223;282;207;0;270;207;304;369;5;22;199;155;0;5;0;195;4;171;0;77;138;278;0;341;414;241;347;0;0;227;49;61;183;353;526;60;160;162;45;97;90;168;0;72;90;0;95;9;252;531;0;0;146;109;38;87;160;165;173;435;33;405;103;316;37;38;0;291;19;228;92;0;135;75;145;150;0;167;438;123;77;92;387;1;170;376;4;0;313;30;117;248;356;346;46;37;233;242;38
112;0;0;26;3;0;202;247;62;0;297;3;0;0;0;2;161;145;0;8;155;450;0;161;97;293;108;138;0;223;0;277;75;0;210;29;24;100;40;0;211;143;275;227;0;210;182;230;402;1;27;185;174;0;4;0;318;2;147;0;79;105;196;0;286;458;349;376;0;6;169;139;51;187;266;466;42;229;165;159;116;90;169;0;86;104;0;97;14;271;397;0;0;172;125;34;117;98;118;126;534;23;430;105;313;86;32;0;299;110;328;272;0;197;64;167;192;0;111;431;79;87;83;351;0;146;412;1;0;241;40;91;245;275;329;83;79;136;248;32
375;0;0;337;39;0;797;262;487;0;847;12;3;0;0;21;667;900;0;56;328;1096;0;383;240;546;267;349;0;446;0;990;493;0;581;223;697;274;363;6;446;306;548;405;0;490;703;622;1781;175;308;472;318;0;9;0;1477;0;366;0;251;999;551;0;395;758;1489;992;0;145;433;920;161;295;783;1418;410;493;396;631;314;582;388;0;241;293;0;281;20;401;1492;0;0;190;327;282;348;237;370;547;1264;424;756;277;869;764;185;0;657;801;338;1173;0;478;74;462;522;0;422;1506;171;254;198;597;1;451;591;2;0;562;278;386;604;764;869;217;145;534;436;324
