84;0;0;0;0;0;38;2500;125;4522;0;3193;0;4;0;0;2158;25;1122;584;7;4264;5804;0;4960;49;3034;48;37;227;52;110;67;623;0;6018;0;283;6084;45;1702;512;0;0;130;6935;22;6827;192;3252;6236;5817;1812;283;53;4653;6210;26;1957;5123;0;398;710;126;20;0;2178;7273;26;9
61;0;0;38;0;0;14;33;1;253;0;1;50;3;0;0;145;317;56;58;4;0;8;0;82;64;87;609;84;4;18;128;420;8;0;273;0;508;47;681;31;2;0;0;606;58;32;51;23;24;2;8;3;38;217;268;4;1;164;15;0;121;113;866;63;0;9;73;18;2
3022;6;0;673;7;0;3924;1914;1697;318;0;769;2794;3537;2;1;1234;1852;3736;4241;3291;2521;3416;2;760;3816;1572;2113;2451;2857;4212;4030;2603;3650;0;1242;0;1811;464;1576;3490;3263;0;4;1881;2367;3341;1057;4173;1679;1376;1672;2130;4314;2893;579;1364;3438;1300;3008;0;2934;3520;1036;2334;0;1364;276;4326;2663
654;0;0;121;0;0;1217;3401;537;434;0;2322;3;730;0;0;1470;17;1218;1660;1339;4108;5261;1;1407;660;760;547;541;1071;1156;622;518;1717;0;1701;0;374;982;207;3413;1480;0;0;425;4664;685;3638;1333;1899;2654;3457;2974;1171;618;460;3236;1129;224;5490;0;803;560;119;364;0;3380;1290;1439;1389
77;0;0;3;0;0;69;619;663;800;0;401;1;4;0;1;1114;11;1999;708;53;647;1384;0;517;53;1630;20;21;583;111;116;43;1439;0;598;0;144;1181;32;876;1498;0;0;49;1664;23;2267;338;2114;1729;1560;1164;525;68;1662;958;97;1269;931;0;207;871;99;4;0;317;2633;45;42
27;0;0;0;0;0;12;1704;30;688;0;2333;2;1;0;0;1484;3;374;290;2;1721;4029;0;578;6;462;1;0;260;22;19;26;378;0;733;0;23;996;0;1033;165;0;0;18;1842;1;4301;80;644;1482;2531;1173;113;3;968;1135;17;365;1830;0;108;379;31;1;0;1427;1856;5;4
573;0;3;93;0;394;209;473;309;15;104;47;370;33;0;118;671;456;631;618;184;436;486;359;42;482;531;357;263;337;355;768;592;382;10;82;615;368;85;229;536;495;515;756;168;340;209;570;632;761;502;727;292;704;529;220;247;272;110;1059;233;617;563;88;92;478;174;277;303;21
361;0;0;2;0;0;275;389;191;10;0;27;0;130;0;0;373;4;688;613;265;306;762;0;50;366;423;94;219;196;377;578;279;449;0;112;0;227;147;110;719;379;0;0;51;629;287;569;444;504;1097;737;312;690;296;114;505;335;154;1054;0;540;408;70;76;0;185;243;302;30
365;0;0;1;0;0;241;336;271;41;0;13;0;174;0;0;254;1;702;508;335;218;678;0;204;299;337;147;192;104;483;473;295;421;0;312;0;176;332;101;741;307;0;0;101;834;389;508;428;511;1026;665;232;661;303;83;882;458;189;929;0;493;367;56;76;0;94;220;261;72
801;0;0;32;0;0;982;1443;261;513;0;448;1;577;0;0;851;7;1240;1305;894;1658;1640;0;1460;731;1086;370;760;310;937;924;649;980;0;1825;0;446;1753;293;1597;593;0;0;219;3492;780;1331;846;1547;3065;1299;503;902;756;642;3174;678;680;3189;0;1168;860;288;377;0;1129;1171;653;584
