113;0;0;0;2901;0;58;3601;87;0;3804;611;1849;6;453;502;0;33;0;1632;8;1;20;6538;598;6243;0;3821;15;4586;48;466;41;749;33;56;0;4445;4450;22;0;0;1412;5846;5213;4362;181;356;1;31;2025;205;0;2290;0;88;4416;4;5477;1265;28;119;40;1911;6684;92;108;37;8;0;0;5488;1496;0;289;6252;0;60;15;4960
126;0;0;33;1;0;112;181;1;0;0;9;40;3;47;38;0;68;0;29;323;49;15;50;168;47;0;11;1;5;15;69;511;8;263;460;0;336;154;14;0;0;49;117;2;5;1;9;31;503;128;162;0;34;0;17;18;5;48;235;40;9;149;9;128;935;41;15;3;0;0;33;3;0;479;3;0;422;42;5
3765;6;0;605;671;0;2390;187;1886;0;2082;3109;1467;3678;1639;3928;2;2417;0;3277;1208;1790;3739;1183;2246;350;0;2624;2685;2182;3560;3704;1531;3719;1495;2283;0;445;664;2135;0;0;1984;564;843;3289;2056;3805;2354;1310;825;2099;1;2457;0;3397;1282;3276;480;1570;3519;3119;2372;1128;1832;403;3355;3529;2574;0;7;1167;1870;1;1719;1255;7;1888;2101;1806
554;0;0;111;2089;0;581;308;745;0;3458;1422;2719;754;849;858;0;436;0;3136;9;6;1236;2359;399;803;0;4461;1105;3599;1089;1187;381;2036;19;645;0;725;926;497;0;1;489;2405;1550;4114;671;1387;3;176;175;456;0;1659;0;1090;3207;1296;979;526;644;1129;488;3057;3075;47;768;1036;1184;0;0;3934;2785;0;325;2794;0;295;318;3485
119;0;0;2;361;0;64;582;242;0;570;1723;439;3;190;1008;0;26;0;851;2;1;29;603;508;1821;0;632;41;1596;108;543;14;1426;11;16;0;1591;835;23;0;0;1808;2811;1965;1072;926;615;2;23;1052;85;1;2039;0;187;697;41;876;540;38;316;32;286;1126;64;121;56;50;0;0;1436;1045;0;179;1386;0;60;5;1132
17;0;0;0;2178;0;12;546;18;0;1639;214;1441;1;199;235;0;2;0;920;3;0;4;822;293;873;0;1509;7;1478;16;142;0;424;7;10;0;1254;632;0;0;0;372;3118;1214;2890;148;261;1;0;337;40;0;580;0;35;1303;2;883;210;4;59;1;1333;1350;9;43;12;3;0;0;4288;938;0;30;1289;0;3;1;2063
713;0;2;91;37;544;521;6;286;10;274;483;465;33;537;592;0;229;27;508;127;360;269;101;394;251;251;739;62;318;307;549;221;352;389;345;566;187;71;124;101;412;374;482;494;359;316;400;154;193;45;548;108;814;215;490;615;191;54;497;390;519;322;153;217;26;584;241;34;470;421;489;293;459;223;290;0;389;73;774
562;0;0;2;24;0;308;4;293;0;203;439;309;142;356;460;0;222;0;666;2;0;248;131;264;139;0;659;86;813;366;538;64;463;4;142;0;134;43;191;0;0;416;310;581;613;147;386;1;102;104;361;0;621;0;534;807;270;127;385;323;394;207;165;273;15;440;242;59;0;0;527;274;0;104;780;0;156;62;690
413;0;0;1;11;0;318;25;434;0;126;373;273;198;242;499;0;243;0;683;6;1;234;477;216;203;0;551;119;834;468;538;91;475;2;206;0;137;121;173;0;0;446;225;591;511;100;259;0;75;118;330;0;559;0;596;729;389;263;244;281;324;220;76;504;15;403;236;77;0;0;471;209;0;124;1005;0;167;59;603
852;0;0;26;379;0;774;396;444;0;1346;677;953;591;801;829;0;545;0;1524;8;1;538;2253;585;1151;0;2425;481;2778;940;1193;239;989;8;446;0;872;1012;770;0;0;1036;885;1772;1389;180;764;6;258;527;795;0;1502;0;737;2239;853;1568;632;679;613;550;970;2582;88;783;866;530;0;0;934;443;0;298;3263;0;474;324;1334
