293275.836168;722018.154619;679632.379969;753614.503630;741233.365255;531816.663012;535012.850225;351296.553024;624971.836954;693267.648987;193049.546756;612059.561297;327264.184624;193873.295312;437315.568971;533891.579869;524177.531711;476107.651226;416048.336994;521164.957441;485988.292088;665551.458366;516137.281191;467432.078532;315908.295315;532270.994885;457677.492114;528712.247177;565262.242477;447721.444826;428150.182590;438285.984395
4808.000000;6.952506;73.048910;7.130315;282.769045;2391.214335;41.476876;280.329978;163.443757;378.597984;333.147817;134.105811;5294.359221;9638.406010;1312.703257;836.203929;164.494213;4767.088193;1645.554037;2332.867881;235.052235;1089.398914;2008.759083;4113.770055;7263.503469;710.822280;2615.926879;1689.854712;484.468246;2632.039752;1817.595446;3740.914853
100669.000000;14741.044635;42904.905094;15616.445483;61333.398178;55263.449554;13127.192367;29004.392867;38065.094945;82188.602383;12634.406690;31475.904006;72159.455301;11495.861932;69539.555031;107286.327966;38250.896122;99533.844091;59763.381814;96134.051704;33295.138062;86016.737043;95335.737348;71400.460481;48436.635113;67759.871532;78531.671493;102919.023497;51209.271058;67235.650283;107183.247006;92216.346922
52192.000000;22983.942663;20859.988193;13905.345373;52367.365282;39427.526299;6569.462354;24736.170423;35327.610112;49445.181598;7221.999017;19648.751564;49824.903193;3424.927621;38789.408961;81602.519994;26475.801310;46935.561200;33206.021002;60551.917283;24790.539623;70932.809026;56346.886032;40789.193091;22427.463758;38286.584804;44954.182620;101233.682172;35965.348358;61752.820578;60766.908684;65355.177813
33324.000000;15398.182628;25094.327597;15739.553482;34951.855920;34070.375362;8744.309786;3908.874301;25097.645644;38055.186999;7346.804070;20562.875038;41856.397765;3586.076074;22836.606177;47430.385760;19567.483774;40633.474008;20076.578471;57723.065019;22731.168110;53697.626383;35707.759462;36427.053428;21208.478734;36039.751116;43474.166807;69010.648213;27402.142596;42482.194705;47583.581294;51128.371277
22213.000000;16444.450197;25779.524158;28804.821809;30227.895262;11507.518205;25052.934858;16935.540288;17590.867306;47848.666421;6264.750353;21597.398446;32504.084641;7743.590216;35075.102105;52188.589686;13205.959431;32192.694435;15991.307063;33088.961212;15055.035641;31377.218042;33219.451566;26776.943113;13245.208339;21078.338768;30908.900865;58147.365076;26881.963783;42081.111599;30001.267340;40179.539775
46393.000000;3076.437603;2137.988474;6697.397381;8590.519585;6085.170043;12813.006643;4015.044114;2410.538650;24838.800983;6000.378433;9254.353755;21439.132332;3651.012289;28638.527603;40016.314726;2796.098926;13153.323680;7302.486180;14731.287341;6977.334794;34087.703788;30962.303762;30924.594663;14669.351330;6468.770535;18255.392925;33540.514937;18525.386808;25125.575480;29853.133383;23035.118855
31464.000000;7351.460555;3456.213042;11829.055140;9918.558682;5401.657892;11660.556010;4722.453487;2604.491099;22416.605794;2944.519042;8655.037240;18842.158246;2519.948012;17011.616756;29778.397033;2473.331398;13441.147837;6930.565536;16004.939454;4262.639824;20541.111882;26738.648816;15561.593263;6513.940338;5739.250497;13652.768639;34468.253541;12253.953467;17669.964225;24094.087290;22559.075963
22072.000000;7006.105475;3761.911199;12225.935772;10338.158872;4832.544155;7819.021623;3775.131502;2520.229623;15829.999223;2415.174447;6929.458490;16012.124551;3556.404446;19582.320018;24681.762488;3514.371620;14796.866944;7730.171931;15842.865665;4134.543356;15210.260116;21220.576879;13814.725112;6973.267996;7102.860483;12871.400656;29079.228729;10250.385506;15737.566989;21275.828724;15884.797411
50964.000000;17892.934138;11473.973686;27719.498345;21496.230601;12958.784887;19711.222956;18975.872069;8981.565069;37552.626466;5007.947486;15414.672994;43047.096790;5639.596130;59050.215831;68976.207156;9117.063869;39780.261548;20016.986382;33968.661956;12091.502919;37494.884326;61459.508789;38262.067952;17908.163281;18465.929154;33936.987326;76171.202898;28783.945907;45608.886932;49716.813034;46956.689122
