288657.000000;1306135.000000;73641.000000;589941.000000;29516.000000;180530.000000;8333.000000;538253.000000;498588.000000;298315.000000;106898.000000;173691.000000;133763.000000;144747.000000;392586.000000;465862.000000;380.000000;293108.000000;18364.000000;53.000000;43242.000000;129789.000000;332628.000000;436272.000000;297202.000000;223646.000000;57382.000000;63337.000000;15014.000000;160582.000000;105504.000000;465722.000000;15211.000000;426992.000000;151350.000000;9799.000000;282851.000000;244878.000000;280.000000;28513.000000;263755.000000;24897.000000;32036.000000;8688.000000;216983.000000;68576.000000;524998.000000;146183.000000;26474.000000;188167.000000;479614.000000;285758.000000;286180.000000;543501.000000;152960.000000;63041.000000;286418.000000;77864.000000;19827.000000;242259.000000;133590.000000;93841.000000;190981.000000;405984.000000;463795.000000;65537.000000;120121.000000;166702.000000;161474.000000;684284.000000;74605.000000;2746.000000;31771.000000;634024.000000;224455.000000;244641.000000;215993.000000;52955.000000;432756.000000;22113.000000;1785.000000;91187.000000;283875.000000;99308.000000;59627.000000;9148.000000;151449.000000;689084.000000;89867.000000;674468.000000;119389.000000;143360.000000;71861.000000;240727.000000;111402.000000;29064.000000;55535.000000;355264.000000;83753.000000;20345.000000;429548.000000;16207.000000;69470.000000;129501.000000;53275.000000;729878.000000;358494.000000;166044.000000;186841.000000;86918.000000;49249.000000
1608.000000;12012.000000;39.000000;636.000000;547.000000;1103.000000;115.000000;1166.000000;1339.000000;3584.000000;3791.000000;561.000000;207.000000;201.000000;222.000000;3019.000000;0.000000;885.000000;32.000000;0.000000;5529.000000;1765.000000;193.000000;2625.000000;3171.000000;430.000000;150.000000;1472.000000;30.000000;1329.000000;139.000000;3837.000000;187.000000;331.000000;1672.000000;32.000000;1563.000000;176.000000;3.000000;567.000000;66.000000;1240.000000;71.000000;112.000000;3970.000000;1450.000000;51.000000;4608.000000;5.000000;2425.000000;1006.000000;1112.000000;574.000000;1123.000000;914.000000;123.000000;407.000000;122.000000;25.000000;300.000000;286.000000;422.000000;629.000000;252.000000;1383.000000;2344.000000;192.000000;445.000000;476.000000;96.000000;94.000000;10.000000;111.000000;1565.000000;388.000000;781.000000;1122.000000;159.000000;3174.000000;1370.000000;2.000000;579.000000;588.000000;770.000000;604.000000;58.000000;927.000000;490.000000;2144.000000;812.000000;2370.000000;2386.000000;92.000000;2191.000000;420.000000;111.000000;392.000000;1549.000000;484.000000;1253.000000;500.000000;197.000000;369.000000;695.000000;93.000000;108.000000;844.000000;426.000000;1890.000000;185.000000;847.000000
48865.000000;293747.000000;5617.000000;56409.000000;5565.000000;34828.000000;1020.000000;103211.000000;77494.000000;66876.000000;23637.000000;20564.000000;12571.000000;19185.000000;46757.000000;70407.000000;87.000000;35851.000000;2102.000000;13.000000;3236.000000;24160.000000;36437.000000;88408.000000;66000.000000;25812.000000;6756.000000;11940.000000;1619.000000;8562.000000;17204.000000;48195.000000;2500.000000;55308.000000;25120.000000;1287.000000;67144.000000;21646.000000;66.000000;5211.000000;16525.000000;1713.000000;3361.000000;964.000000;46169.000000;13079.000000;18747.000000;32030.000000;1572.000000;43473.000000;84362.000000;105432.000000;37561.000000;78036.000000;27480.000000;3195.000000;40191.000000;9547.000000;2123.000000;22409.000000;21077.000000;16687.000000;32267.000000;49686.000000;94003.000000;12902.000000;16503.000000;22500.000000;16140.000000;32383.000000;6792.000000;384.000000;4137.000000;84211.000000;28022.000000;45176.000000;57517.000000;9928.000000;83631.000000;1669.000000;272.000000;18494.000000;24728.000000;20573.000000;11540.000000;1312.000000;29422.000000;80775.000000;83235.000000;85081.000000;16678.000000;33545.000000;8646.000000;58688.000000;20412.000000;4491.000000;9840.000000;70512.000000;14161.000000;1506.000000;71439.000000;2669.000000;14050.000000;24808.000000;5955.000000;29619.000000;59483.000000;21999.000000;39596.000000;12416.000000;8726.000000
29289.000000;153045.000000;2086.000000;33965.000000;1882.000000;17318.000000;247.000000;60946.000000;46019.000000;34390.000000;17390.000000;24001.000000;8270.000000;11608.000000;20617.000000;44650.000000;13.000000;20943.000000;608.000000;1.000000;854.000000;18248.000000;11567.000000;49929.000000;49169.000000;14909.000000;4612.000000;4662.000000;811.000000;5210.000000;9964.000000;31334.000000;631.000000;26550.000000;18634.000000;577.000000;32529.000000;14392.000000;30.000000;1712.000000;5263.000000;692.000000;1833.000000;232.000000;19735.000000;5131.000000;12207.000000;16326.000000;343.000000;23188.000000;56319.000000;46910.000000;23763.000000;41757.000000;12546.000000;2539.000000;20078.000000;6316.000000;576.000000;13827.000000;9090.000000;8718.000000;27249.000000;24038.000000;47776.000000;5907.000000;7711.000000;22060.000000;10108.000000;27033.000000;4313.000000;172.000000;1805.000000;54783.000000;14760.000000;23242.000000;24403.000000;4826.000000;45785.000000;534.000000;108.000000;8807.000000;14136.000000;10160.000000;4714.000000;167.000000;13423.000000;51013.000000;57273.000000;40768.000000;4903.000000;23611.000000;5895.000000;31924.000000;9097.000000;1829.000000;4061.000000;53222.000000;8035.000000;473.000000;34058.000000;784.000000;6587.000000;12760.000000;2248.000000;27259.000000;41808.000000;12681.000000;17487.000000;6244.000000;4244.000000
19329.000000;105997.000000;1850.000000;23017.000000;1579.000000;15939.000000;83.000000;38973.000000;41353.000000;29621.000000;13878.000000;2822.000000;7252.000000;9589.000000;15923.000000;28852.000000;13.000000;16017.000000;581.000000;2.000000;680.000000;12574.000000;8862.000000;45559.000000;36041.000000;13326.000000;2403.000000;3785.000000;565.000000;2070.000000;9440.000000;26439.000000;570.000000;21611.000000;11835.000000;373.000000;29900.000000;10458.000000;12.000000;1463.000000;4746.000000;260.000000;1175.000000;102.000000;14864.000000;3896.000000;12471.000000;11337.000000;409.000000;17152.000000;39410.000000;26612.000000;12961.000000;34631.000000;11112.000000;873.000000;9240.000000;4495.000000;663.000000;11435.000000;5356.000000;7454.000000;17763.000000;15325.000000;33131.000000;4331.000000;5545.000000;15140.000000;7101.000000;21231.000000;2894.000000;130.000000;1485.000000;37509.000000;11943.000000;19539.000000;19252.000000;4004.000000;25946.000000;353.000000;59.000000;6793.000000;7603.000000;9816.000000;3462.000000;79.000000;10810.000000;42685.000000;31196.000000;32861.000000;3802.000000;18965.000000;4450.000000;22028.000000;5852.000000;1538.000000;2843.000000;36954.000000;5811.000000;312.000000;28496.000000;729.000000;5721.000000;7604.000000;1909.000000;21554.000000;27581.000000;10866.000000;14056.000000;4656.000000;2775.000000
25610.000000;89471.000000;3180.000000;17012.000000;1019.000000;10547.000000;172.000000;26584.000000;23458.000000;22486.000000;10170.000000;8813.000000;5353.000000;6172.000000;26678.000000;15606.000000;49.000000;12989.000000;597.000000;10.000000;2366.000000;12047.000000;9158.000000;28378.000000;27274.000000;9526.000000;1772.000000;2539.000000;437.000000;10349.000000;5476.000000;13832.000000;479.000000;12866.000000;12903.000000;349.000000;18131.000000;11196.000000;42.000000;1074.000000;14389.000000;1336.000000;1439.000000;177.000000;12340.000000;2787.000000;24343.000000;8644.000000;616.000000;13471.000000;42177.000000;25010.000000;24795.000000;32981.000000;7618.000000;679.000000;23871.000000;3762.000000;661.000000;9302.000000;8017.000000;5288.000000;17939.000000;33416.000000;25994.000000;2954.000000;6817.000000;14623.000000;6375.000000;19849.000000;2525.000000;86.000000;1401.000000;27815.000000;9059.000000;14781.000000;10672.000000;2691.000000;22626.000000;796.000000;56.000000;5014.000000;10931.000000;5170.000000;2637.000000;286.000000;7903.000000;22225.000000;21083.000000;41580.000000;3538.000000;15409.000000;2928.000000;18473.000000;6041.000000;1166.000000;2625.000000;32607.000000;3714.000000;725.000000;23567.000000;576.000000;3796.000000;6909.000000;2376.000000;17713.000000;33666.000000;7544.000000;10496.000000;5294.000000;2409.000000
16051.000000;105377.000000;4505.000000;7261.000000;1682.000000;8500.000000;276.000000;34329.000000;14682.000000;13882.000000;7526.000000;2512.000000;2286.000000;3504.000000;15665.000000;23083.000000;26.000000;7191.000000;906.000000;2.000000;1047.000000;7968.000000;11268.000000;24800.000000;17789.000000;6703.000000;1779.000000;3060.000000;531.000000;2316.000000;2916.000000;5828.000000;615.000000;6466.000000;9349.000000;370.000000;8568.000000;6659.000000;16.000000;1824.000000;10997.000000;521.000000;886.000000;273.000000;6696.000000;3045.000000;9462.000000;7868.000000;773.000000;11887.000000;30178.000000;49153.000000;13989.000000;11454.000000;6148.000000;1282.000000;14507.000000;2288.000000;1063.000000;4818.000000;10489.000000;4401.000000;8436.000000;15505.000000;36200.000000;5997.000000;7154.000000;6132.000000;4305.000000;9903.000000;1475.000000;151.000000;1173.000000;17620.000000;5080.000000;13938.000000;5397.000000;2498.000000;36805.000000;586.000000;88.000000;6461.000000;4811.000000;5232.000000;5465.000000;335.000000;8160.000000;16270.000000;17867.000000;32375.000000;2462.000000;9725.000000;1231.000000;17791.000000;8948.000000;1183.000000;4852.000000;23880.000000;2955.000000;507.000000;14339.000000;584.000000;4392.000000;17028.000000;4549.000000;8529.000000;19723.000000;5796.000000;6054.000000;5533.000000;6193.000000
15379.000000;78198.000000;2804.000000;5930.000000;834.000000;7749.000000;169.000000;26647.000000;13918.000000;14401.000000;6557.000000;3842.000000;2202.000000;3190.000000;13221.000000;18005.000000;9.000000;6239.000000;455.000000;2.000000;1032.000000;5583.000000;11391.000000;22976.000000;17582.000000;5347.000000;1583.000000;1907.000000;460.000000;2922.000000;2517.000000;4051.000000;244.000000;6576.000000;5926.000000;233.000000;9700.000000;6020.000000;5.000000;854.000000;8215.000000;334.000000;1019.000000;150.000000;6952.000000;2129.000000;10562.000000;4862.000000;369.000000;9210.000000;27881.000000;33953.000000;12020.000000;9974.000000;5379.000000;1477.000000;11401.000000;1876.000000;489.000000;4489.000000;6977.000000;3243.000000;8902.000000;14554.000000;26866.000000;2641.000000;5157.000000;6967.000000;4061.000000;11799.000000;1765.000000;78.000000;843.000000;16177.000000;4633.000000;11576.000000;7184.000000;1911.000000;26857.000000;303.000000;60.000000;4471.000000;5681.000000;3937.000000;2339.000000;275.000000;6904.000000;13383.000000;14424.000000;25810.000000;2986.000000;9371.000000;992.000000;15870.000000;5891.000000;718.000000;2302.000000;23924.000000;3462.000000;270.000000;14970.000000;297.000000;3084.000000;8185.000000;2357.000000;9384.000000;19319.000000;4828.000000;6084.000000;3616.000000;2462.000000
12254.000000;59941.000000;1580.000000;6088.000000;736.000000;6637.000000;133.000000;20948.000000;13952.000000;11897.000000;5423.000000;3736.000000;1886.000000;2703.000000;11722.000000;15765.000000;15.000000;5252.000000;394.000000;0.000000;1347.000000;5528.000000;9398.000000;20592.000000;12069.000000;4308.000000;1111.000000;1785.000000;346.000000;3072.000000;2255.000000;3859.000000;262.000000;7279.000000;6146.000000;162.000000;10175.000000;5602.000000;15.000000;756.000000;5351.000000;563.000000;638.000000;148.000000;8216.000000;2027.000000;8508.000000;4901.000000;271.000000;7805.000000;25597.000000;26863.000000;13645.000000;8810.000000;4954.000000;1077.000000;14321.000000;1706.000000;466.000000;4234.000000;5946.000000;3004.000000;9512.000000;14607.000000;21857.000000;2759.000000;4296.000000;6902.000000;3597.000000;9896.000000;1201.000000;77.000000;808.000000;12533.000000;4102.000000;10596.000000;6547.000000;1858.000000;21116.000000;401.000000;55.000000;4064.000000;4724.000000;3942.000000;2365.000000;121.000000;5970.000000;12324.000000;10288.000000;21262.000000;2803.000000;7683.000000;894.000000;12879.000000;5225.000000;756.000000;2153.000000;19615.000000;2919.000000;372.000000;13833.000000;276.000000;2948.000000;7816.000000;1691.000000;9384.000000;18621.000000;4836.000000;6824.000000;3075.000000;2334.000000
36532.000000;135924.000000;3763.000000;14851.000000;1973.000000;16677.000000;172.000000;52094.000000;32534.000000;28660.000000;15182.000000;8719.000000;5031.000000;7979.000000;28354.000000;40942.000000;22.000000;14165.000000;953.000000;5.000000;1711.000000;16481.000000;20582.000000;46588.000000;34101.000000;11323.000000;1739.000000;4801.000000;421.000000;12463.000000;6114.000000;10830.000000;777.000000;18856.000000;18882.000000;333.000000;23257.000000;12812.000000;21.000000;1918.000000;13188.000000;580.000000;971.000000;174.000000;18884.000000;5177.000000;20998.000000;14696.000000;648.000000;23303.000000;63345.000000;57193.000000;37532.000000;22558.000000;11735.000000;1108.000000;43858.000000;4176.000000;1026.000000;9942.000000;15440.000000;8076.000000;23151.000000;36226.000000;50419.000000;6201.000000;11149.000000;16969.000000;6884.000000;23866.000000;2176.000000;105.000000;2119.000000;38589.000000;9594.000000;24635.000000;16948.000000;4360.000000;58310.000000;573.000000;90.000000;9957.000000;9908.000000;8015.000000;6233.000000;226.000000;14033.000000;28963.000000;24495.000000;51777.000000;6568.000000;20142.000000;2551.000000;34475.000000;12429.000000;1639.000000;5638.000000;51413.000000;5219.000000;506.000000;27980.000000;724.000000;6584.000000;19808.000000;4261.000000;22347.000000;46985.000000;10898.000000;15459.000000;7502.000000;5663.000000
