461085.000000;1306135.000000;53332.000000;877504.000000;481992.000000;942140.000000;1040979.000000;392307.000000;238386.000000;190323.000000;68088.000000;269462.000000;677971.000000;992811.000000;738500.000000;3840.000000;588802.000000;683751.000000;286077.000000;389108.000000;416022.000000;22425.000000;452974.000000;248581.000000;51135.000000;282984.000000;307195.000000;113708.000000;29071.000000;327283.000000;81398.000000;162598.000000;22926.000000;130161.000000;285264.000000;880968.000000;142194.000000;92227.000000;54.000000;82788.000000;249369.000000;448347.000000;95806.000000;139854.000000;60198.000000;10642.000000;251719.000000;416951.000000;489.000000;159324.000000;256746.000000;228065.000000;733873.000000;75656.000000;699620.000000;191540.000000;173902.000000;182531.000000;159227.000000;1714.000000;70099.000000;862141.000000;48584.000000;541641.000000;28541.000000;360524.000000;24304.000000;626747.000000;323677.000000;811645.000000
2404.000000;12012.000000;127.000000;2490.000000;1797.000000;3842.000000;127.000000;716.000000;6957.000000;160.000000;2191.000000;3291.000000;4935.000000;488.000000;384.000000;13.000000;2844.000000;675.000000;489.000000;1124.000000;587.000000;497.000000;5320.000000;4893.000000;125.000000;233.000000;3801.000000;3893.000000;373.000000;2017.000000;348.000000;334.000000;443.000000;635.000000;583.000000;1051.000000;2922.000000;165.000000;0.000000;112.000000;1176.000000;701.000000;1693.000000;2982.000000;274.000000;29.000000;3498.000000;1229.000000;3.000000;3436.000000;987.000000;624.000000;1336.000000;208.000000;169.000000;287.000000;1241.000000;531.000000;918.000000;4.000000;1437.000000;1895.000000;20.000000;639.000000;349.000000;2126.000000;55.000000;5331.000000;5675.000000;1396.000000
85512.000000;293747.000000;6316.000000;122279.000000;126032.000000;172591.000000;41610.000000;57922.000000;54899.000000;16581.000000;11426.000000;119729.000000;72137.000000;96499.000000;57275.000000;545.000000;112782.000000;98748.000000;28975.000000;56412.000000;63337.000000;2345.000000;100618.000000;25919.000000;6325.000000;30097.000000;60937.000000;23218.000000;4655.000000;54347.000000;15302.000000;20239.000000;2331.000000;22644.000000;35489.000000;89438.000000;8744.000000;11806.000000;13.000000;10058.000000;45052.000000;54352.000000;17714.000000;17792.000000;8970.000000;1184.000000;52237.000000;75312.000000;121.000000;31948.000000;41989.000000;36179.000000;116671.000000;5962.000000;41360.000000;26786.000000;34675.000000;18210.000000;29871.000000;274.000000;12336.000000;120494.000000;3243.000000;74631.000000;4544.000000;90103.000000;2766.000000;139920.000000;70698.000000;154399.000000
58524.000000;153045.000000;4266.000000;70856.000000;56461.000000;96644.000000;37042.000000;32980.000000;38391.000000;6345.000000;4112.000000;83120.000000;48763.000000;61414.000000;36859.000000;221.000000;55399.000000;49276.000000;18455.000000;31246.000000;28710.000000;513.000000;55074.000000;7109.000000;2227.000000;16724.000000;34591.000000;10562.000000;1293.000000;39367.000000;6966.000000;11501.000000;528.000000;11835.000000;20553.000000;54288.000000;8966.000000;7378.000000;1.000000;6713.000000;24482.000000;29637.000000;8391.000000;19716.000000;3388.000000;575.000000;23913.000000;56135.000000;38.000000;22770.000000;38493.000000;17996.000000;75270.000000;4780.000000;16978.000000;15694.000000;15003.000000;11188.000000;13321.000000;87.000000;4461.000000;67404.000000;841.000000;37299.000000;1395.000000;39553.000000;1446.000000;83790.000000;32719.000000;72204.000000
40804.000000;105997.000000;2231.000000;59598.000000;38210.000000;62537.000000;28589.000000;18290.000000;30602.000000;4891.000000;3324.000000;47592.000000;39536.000000;53159.000000;27644.000000;137.000000;51966.000000;39593.000000;15890.000000;27283.000000;13447.000000;221.000000;44906.000000;5984.000000;1988.000000;11828.000000;23954.000000;8045.000000;1135.000000;25613.000000;5787.000000;8557.000000;215.000000;9789.000000;17759.000000;37278.000000;1463.000000;5359.000000;2.000000;5256.000000;22875.000000;23498.000000;5690.000000;2454.000000;2677.000000;401.000000;18928.000000;37473.000000;20.000000;15531.000000;27227.000000;13096.000000;50818.000000;1561.000000;17222.000000;13970.000000;11544.000000;7937.000000;8969.000000;87.000000;3588.000000;49854.000000;1003.000000;31237.000000;1231.000000;31843.000000;896.000000;53594.000000;25923.000000;50172.000000
44676.000000;89471.000000;1655.000000;42430.000000;32092.000000;42083.000000;30553.000000;32794.000000;23086.000000;9162.000000;2229.000000;29596.000000;22875.000000;28688.000000;31893.000000;128.000000;33739.000000;33422.000000;12227.000000;17832.000000;32820.000000;727.000000;34808.000000;7269.000000;2152.000000;15689.000000;18512.000000;5472.000000;917.000000;30120.000000;3949.000000;6813.000000;768.000000;7402.000000;12459.000000;26851.000000;15406.000000;4433.000000;10.000000;3477.000000;13435.000000;19245.000000;4463.000000;3753.000000;2568.000000;313.000000;14155.000000;37901.000000;68.000000;14159.000000;24804.000000;13444.000000;63129.000000;1787.000000;41587.000000;8709.000000;8964.000000;6837.000000;8287.000000;73.000000;2469.000000;47216.000000;1396.000000;17943.000000;966.000000;19666.000000;1033.000000;42524.000000;19929.000000;57241.000000
25431.000000;105377.000000;1725.000000;29265.000000;48157.000000;63565.000000;14138.000000;21663.000000;16836.000000;13894.000000;3190.000000;26168.000000;13428.000000;19381.000000;19437.000000;173.000000;19850.000000;24684.000000;5999.000000;12438.000000;24405.000000;671.000000;22881.000000;4474.000000;3360.000000;9872.000000;21291.000000;9097.000000;1230.000000;17737.000000;4435.000000;4243.000000;650.000000;7894.000000;9374.000000;12979.000000;1911.000000;2861.000000;2.000000;1498.000000;11484.000000;13931.000000;11425.000000;2526.000000;4799.000000;419.000000;9950.000000;22253.000000;36.000000;10303.000000;11181.000000;15093.000000;43635.000000;1445.000000;19394.000000;4943.000000;11643.000000;4823.000000;13405.000000;93.000000;3802.000000;19134.000000;1793.000000;8950.000000;1175.000000;9346.000000;758.000000;52818.000000;12452.000000;64296.000000
25958.000000;78198.000000;1602.000000;29024.000000;36820.000000;46604.000000;17651.000000;17642.000000;14987.000000;8080.000000;1803.000000;21869.000000;9530.000000;16633.000000;18051.000000;127.000000;20070.000000;24988.000000;5629.000000;11390.000000;18772.000000;410.000000;23300.000000;5906.000000;1780.000000;8509.000000;14651.000000;4565.000000;527.000000;14987.000000;3145.000000;4788.000000;390.000000;5379.000000;7561.000000;11250.000000;2699.000000;2287.000000;2.000000;1227.000000;9368.000000;11874.000000;4905.000000;2882.000000;2224.000000;297.000000;8629.000000;22460.000000;10.000000;6838.000000;12653.000000;10294.000000;40256.000000;1932.000000;17436.000000;4263.000000;8059.000000;4518.000000;7926.000000;43.000000;1899.000000;16903.000000;940.000000;9184.000000;571.000000;11692.000000;619.000000;43134.000000;11435.000000;47516.000000
20660.000000;59941.000000;1097.000000;25306.000000;31580.000000;37250.000000;14703.000000;19323.000000;12066.000000;5195.000000;1679.000000;16378.000000;8419.000000;16358.000000;16282.000000;97.000000;19431.000000;21869.000000;5173.000000;9846.000000;21713.000000;395.000000;18636.000000;5621.000000;1526.000000;7551.000000;12383.000000;4862.000000;532.000000;14356.000000;2942.000000;3408.000000;404.000000;4767.000000;6117.000000;11120.000000;3889.000000;2121.000000;0.000000;1092.000000;9280.000000;10430.000000;4701.000000;2185.000000;2027.000000;224.000000;9052.000000;21985.000000;18.000000;6611.000000;11587.000000;9465.000000;36875.000000;1526.000000;13252.000000;3860.000000;6885.000000;3941.000000;7020.000000;61.000000;1830.000000;14703.000000;681.000000;9943.000000;520.000000;11934.000000;400.000000;32675.000000;12286.000000;38852.000000
58332.000000;135924.000000;1606.000000;63028.000000;70423.000000;94693.000000;34848.000000;52093.000000;34155.000000;12799.000000;4067.000000;38409.000000;23909.000000;39424.000000;37793.000000;145.000000;41047.000000;45951.000000;13005.000000;25777.000000;61948.000000;472.000000;46463.000000;14341.000000;3618.000000;18227.000000;36775.000000;10847.000000;1507.000000;41395.000000;6906.000000;6455.000000;471.000000;13190.000000;15920.000000;27991.000000;14138.000000;5269.000000;5.000000;3084.000000;20259.000000;24558.000000;11002.000000;1927.000000;4973.000000;315.000000;22080.000000;53475.000000;34.000000;20246.000000;29151.000000;22210.000000;89842.000000;1850.000000;33070.000000;10232.000000;18042.000000;7518.000000;17924.000000;66.000000;4914.000000;39247.000000;1534.000000;25312.000000;1364.000000;28845.000000;780.000000;90621.000000;30683.000000;89388.000000
