293272.001054;390133.021184;302783.403276;344536.214079;229366.033087;244519.648392;359653.862261;176215.064364;280937.794406;390124.415117;32961.715271;233399.728853;155555.903255;116884.614271;315795.995390;393161.416313;230863.197136;209946.773074;168927.368233;241386.167757;182227.467663;281483.026670;300508.206537;125944.375797;176613.225301;175130.681501;318075.594305;335362.454736;175986.782435;277003.526352;335307.891274;293378.094610;224989.476163;179411.918567;197517.856293;266842.644227;278823.297033;360591.270664;138622.633043;203015.728034;162434.813224;182147.045408;227880.589149;187316.059133;207354.634200;320558.528564;177004.029040;184911.945601;187812.733583;237989.716415;259481.698914;236327.716066;250132.557181;217351.834872;178637.588295;150688.986267;177724.154663;267414.877114;271719.399768;299101.073777;250382.581801;163870.413120;150682.528142;272480.203115;234557.691068;198235.795884;228673.019956;190057.297701
4808.000000;0.098163;14.745139;2.658292;21.685373;1706.997997;1.422697;0.165536;50.047867;115.187829;148.180280;32.878388;1119.273260;6592.217645;3.448202;40.517507;74.001356;1122.675946;917.907593;950.496735;83.711811;134.493348;650.937046;4026.879907;4126.268164;68.305154;79.501856;325.916862;653.143449;194.878742;530.901926;781.330693;1186.727969;393.887100;65.498490;675.034002;1381.910424;33.976938;36.834456;874.155228;283.755920;2714.726322;732.460457;242.353405;178.360325;150.723346;2094.063378;1069.611487;224.921584;1716.816092;145.495757;77.471240;199.130975;2490.121748;1136.596057;1425.434530;2103.128953;988.875134;157.017652;72.345232;235.288433;1846.543043;3839.080569;880.597458;394.866413;901.429648;695.328644;2270.556825
100668.000000;4088.064085;18915.650934;6801.116011;17387.993743;37199.549160;3472.264145;19080.515752;16424.215805;35610.822938;3031.664791;11148.548563;29563.178436;4508.715416;3880.311849;25299.472804;14942.716449;52878.309914;19889.837567;37720.103609;10165.809889;18923.347051;20888.418121;19141.423462;22193.072821;18010.863696;23542.749610;51542.215042;17250.816326;29009.142930;38299.075578;36612.694364;68429.249770;6748.031778;9944.327092;57069.476052;54046.885087;19460.701372;3618.431976;24150.511234;33990.821601;28562.376096;33909.665511;25648.551136;24021.424789;38198.300689;37268.732716;41405.490406;17233.738120;44336.132002;20612.974421;16639.716573;17795.747781;35524.225901;37590.050957;33312.046980;43864.889486;51327.408091;22536.510393;16911.375911;35084.900573;42940.346761;31759.178718;53386.592735;33109.814579;71098.717580;27360.467786;25738.506488
52192.000000;11717.061119;9280.735401;9226.576505;9676.646768;26566.127088;4358.142319;21864.427827;9124.793506;32666.220233;1602.990317;9016.183511;22958.344291;551.245796;1637.084681;13584.448217;9814.502988;27607.398484;15200.092961;30019.369530;7068.325689;21346.295037;14697.474882;7931.585064;9922.474602;9958.895285;22747.856203;28020.617448;8108.717975;17019.079459;35975.474861;18139.454983;40303.270606;1398.445429;4223.521320;54355.595853;45517.500217;11418.157539;1044.118991;15404.183460;7255.837592;15142.078598;18223.943078;24415.424011;20424.047008;28156.389471;19756.471366;19119.548931;14215.962258;27536.870683;16761.788847;10446.331385;10316.190540;21471.925144;18924.066090;25275.851055;23417.453220;51843.874979;15170.886273;13900.446568;26434.782211;27428.926512;20750.022168;49772.228256;19575.155674;34026.967157;14695.151573;21373.942914
33324.000000;5650.716042;11637.877150;9135.224182;10794.936357;23518.028827;4808.675038;2555.322647;9392.911769;21257.079340;1255.618605;8685.852253;18262.154103;1229.616694;4353.214580;13631.553683;8312.714107;27754.119303;7237.805118;28709.448376;5706.078433;11652.509533;11629.583115;7494.894685;8174.934038;8857.898504;16423.396556;21938.621917;7970.047107;9742.097328;25307.514671;12317.778079;26452.690716;1100.192324;5221.211110;34666.918603;32223.654230;10597.439931;1906.293534;9071.898729;5909.782755;14757.230723;17569.261782;15769.310219;15947.433421;16465.919034;16592.958126;16488.609774;9263.305755;20791.326424;16240.062013;6768.167240;9302.286478;20168.832393;13865.944525;21434.218032;21542.004647;36485.166786;14741.741768;12641.656545;18238.746278;23477.044178;17216.619332;31876.358762;19214.564114;20328.647570;14493.697063;15343.582948
22213.000000;6838.492569;12394.856057;9971.584554;7700.577370;3086.205996;10639.084934;14025.262741;9984.369934;18500.136165;1124.093284;8355.780280;12663.267805;5473.274015;14626.117764;23155.184403;5717.511023;16256.521380;5433.072385;15976.314632;4364.430873;8881.874756;8774.767394;4155.597928;6415.350376;4755.466687;10464.657972;22737.395877;7411.185800;16281.647381;15518.557783;11988.380337;15792.435674;2460.789117;8145.511792;31255.679107;25658.668266;12468.437931;5361.584662;18134.127574;4884.623265;9921.486122;11483.794379;14660.169118;9798.589141;25059.099078;14181.777902;10767.959569;9581.786243;16283.066542;10398.766901;4976.817461;11483.960373;13115.494572;12140.795965;16422.354577;18453.217673;30733.451270;9218.945728;11299.324823;16388.915492;19603.660447;13956.751275;30515.965439;11032.352141;16524.677889;8494.714594;14666.227441
46393.000000;1624.516519;968.034523;697.017096;394.704621;888.616274;3562.194021;2111.416404;679.623588;5456.512575;937.090111;1801.155109;8054.468528;1775.274932;4722.116720;6767.256188;627.520030;5618.862113;3362.649201;7961.808240;1905.055820;1725.957079;4943.255783;6378.711134;5486.524425;910.120703;2516.141136;13227.386064;13776.487266;11304.661478;16033.937499;8673.482307;29208.200929;1841.468108;7392.703407;22489.644243;16217.277380;3630.648465;4985.603103;15384.796341;1531.336095;9019.027021;10832.700544;6676.121339;3372.193874;14204.826787;5098.171583;4430.189383;1976.121225;9217.031601;5294.608931;831.914747;9094.173043;9688.541919;14752.548789;9863.893315;9326.910266;13385.677724;3347.392869;3349.620629;13410.290259;10334.299819;9523.977384;18633.074813;6893.350759;22096.423152;6268.744475;11576.938193
31464.000000;4147.790479;1811.351262;2313.298851;1192.091207;978.084990;6599.732060;1432.369263;1027.035062;6401.268636;487.924865;2064.877444;7998.405738;837.066317;5750.870726;8960.995817;752.335781;6831.796282;2912.052373;6569.024538;1452.515776;1704.137348;4660.976703;2463.870886;3994.898376;728.702751;2271.025684;12792.092197;5513.676834;6569.195588;9860.085509;8968.004298;19081.066078;3341.004724;6297.895353;18866.698648;16489.311218;4998.837833;3831.149480;7209.197485;1465.747086;4411.602719;7309.132587;7057.598809;3040.362191;10116.492342;5536.367135;4933.671148;1813.857985;10527.990103;3333.667014;851.102952;5372.454964;4787.898610;9874.572129;8214.678414;9048.337941;13724.162971;2463.151282;2779.238620;7275.194940;9510.037688;8447.903689;18343.614808;5470.073057;16449.786550;4149.255869;5547.331938
22072.000000;3057.212504;2062.910544;4031.764180;1863.946023;1215.499739;5431.107422;893.255176;835.932196;6091.768568;452.690428;2493.276476;5893.344466;1601.458008;4313.259406;7779.712540;954.108244;6820.531354;2643.726710;6311.190433;1183.804204;1291.091067;3849.482991;2519.064252;4783.725849;1337.179635;2259.701663;9320.819044;4538.822041;8350.973327;6814.828515;8480.708465;14500.360242;3248.984110;3721.174903;14750.165403;11410.366762;5452.073531;1860.085276;7542.164349;1755.531276;4838.550654;6655.171684;6916.289053;2905.502921;7505.033018;6320.932813;5816.943895;2171.701395;7723.142045;3358.567707;1306.899491;4066.051054;5075.014064;8383.632198;6864.158195;7408.459904;10928.283977;2981.543015;2227.467176;5907.462052;7079.339430;7643.655592;17974.524475;5867.997265;15139.145912;4370.162659;5572.567036
50964.000000;8834.051256;7028.486733;9579.482218;3949.584245;3203.957088;13535.947715;10637.799871;3962.330176;12769.603691;811.751580;5844.905296;14627.599591;1996.298954;11268.863933;15259.953279;3042.376725;16100.184255;7117.006312;14275.169124;2730.068011;3900.230259;9474.552752;6698.042043;8805.390722;4334.860160;6762.186284;22749.164516;11782.459334;27071.461619;17618.892609;24666.046085;33124.749345;9182.689224;7247.505247;41327.493677;36093.444786;9302.924883;2834.281169;23461.146281;6589.858655;12196.412933;17004.391602;17006.231253;9188.403770;23438.468613;19026.889392;12940.853327;7136.289852;19155.389331;9562.925048;3166.466145;11716.806467;14694.869804;24296.452725;18595.485860;21026.420600;31168.756206;6940.244339;6635.763951;16197.332453;20304.699907;20799.191259;44867.051884;13701.086556;36508.871132;9799.692843;16959.753042
