128239.000000;1306135.000000;27259.000000;31820.000000;436655.000000;17737.000000;267258.000000;328905.000000;50319.000000;571784.000000;8395.000000;257801.000000;333381.000000;11752.000000;633057.000000;719293.000000;647457.000000;132014.000000;960.000000;499738.000000;50010.000000;100158.000000;460969.000000;251221.000000;27161.000000;173472.000000;116984.000000;291524.000000;1229.000000;81259.000000;537253.000000;103736.000000;203609.000000;262998.000000;148406.000000;4482.000000;316666.000000;99878.000000;130266.000000;23234.000000;101049.000000;314506.000000;219434.000000;51.000000;141306.000000;61045.000000;96967.000000;133132.000000;401520.000000;15073.000000;244673.000000;769311.000000;314757.000000;81644.000000;30030.000000;48101.000000;294361.000000;26248.000000;96689.000000;51477.000000;41305.000000;162150.000000;77542.000000;213124.000000;7729.000000;146407.000000;18185.000000;83265.000000;65074.000000;149441.000000;451913.000000;491362.000000;31872.000000;20765.000000;35751.000000;18956.000000;110871.000000;341633.000000;158500.000000;49576.000000;161382.000000;151788.000000;276092.000000;439076.000000;554829.000000;303870.000000;290852.000000;143092.000000;33530.000000;152742.000000;61033.000000;399861.000000;186140.000000;127642.000000;173276.000000;512367.000000;59488.000000;91537.000000;46508.000000;128438.000000;196526.000000;212238.000000;91187.000000;268.000000;223794.000000;222864.000000;6668.000000;162360.000000;357222.000000;12344.000000;337669.000000;273924.000000;168374.000000;110339.000000;42351.000000;356466.000000;68619.000000
653.000000;12012.000000;6.000000;39.000000;348.000000;200.000000;1351.000000;633.000000;1517.000000;67.000000;102.000000;1640.000000;282.000000;113.000000;1113.000000;905.000000;471.000000;685.000000;2.000000;91.000000;897.000000;158.000000;3711.000000;389.000000;100.000000;232.000000;394.000000;2907.000000;3.000000;479.000000;3126.000000;3217.000000;550.000000;927.000000;883.000000;15.000000;631.000000;136.000000;3545.000000;47.000000;761.000000;122.000000;605.000000;0.000000;1134.000000;141.000000;2250.000000;2158.000000;1349.000000;235.000000;3268.000000;72.000000;2957.000000;40.000000;98.000000;1033.000000;597.000000;1637.000000;183.000000;92.000000;47.000000;988.000000;179.000000;74.000000;27.000000;2162.000000;984.000000;449.000000;141.000000;239.000000;1121.000000;684.000000;548.000000;1155.000000;499.000000;46.000000;441.000000;2281.000000;1953.000000;1192.000000;2057.000000;913.000000;630.000000;475.000000;1265.000000;1174.000000;970.000000;377.000000;73.000000;1204.000000;130.000000;2905.000000;298.000000;1651.000000;459.000000;517.000000;154.000000;406.000000;433.000000;3207.000000;1114.000000;647.000000;2280.000000;1.000000;249.000000;3845.000000;84.000000;186.000000;264.000000;11.000000;1547.000000;71.000000;309.000000;591.000000;5774.000000;496.000000;361.000000
24685.000000;293747.000000;1597.000000;3839.000000;67355.000000;2871.000000;62586.000000;51221.000000;10091.000000;19633.000000;1084.000000;87238.000000;39237.000000;1534.000000;78482.000000;90459.000000;74580.000000;26745.000000;161.000000;19110.000000;8765.000000;16466.000000;44096.000000;26929.000000;3485.000000;16948.000000;16634.000000;63532.000000;212.000000;14237.000000;89218.000000;22691.000000;27986.000000;34352.000000;29952.000000;579.000000;47638.000000;12566.000000;25505.000000;2485.000000;21004.000000;33884.000000;35350.000000;12.000000;30106.000000;6866.000000;84910.000000;31164.000000;105755.000000;2543.000000;58327.000000;29142.000000;71476.000000;5842.000000;4724.000000;8615.000000;78135.000000;1651.000000;10563.000000;6631.000000;4358.000000;33860.000000;13062.000000;15287.000000;1042.000000;26781.000000;1449.000000;16431.000000;9811.000000;14116.000000;70232.000000;72760.000000;6072.000000;1286.000000;6626.000000;2046.000000;10530.000000;63476.000000;15396.000000;10778.000000;27381.000000;29190.000000;37006.000000;74959.000000;78088.000000;51719.000000;47800.000000;29872.000000;3351.000000;31278.000000;4683.000000;66214.000000;14793.000000;26298.000000;23668.000000;48862.000000;9580.000000;16295.000000;8060.000000;29959.000000;53360.000000;37051.000000;9971.000000;72.000000;21816.000000;49412.000000;772.000000;16507.000000;47245.000000;1363.000000;67049.000000;16972.000000;19195.000000;7192.000000;4002.000000;44083.000000;11924.000000
12327.000000;153045.000000;366.000000;2777.000000;33162.000000;841.000000;30735.000000;31069.000000;4567.000000;13099.000000;237.000000;43783.000000;18303.000000;255.000000;51654.000000;43637.000000;47873.000000;12815.000000;50.000000;17430.000000;3350.000000;9120.000000;26296.000000;14846.000000;1456.000000;9335.000000;19392.000000;48946.000000;71.000000;6241.000000;53854.000000;17030.000000;26646.000000;16923.000000;15481.000000;279.000000;32419.000000;7827.000000;12891.000000;733.000000;10202.000000;12497.000000;20240.000000;1.000000;12730.000000;4740.000000;59803.000000;21874.000000;60275.000000;670.000000;32631.000000;29253.000000;35161.000000;2049.000000;1988.000000;3178.000000;33881.000000;714.000000;6546.000000;4104.000000;1681.000000;15424.000000;7117.000000;5432.000000;439.000000;19962.000000;417.000000;7834.000000;4579.000000;9233.000000;43280.000000;46995.000000;2099.000000;433.000000;2285.000000;1068.000000;6992.000000;34598.000000;3409.000000;4690.000000;20541.000000;14021.000000;26277.000000;36758.000000;42186.000000;29727.000000;26569.000000;13206.000000;1840.000000;14881.000000;4216.000000;42424.000000;6106.000000;11472.000000;13819.000000;28130.000000;4975.000000;9169.000000;3821.000000;15042.000000;22507.000000;31289.000000;3585.000000;28.000000;12276.000000;23189.000000;197.000000;11934.000000;21920.000000;322.000000;46361.000000;5980.000000;11877.000000;8215.000000;1140.000000;24555.000000;5065.000000
7073.000000;105997.000000;436.000000;1861.000000;27707.000000;782.000000;28067.000000;21326.000000;3278.000000;14514.000000;75.000000;28088.000000;8810.000000;112.000000;36590.000000;36472.000000;40103.000000;7341.000000;56.000000;13212.000000;2898.000000;8492.000000;22226.000000;11810.000000;1223.000000;7635.000000;2226.000000;36145.000000;39.000000;4094.000000;33763.000000;13655.000000;17946.000000;10786.000000;11169.000000;172.000000;20052.000000;6735.000000;9276.000000;759.000000;9659.000000;9334.000000;17932.000000;2.000000;10457.000000;2485.000000;32162.000000;17623.000000;40069.000000;578.000000;24715.000000;21600.000000;31724.000000;1860.000000;1671.000000;2651.000000;19150.000000;280.000000;4245.000000;2839.000000;1448.000000;12164.000000;6496.000000;4893.000000;270.000000;13376.000000;288.000000;6771.000000;3396.000000;8100.000000;38706.000000;34648.000000;1695.000000;194.000000;1884.000000;761.000000;4793.000000;21619.000000;3026.000000;3626.000000;12972.000000;13310.000000;15746.000000;22703.000000;34006.000000;20472.000000;23882.000000;8038.000000;1166.000000;12357.000000;1041.000000;33015.000000;4011.000000;8706.000000;11796.000000;19420.000000;3276.000000;7910.000000;2642.000000;10999.000000;17731.000000;20504.000000;2602.000000;5.000000;10537.000000;18612.000000;86.000000;8466.000000;17735.000000;390.000000;31384.000000;5601.000000;9257.000000;1204.000000;949.000000;19588.000000;3468.000000
7086.000000;89471.000000;624.000000;1241.000000;21665.000000;636.000000;17359.000000;13800.000000;2343.000000;27892.000000;174.000000;23319.000000;27188.000000;352.000000;25680.000000;40265.000000;20658.000000;7263.000000;50.000000;16141.000000;1896.000000;5109.000000;12209.000000;9526.000000;1120.000000;5828.000000;2078.000000;27220.000000;58.000000;4288.000000;19627.000000;9932.000000;18790.000000;11612.000000;8465.000000;135.000000;28913.000000;4327.000000;6631.000000;828.000000;5318.000000;9761.000000;12478.000000;8.000000;7065.000000;1846.000000;21078.000000;14204.000000;25516.000000;454.000000;20817.000000;16679.000000;21457.000000;3434.000000;1252.000000;1861.000000;23455.000000;1527.000000;3443.000000;2427.000000;1778.000000;8935.000000;3754.000000;12272.000000;269.000000;12990.000000;506.000000;4320.000000;3661.000000;6030.000000;19461.000000;42033.000000;1143.000000;900.000000;1511.000000;578.000000;4757.000000;21046.000000;4517.000000;2325.000000;13769.000000;8024.000000;24953.000000;35732.000000;33338.000000;28750.000000;15670.000000;9080.000000;1426.000000;9142.000000;1460.000000;23554.000000;6916.000000;6460.000000;8077.000000;14446.000000;3844.000000;5308.000000;2312.000000;8678.000000;9581.000000;20462.000000;2290.000000;44.000000;9849.000000;15130.000000;101.000000;8093.000000;10827.000000;378.000000;26861.000000;14740.000000;7543.000000;13815.000000;2229.000000;13960.000000;3242.000000
14546.000000;105377.000000;788.000000;603.000000;12628.000000;640.000000;7970.000000;13976.000000;4986.000000;9602.000000;286.000000;30047.000000;13662.000000;393.000000;16327.000000;31061.000000;15336.000000;15091.000000;46.000000;6572.000000;2317.000000;3232.000000;6670.000000;4905.000000;969.000000;4374.000000;1988.000000;17014.000000;78.000000;6783.000000;28320.000000;7410.000000;7666.000000;7991.000000;11771.000000;217.000000;15630.000000;1975.000000;7361.000000;1285.000000;5606.000000;10031.000000;10322.000000;1.000000;4724.000000;1813.000000;18444.000000;9205.000000;49091.000000;615.000000;13557.000000;8538.000000;15449.000000;4743.000000;1176.000000;2139.000000;30188.000000;549.000000;2232.000000;1523.000000;3195.000000;9702.000000;2511.000000;9354.000000;305.000000;9178.000000;438.000000;4576.000000;4312.000000;2676.000000;11232.000000;26589.000000;2000.000000;484.000000;2559.000000;651.000000;2637.000000;26541.000000;2571.000000;4610.000000;10001.000000;6851.000000;12665.000000;26769.000000;11311.000000;17033.000000;12915.000000;13469.000000;848.000000;8082.000000;1216.000000;18863.000000;2366.000000;4525.000000;6091.000000;6137.000000;4716.000000;3933.000000;6446.000000;7280.000000;5011.000000;9754.000000;2128.000000;24.000000;6001.000000;7101.000000;199.000000;4480.000000;5241.000000;557.000000;25565.000000;8571.000000;3309.000000;1168.000000;1254.000000;11076.000000;6053.000000
8545.000000;78198.000000;392.000000;409.000000;13673.000000;329.000000;8831.000000;11847.000000;2191.000000;10830.000000;185.000000;26441.000000;11366.000000;306.000000;15287.000000;26240.000000;12399.000000;8412.000000;27.000000;7554.000000;1412.000000;2718.000000;4509.000000;4406.000000;652.000000;3441.000000;2623.000000;16686.000000;42.000000;3726.000000;22183.000000;6537.000000;8917.000000;8999.000000;7912.000000;130.000000;14597.000000;1653.000000;4341.000000;644.000000;4183.000000;9662.000000;8901.000000;2.000000;4713.000000;1567.000000;15188.000000;8952.000000;32201.000000;252.000000;12795.000000;10251.000000;15553.000000;3000.000000;791.000000;1373.000000;22019.000000;346.000000;2898.000000;1225.000000;1685.000000;8308.000000;2383.000000;7173.000000;216.000000;6312.000000;239.000000;3492.000000;2977.000000;2569.000000;10755.000000;23856.000000;957.000000;247.000000;1168.000000;672.000000;2921.000000;21627.000000;3442.000000;1998.000000;6746.000000;6200.000000;12195.000000;21532.000000;9484.000000;17202.000000;11408.000000;9321.000000;1039.000000;6640.000000;1453.000000;16318.000000;2327.000000;4133.000000;5229.000000;4885.000000;2947.000000;2937.000000;2587.000000;4787.000000;6689.000000;10445.000000;2481.000000;3.000000;5290.000000;7853.000000;110.000000;4034.000000;5468.000000;243.000000;23516.000000;7045.000000;3065.000000;1878.000000;1031.000000;9579.000000;2992.000000
7455.000000;59941.000000;281.000000;397.000000;13192.000000;301.000000;9385.000000;9620.000000;2178.000000;8846.000000;140.000000;22013.000000;14775.000000;182.000000;12069.000000;22537.000000;11112.000000;7758.000000;34.000000;7414.000000;1241.000000;2675.000000;3689.000000;3864.000000;602.000000;2675.000000;1748.000000;11582.000000;43.000000;3386.000000;18482.000000;5371.000000;8837.000000;7823.000000;7064.000000;109.000000;15575.000000;1504.000000;4230.000000;543.000000;4198.000000;8098.000000;7457.000000;0.000000;4877.000000;1117.000000;10768.000000;7256.000000;23541.000000;256.000000;10046.000000;8875.000000;13799.000000;1732.000000;749.000000;1234.000000;18764.000000;624.000000;2078.000000;1126.000000;1191.000000;7126.000000;1898.000000;4644.000000;128.000000;6245.000000;302.000000;3326.000000;2581.000000;2275.000000;11332.000000;22987.000000;890.000000;364.000000;1118.000000;465.000000;2688.000000;17731.000000;3179.000000;2200.000000;6519.000000;5382.000000;12912.000000;18681.000000;8825.000000;13636.000000;10075.000000;7646.000000;617.000000;5928.000000;1220.000000;14489.000000;1976.000000;4599.000000;5148.000000;5240.000000;2502.000000;2756.000000;2448.000000;4740.000000;6186.000000;10771.000000;2353.000000;12.000000;5056.000000;8785.000000;99.000000;3789.000000;6143.000000;251.000000;18866.000000;5451.000000;2568.000000;2942.000000;1192.000000;8382.000000;2774.000000
20460.000000;135924.000000;654.000000;1086.000000;27030.000000;786.000000;21490.000000;23771.000000;5073.000000;21423.000000;189.000000;50200.000000;44344.000000;276.000000;36166.000000;51823.000000;26444.000000;20137.000000;39.000000;17230.000000;3457.000000;6446.000000;11376.000000;9645.000000;1698.000000;6048.000000;1570.000000;33353.000000;69.000000;9014.000000;48350.000000;14662.000000;22524.000000;14872.000000;18044.000000;161.000000;40724.000000;4340.000000;12427.000000;1277.000000;8574.000000;18424.000000;18602.000000;4.000000;10922.000000;1809.000000;25315.000000;18939.000000;55927.000000;778.000000;29901.000000;22616.000000;29829.000000;3836.000000;1767.000000;3407.000000;42991.000000;603.000000;3467.000000;2836.000000;2932.000000;16519.000000;4645.000000;11409.000000;263.000000;18776.000000;413.000000;7733.000000;6732.000000;5820.000000;26890.000000;55535.000000;2248.000000;427.000000;2729.000000;531.000000;5366.000000;48614.000000;9250.000000;4868.000000;20365.000000;12708.000000;34749.000000;45108.000000;22609.000000;38291.000000;25010.000000;17808.000000;989.000000;14767.000000;1364.000000;34114.000000;5672.000000;10248.000000;11900.000000;12446.000000;6279.000000;7278.000000;5598.000000;14231.000000;15669.000000;26757.000000;5541.000000;25.000000;11438.000000;22208.000000;134.000000;8746.000000;16053.000000;583.000000;50253.000000;13665.000000;7075.000000;12356.000000;1708.000000;19909.000000;7409.000000
