210924.000000;1306135.000000;10950.000000;658651.000000;118643.000000;194357.000000;353.000000;770860.000000;146100.000000;162841.000000;77111.000000;115477.000000;750760.000000;218337.000000;363376.000000;205910.000000;178313.000000;255064.000000;46153.000000;123680.000000;246365.000000;263985.000000;115215.000000;26612.000000;340224.000000;16828.000000;77669.000000;347142.000000;533882.000000;458633.000000;653114.000000;275346.000000;36518.000000;518037.000000;1582.000000;101168.000000;398688.000000;146956.000000;122150.000000;861977.000000;121788.000000;19061.000000;475830.000000;34309.000000;75539.000000;489314.000000;519919.000000;240398.000000;102155.000000;46846.000000;23010.000000;113954.000000;19634.000000;1644.000000;9521.000000;98993.000000;440289.000000;234561.000000;379441.000000;45161.000000;534131.000000;173831.000000;48322.000000;265278.000000;139763.000000;32478.000000;14213.000000;356069.000000;115481.000000;147103.000000;79723.000000;562218.000000;498616.000000;483200.000000;120308.000000;327635.000000;558864.000000;239899.000000;258262.000000;198178.000000;55544.000000;33342.000000;89118.000000;400380.000000;611400.000000;15219.000000;46058.000000;305226.000000;77319.000000;234524.000000;269334.000000;53.000000;194713.000000;419226.000000;61560.000000;133984.000000
1438.000000;12012.000000;35.000000;1345.000000;175.000000;1458.000000;1.000000;1081.000000;2741.000000;3526.000000;98.000000;2441.000000;587.000000;587.000000;463.000000;1209.000000;412.000000;704.000000;113.000000;935.000000;986.000000;908.000000;634.000000;41.000000;3252.000000;610.000000;2250.000000;3357.000000;1102.000000;1311.000000;109.000000;370.000000;693.000000;1695.000000;3.000000;420.000000;608.000000;520.000000;1488.000000;77.000000;350.000000;236.000000;3313.000000;111.000000;82.000000;133.000000;705.000000;156.000000;530.000000;3177.000000;49.000000;469.000000;236.000000;4.000000;27.000000;152.000000;1164.000000;3892.000000;430.000000;94.000000;4093.000000;406.000000;848.000000;1852.000000;190.000000;104.000000;188.000000;92.000000;505.000000;237.000000;738.000000;465.000000;1226.000000;471.000000;4105.000000;240.000000;3254.000000;2106.000000;394.000000;5190.000000;585.000000;9.000000;69.000000;1257.000000;1195.000000;272.000000;4330.000000;653.000000;2545.000000;3562.000000;2644.000000;0.000000;1453.000000;2969.000000;111.000000;184.000000
34482.000000;293747.000000;1402.000000;76606.000000;20412.000000;33437.000000;94.000000;111657.000000;34052.000000;33656.000000;9327.000000;89823.000000;90427.000000;30538.000000;49705.000000;42111.000000;21290.000000;37596.000000;5662.000000;25436.000000;42560.000000;49605.000000;20756.000000;3039.000000;77744.000000;1303.000000;13887.000000;75567.000000;107582.000000;76255.000000;27554.000000;27366.000000;6730.000000;104041.000000;258.000000;17550.000000;67891.000000;28480.000000;23500.000000;29168.000000;19828.000000;3092.000000;102220.000000;4552.000000;7576.000000;33275.000000;95006.000000;24115.000000;20162.000000;7140.000000;2683.000000;11070.000000;3236.000000;259.000000;1092.000000;11725.000000;102956.000000;15068.000000;50416.000000;4629.000000;54521.000000;23614.000000;8969.000000;66763.000000;16873.000000;5264.000000;1870.000000;24854.000000;18430.000000;14212.000000;15659.000000;52311.000000;83084.000000;74101.000000;26483.000000;28146.000000;91581.000000;37828.000000;28987.000000;45318.000000;10503.000000;2034.000000;7557.000000;59341.000000;84908.000000;1568.000000;2771.000000;26638.000000;14490.000000;55155.000000;67649.000000;12.000000;41360.000000;78560.000000;3625.000000;12237.000000
25375.000000;153045.000000;641.000000;51643.000000;11466.000000;24722.000000;35.000000;56333.000000;24322.000000;17405.000000;6319.000000;62531.000000;56504.000000;17363.000000;27543.000000;22256.000000;24627.000000;34089.000000;3763.000000;12333.000000;22526.000000;38684.000000;8733.000000;962.000000;36560.000000;391.000000;5591.000000;56370.000000;58993.000000;44379.000000;16943.000000;16317.000000;2311.000000;62531.000000;84.000000;9364.000000;32229.000000;12757.000000;10074.000000;30330.000000;9756.000000;904.000000;56439.000000;1993.000000;2896.000000;21522.000000;47560.000000;10311.000000;9755.000000;2964.000000;812.000000;7111.000000;863.000000;97.000000;506.000000;8164.000000;44494.000000;6086.000000;25793.000000;2541.000000;34562.000000;13686.000000;3171.000000;28867.000000;10383.000000;2204.000000;326.000000;8724.000000;10078.000000;9204.000000;6499.000000;28719.000000;55468.000000;34266.000000;19906.000000;18752.000000;55654.000000;24626.000000;15959.000000;17829.000000;4801.000000;484.000000;2961.000000;34364.000000;45641.000000;362.000000;1244.000000;14844.000000;6963.000000;29318.000000;35301.000000;1.000000;17913.000000;44972.000000;3039.000000;7183.000000
16489.000000;105997.000000;413.000000;35006.000000;10800.000000;16144.000000;12.000000;42916.000000;19271.000000;12710.000000;4786.000000;33914.000000;47028.000000;15642.000000;14816.000000;12611.000000;2890.000000;22898.000000;1960.000000;11918.000000;20321.000000;25184.000000;6130.000000;956.000000;32410.000000;191.000000;4288.000000;41222.000000;36967.000000;40947.000000;17016.000000;13727.000000;1919.000000;44700.000000;85.000000;7902.000000;27542.000000;8041.000000;7918.000000;22494.000000;6874.000000;822.000000;34122.000000;1618.000000;2316.000000;18444.000000;32019.000000;7697.000000;8083.000000;2180.000000;769.000000;4713.000000;754.000000;58.000000;354.000000;5734.000000;29533.000000;3472.000000;13108.000000;1654.000000;28447.000000;11858.000000;2603.000000;22966.000000;8006.000000;1860.000000;141.000000;7591.000000;8037.000000;7949.000000;4767.000000;20287.000000;41071.000000;28491.000000;16039.000000;14026.000000;35201.000000;15372.000000;12524.000000;13257.000000;3307.000000;570.000000;2350.000000;25770.000000;37092.000000;155.000000;496.000000;8762.000000;4729.000000;21890.000000;27812.000000;2.000000;15274.000000;40175.000000;850.000000;5546.000000
19127.000000;89471.000000;406.000000;25859.000000;6308.000000;17465.000000;57.000000;42136.000000;15874.000000;9637.000000;3155.000000;22389.000000;25164.000000;11014.000000;31267.000000;11829.000000;10227.000000;22577.000000;1463.000000;6651.000000;13215.000000;24379.000000;5752.000000;942.000000;23468.000000;453.000000;3087.000000;32175.000000;41394.000000;21050.000000;33538.000000;11362.000000;1244.000000;27801.000000;64.000000;5913.000000;16125.000000;8215.000000;5778.000000;18328.000000;7534.000000;667.000000;30395.000000;1525.000000;3502.000000;16772.000000;39978.000000;13811.000000;5314.000000;1739.000000;805.000000;4473.000000;637.000000;60.000000;277.000000;4891.000000;28137.000000;11330.000000;31588.000000;1859.000000;16439.000000;8021.000000;1897.000000;13603.000000;5864.000000;1367.000000;438.000000;21173.000000;5016.000000;6014.000000;3688.000000;15041.000000;48350.000000;23089.000000;11633.000000;12541.000000;20089.000000;19825.000000;9999.000000;11066.000000;2760.000000;834.000000;4034.000000;19062.000000;36538.000000;395.000000;2860.000000;11476.000000;3636.000000;17877.000000;20864.000000;10.000000;10616.000000;25844.000000;1032.000000;4105.000000
11726.000000;105377.000000;393.000000;14875.000000;3599.000000;10748.000000;28.000000;40614.000000;9890.000000;9550.000000;1406.000000;19390.000000;17931.000000;8149.000000;17247.000000;23363.000000;2525.000000;10844.000000;1598.000000;6838.000000;10687.000000;13460.000000;9183.000000;1666.000000;12887.000000;373.000000;3375.000000;20302.000000;43207.000000;13112.000000;12011.000000;6317.000000;2059.000000;36333.000000;86.000000;5423.000000;7163.000000;11984.000000;4776.000000;8935.000000;9248.000000;709.000000;44901.000000;1270.000000;5871.000000;9637.000000;35097.000000;9132.000000;6106.000000;2215.000000;1285.000000;2859.000000;859.000000;92.000000;373.000000;2863.000000;39966.000000;3715.000000;17508.000000;1130.000000;8813.000000;6054.000000;3268.000000;6902.000000;2946.000000;1313.000000;500.000000;13653.000000;4056.000000;2771.000000;7122.000000;6700.000000;28587.000000;15044.000000;8551.000000;8371.000000;29352.000000;13922.000000;5304.000000;6262.000000;7378.000000;1054.000000;6322.000000;15394.000000;12397.000000;437.000000;973.000000;5394.000000;7902.000000;13402.000000;17335.000000;1.000000;6973.000000;19947.000000;1267.000000;3036.000000
9003.000000;78198.000000;269.000000;14119.000000;3071.000000;8157.000000;8.000000;32468.000000;9543.000000;6074.000000;1104.000000;15940.000000;15175.000000;6947.000000;15234.000000;13790.000000;3796.000000;12129.000000;1434.000000;5209.000000;9634.000000;13869.000000;5573.000000;781.000000;13596.000000;210.000000;2344.000000;20447.000000;33666.000000;12400.000000;13090.000000;5863.000000;1034.000000;26965.000000;43.000000;3952.000000;8107.000000;8464.000000;3946.000000;10715.000000;5866.000000;350.000000;34657.000000;935.000000;3291.000000;10045.000000;27217.000000;7559.000000;4443.000000;1266.000000;632.000000;3053.000000;359.000000;49.000000;261.000000;2407.000000;30793.000000;4836.000000;15217.000000;1421.000000;5968.000000;5041.000000;1492.000000;8762.000000;2768.000000;916.000000;358.000000;10809.000000;4501.000000;2600.000000;3348.000000;5333.000000;30564.000000;16861.000000;7394.000000;7415.000000;22916.000000;11566.000000;4750.000000;6103.000000;3111.000000;542.000000;3683.000000;12436.000000;10520.000000;238.000000;751.000000;6412.000000;3278.000000;10820.000000;16378.000000;2.000000;6808.000000;20098.000000;1424.000000;2561.000000
9016.000000;59941.000000;186.000000;11392.000000;2831.000000;8117.000000;14.000000;27214.000000;8004.000000;5674.000000;990.000000;11366.000000;13893.000000;5798.000000;17622.000000;12673.000000;3782.000000;11437.000000;1031.000000;5061.000000;8438.000000;13942.000000;4719.000000;694.000000;13217.000000;270.000000;2322.000000;14396.000000;28100.000000;12994.000000;10887.000000;5520.000000;940.000000;20527.000000;56.000000;3557.000000;8887.000000;7389.000000;3803.000000;9619.000000;5138.000000;329.000000;27354.000000;880.000000;2269.000000;8705.000000;24534.000000;6360.000000;4208.000000;1375.000000;541.000000;2736.000000;351.000000;55.000000;202.000000;2196.000000;25795.000000;4769.000000;18252.000000;895.000000;5406.000000;5104.000000;1460.000000;8582.000000;2172.000000;849.000000;211.000000;7534.000000;3618.000000;2267.000000;3223.000000;5795.000000;25942.000000;15637.000000;6111.000000;7317.000000;19305.000000;9640.000000;4148.000000;7358.000000;3059.000000;369.000000;2281.000000;10340.000000;9721.000000;265.000000;1143.000000;5376.000000;3357.000000;9006.000000;13385.000000;0.000000;6875.000000;17658.000000;1148.000000;1972.000000
26348.000000;135924.000000;374.000000;33481.000000;7327.000000;23699.000000;30.000000;62785.000000;20777.000000;16930.000000;2799.000000;26728.000000;32392.000000;14712.000000;48149.000000;33285.000000;9499.000000;28702.000000;1437.000000;10539.000000;21861.000000;34496.000000;12217.000000;1623.000000;31017.000000;306.000000;5889.000000;41580.000000;67993.000000;29219.000000;26886.000000;12768.000000;2466.000000;54041.000000;61.000000;9709.000000;23108.000000;17125.000000;9551.000000;24079.000000;12576.000000;844.000000;74179.000000;2257.000000;5555.000000;20433.000000;57147.000000;16226.000000;9812.000000;3020.000000;1288.000000;5149.000000;1047.000000;82.000000;293.000000;5320.000000;57071.000000;15929.000000;50741.000000;1308.000000;15494.000000;11554.000000;3585.000000;21189.000000;6355.000000;2007.000000;342.000000;18839.000000;6764.000000;5913.000000;8572.000000;14038.000000;63343.000000;31269.000000;16689.000000;16050.000000;50225.000000;31058.000000;10159.000000;17050.000000;6524.000000;873.000000;5524.000000;26327.000000;25109.000000;307.000000;1149.000000;11111.000000;8053.000000;27728.000000;33420.000000;4.000000;15684.000000;38382.000000;901.000000;4132.000000
