240087.000000;1306135.000000;560235.000000;65668.000000;109548.000000;198657.000000;204990.000000;411461.000000;254640.000000;25188.000000;377407.000000;164965.000000;836618.000000;116899.000000;436954.000000;243427.000000;111869.000000;130725.000000;18324.000000;295537.000000;384211.000000;201022.000000;307.000000;74138.000000;277690.000000;72367.000000;340776.000000;51.000000;236333.000000;17246.000000;70712.000000;458428.000000;103828.000000;189815.000000;735151.000000;28452.000000;537520.000000;139307.000000;26357.000000;89422.000000;367348.000000;61863.000000;35756.000000;600815.000000;76997.000000;25143.000000;532052.000000;37689.000000;171956.000000;154521.000000;331491.000000;60762.000000;756537.000000;6341.000000;35737.000000;192509.000000;325364.000000;202290.000000;81232.000000;1227.000000;65137.000000;218320.000000;119927.000000;95649.000000;98486.000000;311525.000000;39720.000000;588839.000000;102159.000000;116098.000000;78342.000000;7553.000000;126586.000000;489862.000000;211963.000000;639585.000000;63167.000000;28548.000000;506174.000000;122312.000000;115306.000000;9788.000000;10041.000000;290550.000000;359846.000000;634162.000000;24165.000000;443915.000000;211306.000000;1253.000000;510562.000000;58612.000000;273431.000000;130157.000000;129205.000000;20364.000000;306268.000000;171287.000000;162205.000000;385014.000000;25164.000000;202354.000000;393021.000000
630.000000;12012.000000;96.000000;83.000000;625.000000;1528.000000;284.000000;857.000000;803.000000;81.000000;594.000000;2845.000000;70.000000;441.000000;1269.000000;84.000000;804.000000;212.000000;219.000000;607.000000;2242.000000;613.000000;1.000000;622.000000;621.000000;131.000000;744.000000;0.000000;340.000000;257.000000;193.000000;3165.000000;462.000000;390.000000;404.000000;57.000000;832.000000;2621.000000;102.000000;180.000000;348.000000;112.000000;2989.000000;1195.000000;36.000000;47.000000;163.000000;802.000000;1010.000000;396.000000;843.000000;2105.000000;1161.000000;20.000000;3073.000000;174.000000;2577.000000;911.000000;454.000000;3.000000;147.000000;1318.000000;4387.000000;137.000000;188.000000;3451.000000;837.000000;911.000000;1239.000000;542.000000;726.000000;28.000000;1939.000000;559.000000;3969.000000;1667.000000;235.000000;47.000000;1488.000000;3048.000000;1827.000000;178.000000;157.000000;2038.000000;93.000000;3195.000000;5.000000;327.000000;2144.000000;2.000000;4093.000000;1937.000000;863.000000;530.000000;268.000000;234.000000;621.000000;3329.000000;906.000000;4061.000000;64.000000;4973.000000;399.000000
42135.000000;293747.000000;24718.000000;7858.000000;22074.000000;51937.000000;20803.000000;77786.000000;44639.000000;3634.000000;48231.000000;34147.000000;29046.000000;16648.000000;75716.000000;17034.000000;7300.000000;12499.000000;2991.000000;60902.000000;109445.000000;28589.000000;83.000000;14156.000000;30472.000000;7472.000000;61035.000000;12.000000;22691.000000;1982.000000;11136.000000;85453.000000;9646.000000;26005.000000;77221.000000;3211.000000;99196.000000;95173.000000;3332.000000;10819.000000;58357.000000;8100.000000;2178.000000;86324.000000;5646.000000;2653.000000;30110.000000;6900.000000;33880.000000;22911.000000;54247.000000;12481.000000;116663.000000;756.000000;2222.000000;18442.000000;73575.000000;35811.000000;13726.000000;212.000000;5084.000000;32603.000000;26874.000000;16259.000000;14582.000000;70997.000000;7108.000000;59910.000000;21788.000000;21662.000000;13517.000000;1020.000000;24779.000000;76550.000000;19271.000000;89495.000000;11960.000000;3202.000000;83830.000000;28275.000000;21687.000000;1139.000000;1084.000000;73400.000000;27076.000000;108857.000000;1424.000000;43156.000000;33614.000000;214.000000;51296.000000;12357.000000;42747.000000;22252.000000;19560.000000;3311.000000;26595.000000;37914.000000;32241.000000;82039.000000;2837.000000;47179.000000;52759.000000
21277.000000;153045.000000;13594.000000;5416.000000;11137.000000;21793.000000;11312.000000;46106.000000;37545.000000;1470.000000;26467.000000;18139.000000;29629.000000;19282.000000;50752.000000;5575.000000;8317.000000;8231.000000;781.000000;28168.000000;55645.000000;28163.000000;30.000000;5872.000000;17698.000000;5024.000000;37900.000000;1.000000;14268.000000;402.000000;5460.000000;48105.000000;6355.000000;15369.000000;49323.000000;986.000000;54398.000000;66850.000000;1377.000000;6325.000000;24892.000000;5186.000000;793.000000;46011.000000;1987.000000;1377.000000;23481.000000;2369.000000;15652.000000;12162.000000;32383.000000;5530.000000;56142.000000;357.000000;772.000000;12152.000000;33274.000000;18535.000000;5757.000000;72.000000;4378.000000;23471.000000;19943.000000;9207.000000;7014.000000;51907.000000;2405.000000;39381.000000;10636.000000;10983.000000;7129.000000;440.000000;10554.000000;37877.000000;4075.000000;56416.000000;5669.000000;1017.000000;48807.000000;20446.000000;8883.000000;285.000000;255.000000;38084.000000;12157.000000;65121.000000;321.000000;22074.000000;22179.000000;68.000000;32433.000000;5334.000000;28462.000000;12146.000000;8321.000000;975.000000;14534.000000;20231.000000;14749.000000;44801.000000;1680.000000;22001.000000;23965.000000
16964.000000;105997.000000;14327.000000;4046.000000;8581.000000;17268.000000;9313.000000;28694.000000;24895.000000;1229.000000;20758.000000;13287.000000;21269.000000;2229.000000;36933.000000;4686.000000;1233.000000;7104.000000;709.000000;24237.000000;42236.000000;19284.000000;7.000000;4303.000000;14160.000000;2951.000000;23251.000000;2.000000;12020.000000;168.000000;4206.000000;28335.000000;4335.000000;13308.000000;42647.000000;986.000000;36602.000000;36488.000000;1172.000000;4615.000000;14853.000000;3608.000000;356.000000;37341.000000;1835.000000;889.000000;18172.000000;1934.000000;12707.000000;9935.000000;24718.000000;4090.000000;42711.000000;221.000000;425.000000;8832.000000;29339.000000;16860.000000;4044.000000;39.000000;1224.000000;14547.000000;15947.000000;8717.000000;5037.000000;38928.000000;2032.000000;25825.000000;10308.000000;8477.000000;4528.000000;281.000000;7980.000000;30859.000000;3320.000000;44515.000000;4744.000000;1024.000000;45158.000000;15975.000000;6855.000000;91.000000;115.000000;24543.000000;11248.000000;40401.000000;374.000000;15992.000000;13820.000000;72.000000;26715.000000;4104.000000;16930.000000;10946.000000;4641.000000;885.000000;8589.000000;14693.000000;11934.000000;37796.000000;1068.000000;17309.000000;11487.000000
13934.000000;89471.000000;31069.000000;2642.000000;6448.000000;9902.000000;7114.000000;32003.000000;24358.000000;956.000000;15197.000000;10354.000000;21312.000000;2072.000000;43576.000000;13186.000000;13829.000000;5235.000000;598.000000;13292.000000;26816.000000;19153.000000;50.000000;3490.000000;11481.000000;2117.000000;29703.000000;10.000000;9719.000000;562.000000;3934.000000;26491.000000;4312.000000;8483.000000;22072.000000;1054.000000;43657.000000;23232.000000;1037.000000;3782.000000;19538.000000;2933.000000;1937.000000;36630.000000;3139.000000;1096.000000;15460.000000;1261.000000;9060.000000;7019.000000;17111.000000;2841.000000;43750.000000;191.000000;1883.000000;9675.000000;21209.000000;10501.000000;3995.000000;58.000000;1609.000000;19620.000000;11974.000000;5185.000000;6071.000000;29766.000000;1471.000000;18986.000000;5579.000000;6204.000000;4002.000000;252.000000;5751.000000;25025.000000;6026.000000;30928.000000;3097.000000;1028.000000;23638.000000;12872.000000;4769.000000;214.000000;212.000000;20260.000000;20817.000000;23696.000000;539.000000;11216.000000;16769.000000;52.000000;14771.000000;2664.000000;23618.000000;7630.000000;7207.000000;730.000000;11521.000000;11735.000000;8961.000000;27712.000000;799.000000;13879.000000;32904.000000
13547.000000;105377.000000;10474.000000;1145.000000;7555.000000;5341.000000;5221.000000;30235.000000;11934.000000;887.000000;12863.000000;10018.000000;10126.000000;1983.000000;25564.000000;11472.000000;1285.000000;2337.000000;806.000000;5649.000000;43176.000000;7634.000000;24.000000;6071.000000;5888.000000;1966.000000;21903.000000;1.000000;4580.000000;509.000000;4465.000000;34456.000000;2416.000000;6117.000000;15511.000000;1678.000000;37059.000000;20834.000000;913.000000;2238.000000;23977.000000;1854.000000;809.000000;12807.000000;4356.000000;729.000000;8450.000000;2134.000000;9367.000000;4262.000000;16819.000000;5072.000000;46050.000000;279.000000;804.000000;5292.000000;10341.000000;8368.000000;6936.000000;79.000000;1293.000000;12057.000000;8661.000000;2691.000000;7201.000000;18376.000000;2356.000000;8400.000000;5236.000000;8329.000000;11661.000000;295.000000;4887.000000;15388.000000;3439.000000;20600.000000;3304.000000;1859.000000;14723.000000;8395.000000;4351.000000;301.000000;291.000000;25933.000000;10591.000000;36217.000000;686.000000;5899.000000;12629.000000;67.000000;7941.000000;5113.000000;14891.000000;5619.000000;12188.000000;796.000000;5548.000000;9811.000000;9620.000000;18963.000000;884.000000;7618.000000;17818.000000
10856.000000;78198.000000;10991.000000;906.000000;5462.000000;6881.000000;4282.000000;25542.000000;12885.000000;551.000000;11013.000000;6507.000000;12949.000000;2638.000000;27682.000000;8153.000000;1942.000000;2187.000000;339.000000;7044.000000;31065.000000;8961.000000;4.000000;3001.000000;5055.000000;1592.000000;19182.000000;2.000000;4391.000000;361.000000;3126.000000;28103.000000;2756.000000;5098.000000;12951.000000;863.000000;29471.000000;17134.000000;592.000000;2516.000000;18034.000000;1500.000000;524.000000;11341.000000;2766.000000;745.000000;8375.000000;1073.000000;8072.000000;4498.000000;13589.000000;2307.000000;35429.000000;172.000000;525.000000;4644.000000;11680.000000;7743.000000;3682.000000;41.000000;1627.000000;9236.000000;7332.000000;2292.000000;4554.000000;18212.000000;1138.000000;6937.000000;4422.000000;5580.000000;4511.000000;212.000000;4023.000000;17138.000000;4640.000000;19257.000000;2481.000000;882.000000;14095.000000;7385.000000;3470.000000;184.000000;171.000000;21327.000000;9550.000000;27388.000000;328.000000;5058.000000;10061.000000;34.000000;5502.000000;2288.000000;12111.000000;4571.000000;6922.000000;392.000000;6412.000000;6694.000000;7674.000000;19867.000000;947.000000;7532.000000;15142.000000
9980.000000;59941.000000;9216.000000;816.000000;4979.000000;6599.000000;3351.000000;21658.000000;12630.000000;560.000000;9475.000000;5872.000000;10700.000000;1716.000000;22394.000000;5407.000000;2933.000000;1878.000000;329.000000;7638.000000;25310.000000;8681.000000;12.000000;2890.000000;4373.000000;1226.000000;18957.000000;0.000000;4105.000000;286.000000;2721.000000;22296.000000;2567.000000;5219.000000;12237.000000;719.000000;27364.000000;12386.000000;570.000000;1719.000000;14059.000000;1374.000000;854.000000;10027.000000;1553.000000;454.000000;8607.000000;976.000000;7017.000000;3775.000000;10566.000000;2360.000000;28827.000000;132.000000;819.000000;4439.000000;12243.000000;6695.000000;3138.000000;44.000000;1329.000000;9243.000000;6110.000000;2087.000000;3809.000000;12748.000000;1044.000000;6565.000000;4119.000000;5471.000000;4194.000000;128.000000;4108.000000;16114.000000;4440.000000;16181.000000;2336.000000;747.000000;14743.000000;6251.000000;3498.000000;169.000000;168.000000;18452.000000;7776.000000;22340.000000;240.000000;5288.000000;8500.000000;49.000000;4838.000000;2444.000000;13133.000000;4021.000000;6173.000000;361.000000;5290.000000;6001.000000;6761.000000;16311.000000;652.000000;8191.000000;18805.000000
22914.000000;135924.000000;23476.000000;2328.000000;12299.000000;15954.000000;7764.000000;52192.000000;31582.000000;1288.000000;22602.000000;17975.000000;25509.000000;1573.000000;56445.000000;13401.000000;12385.000000;5030.000000;977.000000;20110.000000;56864.000000;22117.000000;27.000000;7744.000000;12078.000000;2085.000000;46981.000000;4.000000;9910.000000;410.000000;7280.000000;63787.000000;4887.000000;12228.000000;29365.000000;1685.000000;65164.000000;28926.000000;1579.000000;3440.000000;34046.000000;3380.000000;939.000000;26080.000000;3597.000000;783.000000;19761.000000;2500.000000;16289.000000;7859.000000;27237.000000;5853.000000;65868.000000;207.000000;953.000000;10237.000000;26659.000000;16700.000000;8511.000000;69.000000;1497.000000;27558.000000;17389.000000;5699.000000;9349.000000;36518.000000;2621.000000;16699.000000;8246.000000;12201.000000;10791.000000;260.000000;9920.000000;32553.000000;11934.000000;44727.000000;5509.000000;1763.000000;32923.000000;17338.000000;8447.000000;202.000000;197.000000;45343.000000;18856.000000;58640.000000;571.000000;13677.000000;27288.000000;49.000000;14026.000000;5439.000000;35768.000000;10442.000000;15899.000000;933.000000;11093.000000;18889.000000;15867.000000;36935.000000;764.000000;22274.000000;55001.000000
