293158.999995;148173.551954;140964.176427;168114.984257;135789.519257;83625.648508;158010.865029;78348.692362;144194.394570;156495.060238;5552.203226;74816.141008;109537.639918;48478.830171;159296.597249;197814.569003;117807.102002;81271.185985;57159.940833;118025.086329;113491.494113;114129.287684;110168.136257;75242.460744;61207.909061;90603.986890;127806.094532;153232.359722;60775.263556;171483.157312;157981.774581;122427.035268;145844.217066;75746.895596;162525.792965;150034.224876;161977.045387;165849.857949;74204.460685;156360.042536;47225.743452;76045.843716;77898.099000;137636.361679;56163.859777;193250.419561;74327.396656;95691.334116;70551.206707;68731.277075;133917.998867;123214.312434;122854.989308;47167.526245;111851.350626;131518.839340;73132.225221;104306.931529;111793.993407;152212.186219;158824.332715;35247.724844;63452.873933;110965.427389;153124.172556;127190.617733;90144.121654;72402.222385;127819.341157;102703.961632;147395.725262;82955.230892;89459.050304;81442.037478;140922.115236;70976.944296;95703.953294;125071.068509;91085.181221;126125.102376;70791.796417;157599.511613;107216.962072;84112.809811;99905.299054;118670.201213;135003.595143;62587.819332;109087.906107;76872.911441;138906.753611;73779.197671;105073.654794;86774.551335;133486.726999;82581.313512;114989.832865;74859.091067;107137.877181;138076.441872;97539.313688;88412.985695;84941.817781;105130.324035;101955.186399;87133.883576;39158.198930;49408.658427;134495.098733;86495.101431;58595.873078;36784.196663;107125.240495;38243.326411;79346.697567;125506.251853;121017.482314;68872.594427;128773.063508;25200.181345;27142.075788;98205.840566;137127.380494;37526.240833;126328.503267;71183.032450;118520.664072;24194.982494;101045.450139;96341.228521;95472.944648;84632.978511;90169.804119;74466.285488;92523.622477;37369.044263;73714.903787;74643.711889;94804.239662;111923.703027;139413.285086;85374.633014;41801.708848;20673.501429;34804.763021;26102.378934;114922.693973;137734.444597;81540.137247;33326.629379;94039.894114;38895.835827;102900.988367;32326.946135;42254.739813;30728.817927;43698.903766;40765.868181;42749.000920;30153.933545;37527.466206;72966.625239;29091.792378;29389.785407;33805.887267;43547.209202;37465.274370;26928.552492;46042.152452
4808.000000;0.000277;7.080320;0.338102;3.287911;723.261406;1.562291;0.092998;24.394310;29.984143;26.674725;19.321543;206.052672;994.218054;0.000004;0.003690;33.442209;136.827424;0.274599;5.198837;45.625164;28.208185;573.358120;4596.376009;2758.964395;22.473003;29.187945;214.119237;41.947062;0.007459;158.189384;51.569496;169.062772;1.519425;7.914853;85.639182;72.430523;17.992587;2.583929;22.994569;3.456878;1203.468492;86.790317;11.750862;893.899943;11.382886;382.490621;473.258123;36.500088;249.797486;6.113247;49.500349;1.183697;1765.945190;53.111611;494.924957;1028.246560;476.232848;35.011960;27.125464;37.855126;724.177784;2786.215390;217.003833;36.881500;111.449685;261.693508;1501.772526;285.504870;2.822594;0.847514;175.023378;561.039291;2066.763024;61.719231;1518.024262;110.789675;55.128092;932.916722;337.816413;447.246575;121.982166;61.868181;282.701851;57.831419;971.218494;381.794833;593.108346;129.956948;130.602927;47.911418;938.339421;8.672575;21.902573;338.234073;130.073178;538.149289;1060.612936;190.297381;32.813836;515.203768;706.071556;85.629268;159.040088;243.941131;584.055450;0.734106;131.105532;446.484689;403.739711;970.273640;269.605862;327.908252;7.992594;854.935993;17.569961;47.421348;515.018253;42.893815;39.345172;89.968524;754.403747;66.716129;354.624377;211.088073;283.714695;25.079555;170.795758;81.182320;82.096400;557.265394;1437.492919;321.523023;561.753962;40.930595;36.208405;1759.273247;574.080736;662.212726;0.036114;1072.791599;1564.928823;130.692871;229.818566;227.455833;30.120622;17.376854;238.124655;882.221168;96.771821;590.970549;22.051224;420.282193;154.480572;371.566360;204.612199;11.619870;11.664172;102.929115;208.187706;144.385564;34.173131;144.346687;62.186716;50.416921;76.229416;74.949824;166.509321;31.585532
100656.000000;821.371463;9980.514069;3588.322073;9603.333298;18880.292858;4975.830167;7001.499206;8851.298236;14208.128301;457.289442;4053.650198;20026.990349;1929.510176;670.565490;1265.849292;7948.548649;13495.436694;4411.590970;4930.547433;5395.787011;6671.866075;8112.542582;3406.615904;4345.868726;8375.523750;7930.364742;9573.862853;2543.189750;2425.355821;14051.646605;7726.386415;16147.074633;2985.944966;9604.417235;16869.364439;18340.315742;9688.473218;1159.072660;9382.851942;15070.170471;10651.147777;5828.374278;8266.958067;5819.021467;11318.707579;20076.570427;18627.929997;8358.467852;19384.090282;4467.237917;8299.282671;1069.269796;6301.034005;5942.399763;25788.196676;14821.729110;25587.200011;7674.284931;8225.069569;13815.676971;29649.807810;13381.787791;27494.215519;11911.132333;18982.433160;20893.675808;10752.099163;29054.985920;1120.098994;834.473508;7757.478873;19590.643347;12194.500232;11920.394523;14197.799923;10759.435424;6971.096045;19921.669270;24229.571174;10559.257386;14669.859727;11133.719200;10144.380306;6197.844948;25242.314765;27478.993880;12312.711769;20346.891325;11176.476797;10485.350533;17146.748574;4390.950441;3036.804755;15698.414615;6941.358015;22901.884815;9127.590826;18667.384884;7414.950309;27800.940714;14601.589371;10205.060620;10383.155295;13164.294930;28838.874907;1150.876275;8429.676343;21298.369639;38992.784766;15243.188886;5632.912123;10842.491984;1309.237475;17515.788764;7214.621310;7866.307675;13387.774523;7732.171035;5450.356340;6905.873681;25199.799461;18209.784454;7523.754948;16427.780122;11901.920729;12597.742906;4741.571413;5912.143596;7567.813358;10669.139686;18765.604796;12645.362275;8862.894082;9413.884083;3386.345294;12704.078905;10256.019147;14449.126023;13064.773908;28786.011434;21128.800657;6526.566196;6306.087912;8524.087251;4440.487169;6192.569584;22573.638937;15280.625907;3835.622512;18383.133387;3248.624241;11292.185615;6161.927286;7575.808404;8319.551892;3677.088163;2195.184010;7435.959489;7294.195963;13244.187684;157.776365;5807.104499;4645.959464;4771.313763;5593.784433;6592.792150;5249.901193;4643.038858
52188.000000;3303.233665;4296.823415;4817.768232;5189.982358;14493.848318;7561.484719;8203.817124;3597.323097;9177.095669;173.917361;2220.672474;13021.658899;29.777976;3730.380711;2370.585632;4057.494285;4350.897462;5120.417378;2724.051067;3820.165525;6120.410629;4982.492465;826.728938;2229.415870;4055.717174;10002.126411;7506.554684;819.463073;1184.125771;15510.726678;3065.166614;15286.674144;11.030256;6501.431578;10458.222875;10291.756887;4684.886866;182.043851;6493.987359;234.917688;5570.800172;4754.336957;4776.283989;2282.820888;6173.651038;8171.774302;7247.783540;9284.021773;11643.686667;4071.386177;4304.931592;363.148733;2076.954951;2474.780785;26959.597804;6924.064510;21309.348994;4447.215487;7470.826795;15545.110026;20664.223284;8148.696573;28504.308894;9916.227543;15718.653294;12355.609510;4843.819955;14816.615051;392.854406;1002.057545;3993.659141;10613.074860;5535.463675;12738.073867;8145.846260;8225.462046;5643.854283;18212.220745;26700.996187;7462.260528;9876.183063;9018.311060;6458.625516;3668.459272;16075.693048;26993.493184;8450.834628;13200.452520;8739.436033;6970.143497;13586.981123;3682.387602;2843.746678;8513.765662;3805.660853;16150.202342;7785.898598;17665.732527;3997.100707;14861.070285;7970.626230;8439.730615;5294.517135;6350.235882;18384.830335;517.497826;4669.175697;15488.491007;17815.927589;7019.671435;3970.909513;6359.088460;786.549138;8925.447969;6758.772404;5988.437031;10861.646435;8070.366487;3693.203940;3592.715848;12135.206496;10859.914500;4708.187622;8843.250337;4722.414088;5539.279425;4253.497780;3984.958239;5111.193111;5922.158353;13425.229421;7410.107697;4207.402086;9001.973784;2053.889441;6817.535073;5377.651252;7971.795710;14743.458139;22029.716392;12712.099483;7541.308254;4680.051110;4529.142024;3572.887438;5108.796990;15379.166314;7992.337317;4393.156880;9764.572916;2905.319113;10677.285976;6602.876368;4204.389261;3672.274471;3716.781549;1055.676763;8541.559210;4087.834952;5023.532321;166.453758;4302.860695;2931.791442;4921.376938;3124.632326;5181.639595;3057.486899;2446.093515
33320.000000;1244.187972;5194.439877;5100.487267;7413.995011;13069.068780;4813.859292;999.902232;4225.332308;7481.624122;171.499187;2094.747454;10938.691422;507.481651;1470.188437;2407.961777;4685.507692;3667.934513;635.984634;2808.732216;3604.587474;2901.806484;5258.010081;1043.886217;2188.074014;2900.701264;5070.716226;5261.266083;1852.525232;3180.304801;9227.688517;4049.080338;12087.328265;8.734761;5819.889833;7455.390677;7717.192649;5780.236897;428.869892;4528.205578;237.032017;4405.222408;3362.433241;6763.900775;2279.983098;5463.543876;6590.424388;6887.419376;2293.917342;13172.346666;3181.413469;3554.173229;1328.373302;2409.791921;2921.178260;19596.462555;5187.096144;14586.742498;2666.463767;6182.791203;9437.479242;9067.282598;6160.951150;15723.201853;6206.285659;10754.422604;12006.397041;4193.359309;11191.965615;1170.258583;1585.877102;4290.919339;9855.417129;4597.589018;9833.941706;7877.028307;5293.149926;4135.605429;15988.149355;16109.300938;7227.131207;9199.189753;6732.911183;4658.390527;3585.713997;10129.803867;17666.437767;7861.780678;7235.748268;7126.597815;6364.975284;11047.129233;3356.653693;3017.521242;6023.226592;3998.729610;14954.459400;5524.373407;12054.276692;4664.782240;13596.356480;7735.284434;7109.116158;5304.548064;4631.794075;12921.531074;712.307281;2825.766464;9408.612054;10806.420663;6284.962636;2583.333557;6016.540563;376.084965;7668.561836;5476.902375;6041.306820;8515.205230;6934.033144;1430.317852;2201.414493;11624.006148;6377.177018;4244.916254;5645.605686;2441.604033;4046.661253;3012.001686;4212.929649;5531.290877;3706.434873;10456.167857;6638.286333;3775.258729;6054.882429;2207.665736;6421.632661;5080.912121;5107.672903;1656.632009;17075.375034;11369.666597;5481.798866;3768.159108;4100.444056;2379.376866;4571.827485;15451.278856;6993.191107;2651.333690;9371.925271;2462.145057;6853.540674;5051.510673;3564.561533;2575.308777;3248.438757;1148.662433;6329.937034;3962.913581;2744.244417;105.177951;3894.449007;2658.207970;3275.719274;2929.490029;4021.430226;3250.160299;1189.341879
22208.895259;1783.278979;5999.513103;3391.190420;5512.575472;1185.743285;5064.005755;11901.186353;5357.808509;5542.621153;361.517195;2451.719053;10358.130624;1216.149910;2441.393621;5591.377781;3191.456972;1868.483430;234.998033;3988.431211;2889.994083;3066.321329;897.452029;4693.098967;1482.633583;2216.605187;2651.734421;4367.419577;2042.332542;8550.492801;7148.180192;2837.361088;6961.321769;960.188718;6145.257155;6997.453059;11887.639017;6110.110620;2923.417487;8648.578219;531.598504;2930.053018;1999.029207;9615.168742;1798.037517;8813.525952;4757.605633;2764.616526;7239.280878;5999.451179;5115.122769;2799.190729;4816.180763;1110.295475;5124.985089;15149.578552;4854.577134;11511.848977;2289.493736;5933.607437;7789.527075;3980.243180;5588.118510;14742.605867;3816.224978;9582.612133;6603.231665;2460.661912;8891.513543;5053.067306;3827.585820;3110.983171;7425.775386;3058.686080;5642.907735;6105.469904;3754.092417;3662.613903;7430.612145;14819.347309;4217.710080;5593.470957;5419.153533;364.542047;4017.142406;9198.594027;17133.612947;5740.564838;9837.115301;4941.945715;3676.125061;9151.379452;3578.037178;3594.549187;6717.569213;3209.557566;8261.214651;5568.096100;11483.455192;5110.875701;8112.686991;5157.932943;3600.431569;3578.008413;6101.342218;10355.853593;1716.750015;4067.922438;12060.405802;7356.549942;5138.274680;2517.158996;3450.716401;999.416465;6422.275798;4268.284117;4320.111034;5966.307983;4972.550497;3095.609755;1932.342820;9096.452929;8650.441460;3099.736502;5391.051750;1634.921842;6457.244682;2185.127905;4057.835017;3970.696215;9587.340262;9029.705560;3029.994857;3161.594433;6744.807631;1447.819645;3815.253060;3546.096840;3785.198869;3137.187559;12329.256909;9702.089417;4327.357383;2771.003531;3209.007826;1927.172615;4415.474928;8008.598367;5187.328137;2743.495075;6707.851020;1786.522480;7439.789662;4142.402299;3051.829453;2336.358803;1841.633605;1821.540987;4703.612809;3254.529198;2965.711718;700.864868;2525.338162;1561.948617;3042.950106;1825.267033;2603.471618;2351.803474;2464.443443
46392.000000;472.561545;436.543079;149.195085;110.108826;202.598954;1038.993578;342.786089;256.584446;755.860893;170.672370;728.008352;6381.208167;772.323352;793.847124;407.577804;242.608787;709.462976;1292.384248;551.843870;684.164694;225.345208;329.048866;1074.097962;1607.339729;297.642218;266.076807;1500.420327;2529.139119;947.609799;3838.398114;1173.702648;4762.356890;369.275739;931.608647;2674.038700;6566.275271;962.875810;1972.743974;4439.058250;56.891807;2155.888887;1328.327054;1212.013077;1583.328846;3068.404975;1563.732268;1885.933309;488.761323;1681.234020;2376.324352;318.848309;2651.807347;1547.976726;5718.660590;8305.273793;1549.276864;9595.196983;358.324340;699.972276;2786.693524;23711.996249;3408.810097;9568.394683;733.364599;6828.571682;1440.600944;4140.542184;8614.483679;1201.320135;1599.541282;3040.820458;2180.522576;3554.016031;1394.477854;3914.093707;2927.467137;839.808920;6290.767865;7756.028319;1534.243616;2715.629771;1876.181530;149.432700;3762.049870;6769.133736;7636.190864;4681.088926;7544.676997;1671.801686;1088.159707;4489.687056;698.609090;1018.334132;3368.977213;3508.780533;3495.133857;5002.803393;6668.764765;1793.603465;5237.762183;3539.590566;1568.831648;2193.364538;7508.144572;10195.043466;1511.803182;3468.600132;8600.365036;13640.988150;4193.107341;1229.847761;2041.336746;822.807907;2704.133045;801.686984;1808.186345;3541.273458;1587.484938;1931.782669;2015.282199;3535.743842;6396.327902;2542.177033;3819.175919;3509.132806;4368.714367;2289.768740;3304.239849;3286.753428;9715.549440;6668.506750;2402.686782;7355.901360;2425.114027;1091.735233;3674.220844;5228.913313;2701.717715;1884.487569;7415.054648;4457.972877;1435.273371;1887.426615;1768.850953;1193.727679;1086.502256;4308.776632;7772.637137;1472.178138;5417.609304;868.864464;5087.522335;1463.655238;1807.352216;2282.408147;529.289249;1176.797744;1741.384953;1187.990283;3051.825939;861.868949;2147.568735;1008.855049;883.916394;1193.535057;1162.209806;1089.680391;1452.805363
31464.000000;1106.326723;929.690965;666.317992;448.623141;276.360595;2223.812345;43.931082;436.805363;1523.163002;60.384496;701.375788;5263.895844;47.945215;2469.455622;1311.731750;361.464614;709.453258;600.564517;716.290943;574.705254;431.399669;279.797276;709.822533;2161.708996;263.622078;414.683344;1791.487012;1234.670177;1851.643246;2430.315342;1655.916119;3025.467194;527.187433;1857.774605;3340.908063;5917.100826;1251.602054;1875.498974;2804.729077;86.112774;1867.890943;835.053093;1878.075882;950.474733;4727.263772;2015.262075;1882.360100;464.749860;2365.429102;3391.906007;346.073930;3364.524137;720.425876;3770.758300;8943.463869;1689.623810;8271.270540;378.574121;801.308265;2794.372718;12136.401317;2865.662054;7102.433883;727.719177;4363.775565;1468.409555;1482.479181;7159.641948;1248.964584;2795.457243;1393.738642;2900.386060;1951.444028;1616.671224;2046.736406;2421.910364;702.263095;3867.396804;7082.050068;1007.825621;1910.230878;2048.039984;306.879263;2401.948187;5564.189622;7456.122859;3980.390641;4329.854675;1284.028586;811.768119;4073.143367;953.394788;1238.153002;4564.034381;1627.338872;4517.014068;1704.861238;7361.208064;1789.771488;5985.637181;2453.933065;1340.604027;1351.114780;3426.419166;8465.778795;1645.071331;1839.449172;7659.744835;8281.331699;4340.675055;1464.654087;2090.824215;203.878583;2891.425381;669.984411;993.462235;4018.110601;1306.755263;1042.373736;1406.265473;4002.215019;5590.686963;1883.451957;4333.443032;3367.076596;4407.708121;1758.994845;1635.667502;1499.765649;2705.789813;4945.952621;1917.132788;2947.844413;2194.961509;583.183060;1145.729464;2295.778444;2456.482884;1481.493479;7006.923628;3514.685176;1706.054276;1564.559686;1783.022990;1131.170299;1064.259147;4080.269412;4725.038357;1256.234541;4397.868704;545.801755;3541.520555;1311.152529;1856.782178;1835.034844;446.492181;948.169704;1871.219704;1298.214406;2525.881814;2028.296070;1751.476198;960.867825;1006.420213;845.297495;1371.090205;832.981695;674.017825
22072.000000;757.821546;979.507710;1583.401041;684.920323;479.280986;2188.667700;406.842131;356.826339;2069.534743;71.339349;582.800910;3528.033059;332.519986;1371.040965;1999.402255;353.429150;774.204793;177.640993;1163.143367;523.614516;443.394464;172.805218;984.900441;2466.405949;610.012408;369.594529;1849.674143;780.038929;2338.927898;1549.453433;2115.934332;2634.077988;488.068782;2786.648503;3208.899798;3489.030274;1297.144634;946.349090;2557.224325;256.398401;2516.294902;630.725469;2335.510246;890.767703;4179.684220;2420.565215;2209.133959;787.810826;2560.420154;2788.573003;645.007680;2006.602382;718.968090;1919.501840;6250.081468;2314.644450;5302.009469;621.080522;725.603539;2378.404806;6994.038383;3176.910208;5516.518755;943.007017;3101.823868;1795.488253;1535.354977;5075.593476;873.531022;2227.782609;1300.259879;2796.930364;2138.631549;1401.695620;2381.833057;1944.966341;762.944431;2520.609349;6930.540251;1226.209866;2307.107872;1717.177225;377.655863;1428.457525;3928.988435;6272.120998;2959.442855;3566.311303;1381.201990;1168.011513;3722.335546;1232.391218;1206.291067;4406.553145;1425.220518;4005.730008;1871.789130;6506.950681;1415.623215;5426.082634;2630.481075;1259.173024;1708.634850;2775.076432;6822.102730;874.853966;2090.594031;8593.595371;7840.072652;3252.712868;860.931377;2217.554922;364.813125;3293.605682;625.495781;1056.268907;2874.602707;1009.218280;991.249263;1303.087021;3670.620136;6933.182798;1389.252927;4206.675572;2921.489122;3055.581136;1225.733811;1241.529995;1499.411495;2988.810117;3830.562823;1705.001742;2436.984226;2297.627771;669.139426;1511.260796;2111.264353;2532.668390;568.663905;4974.843855;2881.947362;1344.244583;1136.841010;1581.404074;850.652118;984.342872;3948.505979;3566.411277;1369.215973;3768.300291;541.114455;2654.999949;1361.408058;1303.670373;1839.360978;548.851212;787.175351;1714.711759;1111.609485;2726.156169;1848.288641;1257.572063;947.679637;1363.856651;914.974170;1300.013121;882.454262;1075.352317
50964.000000;2923.670294;3981.541601;3603.073581;1968.100179;1270.082611;4474.309376;8222.620949;2145.888720;3678.699998;31.282851;1289.662968;11221.267350;172.789242;4108.033197;6194.389809;1835.199052;3321.088039;214.990840;2012.030615;1346.142152;1002.847937;569.263093;1421.619194;4822.816201;2117.248743;1344.545307;4492.716177;1447.870027;6982.243303;4580.814157;5713.494557;7963.708407;1869.893305;4192.788786;6530.555861;8179.806924;3025.803134;995.595358;9093.078150;105.866244;4110.816989;1916.803713;4741.266679;1788.632517;7014.548329;6097.687047;4606.522324;6130.209897;5669.505616;4596.533352;1733.991226;3589.164514;1812.370246;4709.107289;18288.112723;6732.414113;17195.364491;1500.308142;2272.163372;5567.674992;15487.569295;9354.809951;15842.805385;2418.087246;8386.039544;5124.646581;3862.303882;12639.947554;3743.233494;5848.420792;3721.776182;7906.108003;4564.424543;4205.254207;6346.351969;4125.328848;2155.094712;6619.175553;19429.335331;3403.044783;5225.634897;4758.965151;1109.513905;2965.202189;12103.869461;19030.232377;7373.672810;9931.682963;4420.116074;3082.813682;9989.779477;2931.906535;2552.705980;14273.721264;3890.207935;8314.037600;6730.201017;15269.957327;3342.830761;11667.622959;5956.328536;3877.839873;3533.703084;9983.403558;17139.329115;1442.573130;7116.918605;19855.708092;17439.256395;9832.212824;2363.527353;3955.845612;1890.902466;10185.155679;2179.054477;3182.660819;6152.889077;3573.302668;3561.187923;3655.059378;9244.279542;17377.291131;4314.086561;9221.097733;7150.968756;8156.211550;3050.016949;3572.668818;4371.587621;11050.318579;9965.140827;3354.886804;6221.404172;6295.214250;1607.488925;4928.746449;5624.771631;6898.414703;3098.056109;15212.444145;8708.912562;3831.309502;2967.952777;3699.561091;2465.701301;2571.064641;9409.089738;9455.745333;3111.584783;9425.353148;1527.702429;8218.266553;3228.799922;3373.609420;5062.691506;1641.332504;1656.029013;3877.269810;3171.519054;7430.770459;5181.069878;3341.717334;2251.766198;3394.190865;2401.744353;3343.096386;2247.096793;4362.030658
