8021;0;686;7542;11696;939;19578;16880;2;11169;10323;25470;17640;5765;23115;3423;24712;13848;13422;3213;10171;1926;12784;531;9053;8991;35;28946;7792;4384;6121;7835;9996;9824;788;8872;14030;15925;11280;10228;23521;11786;1;17687;17480;13888;17235;7609;19644;7541;1236;7539;7237;27331;9741;13236;18614;6605;7631;3296;11129;13763;13661;9963;11061;28061;8382;8684;5778;24146;24280;23855;14560;10056;25807;21378;9045;21434;2394;5379;11050;15607;22565;11742;6084;7550;13325;3967;16210;23387;16366;18827;13384;1106;22186;10423;13396;7264;18227;27513;21527;16216;18567;21198;7789;234;11059;14846;12953;17900
4;0;12;2;0;7;0;0;0;11;0;0;0;1;0;16;0;0;0;0;3;0;0;1225;4;1;0;0;0;1;1;8;0;0;20;0;0;1;0;25;0;0;0;0;0;0;0;0;0;0;475;0;5;0;0;0;0;13;1;20;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;6;56;0;4;2;0;0;0;4;276;0;0;23;0;0;0;0;1;0;0;0;0;0;0;7;0
2096;2;0;2196;0;5;652;118;1;1053;0;1440;270;2648;1299;656;113;375;0;0;1386;6;1158;38;1316;4264;5;2412;60;337;2429;1880;14;2562;0;88;2;3107;0;35;521;1;3;0;3351;871;648;0;3981;3;285;0;1697;2111;0;3680;851;1159;1;648;0;2001;2735;25;1165;538;2152;0;901;1202;179;2084;4175;19;58;15;21;2022;176;1073;0;605;1662;2715;1266;1224;3;1332;881;2340;2867;204;0;0;2;710;301;0;1319;2423;1500;4;0;3121;1025;0;0;380;970;1209
2061;0;0;1882;1;8;700;3;1;937;0;968;112;3057;533;940;110;25;0;0;622;0;785;5;1553;4031;1;1445;9;63;2519;1525;43;2846;0;136;1;2018;0;5;64;2;0;0;2849;720;618;0;2329;1;179;0;2319;1449;0;3161;232;995;0;941;0;1551;1787;33;317;70;525;0;1182;547;14;683;2520;17;57;2;2;1266;224;386;0;181;367;2697;1802;719;6;1609;442;1341;2752;23;0;3;0;798;248;0;1294;1371;745;7;0;2004;105;0;0;144;501;454
2729;0;73;2289;0;86;1152;4;1;656;0;770;62;2688;401;667;26;54;0;0;622;8;1513;29;1245;4226;17;1202;15;97;2769;1941;37;3491;249;212;2;1131;0;5;105;1;0;0;2664;545;336;0;1714;4;159;0;2445;1343;0;2933;713;1049;15;812;0;1560;2150;25;494;80;886;0;1205;660;10;861;2034;20;62;27;3;1699;176;445;0;187;509;2196;1795;711;3;1481;287;941;2597;7;33;19;0;736;184;0;782;1362;709;14;0;1886;195;92;0;331;318;521
1587;0;342;1348;43;1904;1049;726;0;132;64;117;286;671;1245;139;180;16;134;1119;730;33;1770;26;584;481;0;99;773;204;1373;647;322;1504;801;3342;1750;115;7;268;1227;1917;0;140;129;184;191;2151;72;407;14;10;678;341;3136;92;3113;210;1503;120;4186;108;849;5;683;822;332;3373;243;104;982;1955;70;2822;183;464;179;216;2496;332;419;470;1439;983;397;194;11;407;241;75;1086;498;333;405;70;383;119;125;229;120;1271;45;38;127;360;2434;21;738;369;118
229;0;0;131;0;2;0;799;1;64;0;0;148;14;56;18;5;13;0;0;481;5741;75;3;27;3;5;0;33;2784;65;375;68;40;0;24;0;0;0;2;0;0;1;0;1;129;67;0;0;88;35;0;108;0;0;5;127;224;0;70;0;8;19;0;526;1;148;0;319;0;415;20;0;12;0;1;2052;1;8;889;0;808;44;5;90;174;0;40;345;1;103;2;0;0;10;0;18;0;29;0;72;0;151;0;437;1;0;50;39;1
151;0;0;24;0;0;0;1264;0;113;0;11;418;4;376;22;66;40;0;0;878;1490;78;1;62;11;0;3;1;1559;2;538;252;8;0;0;0;103;0;3;3;0;0;0;1;353;320;0;20;240;14;0;101;1;0;7;159;135;0;61;0;22;75;3;612;86;453;0;253;0;1202;28;0;0;19;0;1704;1;6;826;0;1109;129;28;69;91;0;3;575;15;150;298;0;0;72;1;5;0;83;1;245;0;285;1;876;0;0;46;623;12
90;0;0;64;0;0;2;1505;0;139;0;143;335;7;775;13;393;28;0;0;598;760;180;1;32;6;0;86;3;796;1;220;180;16;0;0;0;242;0;0;11;0;0;0;0;91;391;0;17;264;3;0;67;7;0;3;290;77;0;49;0;39;98;6;808;458;507;0;110;18;1375;167;0;0;133;0;488;7;1;529;0;775;274;19;39;100;0;16;283;65;162;1258;0;1;210;2;4;0;85;16;655;0;138;0;1121;0;0;72;945;31
650;0;0;572;0;0;51;2165;0;334;0;380;2037;124;2895;102;1883;64;0;0;1443;395;772;0;146;100;0;424;24;1336;69;938;609;327;0;30;0;499;0;0;109;0;0;0;29;324;1219;0;22;807;13;0;701;84;0;24;772;339;0;211;0;189;469;21;1396;2118;1328;0;576;29;4875;507;4;2;760;3;1040;43;3;1572;0;1608;1678;303;295;649;0;44;1053;192;627;3962;0;0;1004;34;6;0;306;61;1108;0;331;3;1630;0;0;230;2979;303
