473;31;1469;36617;21767;15457;47581;47862;26844;24986;5031;41234;36201;28147;21792;27816;1322;22814;16791;23650;34393;33826;44701;25552;12589;13649;15268;60672;775;45690;30690;7739;12593;24996;43850;47049;45569;17251;60007;38276;53806;24501;16901;20547;41408;18457;43085;9072;44848;15453
2;0;108;0;0;8;0;0;0;0;25;0;3;0;1;7;13;8;0;0;6;0;0;0;0;4;3;0;1618;0;0;0;19;0;0;0;0;1;0;1;0;5;9;231;0;1;0;19;0;155
0;11;0;3872;4;2632;273;2600;1296;4278;879;9;2207;30;179;776;19;14;135;4710;3209;8358;5749;1682;359;2436;4590;1063;61;3485;30;73;2042;0;0;1019;4433;7136;2971;6359;3690;3144;4041;360;1;6441;1285;2107;7;2383
0;2;0;2517;8;1412;195;949;349;3687;1195;0;2056;20;296;359;35;11;63;3304;1739;5403;3903;235;523;608;5836;723;8;1887;0;5;2382;0;0;482;2434;6458;1672;4132;2049;3092;3904;188;4;6557;225;2890;11;1792
181;17;233;3649;13;1598;480;1924;409;3702;895;0;1313;28;275;231;122;67;133;4257;1312;4098;4188;447;926;807;5251;452;39;1992;3;13;2553;0;0;250;2586;6591;1857;2760;1781;2758;4730;134;8;6075;172;2621;10;1659
2610;0;613;1919;6449;1210;2015;5530;862;231;410;327;434;5970;413;512;2417;2258;1242;3045;922;250;520;252;3998;615;1945;860;139;2795;453;189;568;7399;248;950;759;690;1325;400;154;611;2552;1392;218;2232;2071;1107;1031;383
0;5;0;14;1;1015;14;297;1437;8;28;188;114;9;30;393;5;0;82;350;163;0;0;48;73;2425;78;0;10;182;867;8694;545;0;0;10;3;4;0;0;0;124;397;34;0;67;684;134;0;368
0;0;0;14;0;1407;10;506;1793;12;32;559;294;0;180;856;0;1;142;316;1025;0;8;244;1;2241;54;106;4;445;1217;3580;518;0;0;342;22;12;14;194;7;317;341;8;0;15;1741;84;0;238
0;0;0;37;0;815;43;767;1502;24;21;611;215;0;209;775;1;0;218;474;1344;1;24;318;1;1584;51;720;2;961;1343;1607;217;0;0;1519;42;8;66;399;91;128;185;2;0;11;2310;64;0;190
0;0;0;337;0;2327;115;2471;2585;197;135;2623;806;2;598;3617;5;1;656;2228;4748;25;97;918;57;3366;560;2860;0;2690;1949;1468;1102;0;0;5830;406;100;238;779;430;386;1453;9;0;323;6599;315;0;953
