30656;31;1529;33980;90989;31785;24680;29046;43678;37023;95703;11266;25613;33061;64306;88240;1067;53637;41968;1470;62491;72117;53496;25093;55913;60402;76165;52699;67353;85641
26;0;40;0;0;0;5;343;0;0;0;29;6;102;0;0;25;2;13;1633;0;0;0;5;18;0;0;0;0;0
58;11;0;2421;0;265;7216;2520;2444;79;4808;2754;6641;3902;186;9355;6;6580;6576;58;37;8457;31;3017;5446;14262;1840;9603;1003;2862
52;2;0;444;3;384;8568;2887;637;8;2642;3744;6861;2842;35;5559;7;4685;5839;13;46;4982;24;918;3429;10353;617;8016;701;1302
129;18;278;783;1;438;7831;2839;774;10;2782;3186;7985;2666;13;4104;203;4954;6194;58;55;6295;39;1062;2557;8273;915;8596;1577;985
3454;0;949;486;3365;1452;2876;1379;1711;596;1250;982;5281;913;865;645;4174;3233;2289;539;4105;5072;14243;871;1364;528;4297;1982;4331;2263
2;5;0;88;0;157;106;407;1828;8140;0;155;237;1161;361;6;3;674;729;6;0;80;11;3983;200;3;407;27;78;46
2;0;0;315;0;307;84;335;2380;4467;28;94;32;1211;1179;130;0;960;1185;3;0;161;0;3069;1344;15;1010;16;28;545
0;0;0;442;0;323;69;148;2261;2714;202;80;23;718;1675;456;0;1089;480;2;0;310;0;1868;1821;25;2009;27;67;2091
4;0;0;1326;0;1024;748;752;4442;3285;638;386;413;2460;6787;1270;0;3567;2279;3;2;1648;4;4679;5960;76;5080;346;336;8849
