9099;0;8860;408;14171;12268;234;2;9447;13825;17806;7905;13441;4589;9391;11882;9279;11832;7170;6662;4217;2961;3849;11513;34;867;18222;14810;13620;13856;7775;6217;2246;13506;4436;9818;9888;7160;15182;16044;1;13760;6725;8477;12196;9384;15822;2800;13440;205;12917;6925;5881;9191;20718;7242;463;8631;9105;3577;1900;1973;6105;3508;5170;15259;7803;3499;19022;3581;9948;15899;11346;10853;11378;5394;11817;7132;17978;11594;516;16575;10013;8891;11356;9598;10901;5551;380;6837;13411;3705;10222;6911;12784;6387;20606;6229;15177;8288;7303;15052;797;12950;17617;19190;11545;2605;11503;4491;9023;5681;13578;986;394;7745;9660;4773;8104;8166;13235;16628;5255;6295;17298;351;11394;18903;7082;5025;4266;1652;13343;7024;13850;11568;6388;10314;13719;18077;19401;6270;6486;5029;14116;10086;18828;6727;2867;11009
2;0;0;0;0;0;1;0;0;0;0;15;0;1;0;0;0;0;0;0;2;21;0;0;0;9;0;0;0;0;0;0;1;0;66;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;6;2;0;0;310;0;0;4;0;0;0;3;0;1;0;8;0;0;0;0;0;3;1;0;0;3;0;0;6;0;0;14;0;0;0;3;622;0;0;6;0;0;0;2;0;10;0;20;0;0;17;0;0;0;0;0;0;0;0;1;0;0;321;0;0;0;0;0;0;0;6;0;0;730;0;0;0;1;1;7;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0
717;2;37;0;0;242;0;1;2292;7;84;405;220;940;314;1972;308;0;1587;108;906;576;285;0;5;2;1798;1681;2570;1208;1856;2;4;1177;761;411;2272;0;8;236;3;1097;250;0;0;0;2664;699;164;0;0;1030;1292;899;1191;67;0;13;0;1185;7;6;18;713;0;225;0;640;196;1011;853;1012;520;599;457;1338;0;700;1510;80;2;1270;776;113;2367;0;0;812;109;1195;58;897;0;0;1048;1667;815;8;2966;835;0;131;0;462;1626;1787;4;305;3125;2;0;25;1369;7;28;2004;56;2125;1;1;1400;112;1190;2;1723;15;692;1382;0;1026;2222;123;828;2883;490;2;3169;0;22;282;591;23;0;1038;1621;2804;20;2187;0;3162
597;0;10;0;0;309;0;1;1962;5;69;410;217;124;296;1120;41;0;422;7;674;854;384;0;1;11;1020;384;2122;1131;1892;2;0;1169;639;188;2642;0;2;21;0;378;18;0;0;0;1421;974;36;0;0;922;696;696;595;2;0;12;0;1458;7;0;13;431;0;72;0;845;39;1197;443;628;170;535;197;1547;0;919;1108;12;7;432;487;46;2561;0;0;374;26;130;3;1025;0;0;137;2341;262;1;1733;562;0;13;0;43;1160;990;5;61;2100;3;0;77;865;0;3;1307;0;2449;4;2;971;94;1226;0;973;3;766;751;0;335;2226;153;339;2396;116;0;3072;0;9;114;493;44;0;1595;346;2325;31;2046;0;1870
388;0;6;41;0;615;76;1;2100;11;79;330;137;208;384;1375;72;0;725;13;855;712;815;0;17;25;724;528;1926;721;1977;5;0;670;593;166;2126;0;24;47;0;378;48;0;0;0;1097;714;117;95;0;1006;857;695;547;7;13;12;0;1339;7;1;21;863;8;47;0;792;43;765;551;739;107;339;160;2372;0;741;1082;1;65;605;1015;33;2281;0;0;382;40;190;2;1561;0;0;306;2321;354;1;963;368;0;5;193;25;1041;1199;3;73;1450;1;30;54;1126;21;15;1432;0;2069;6;1;928;69;1443;0;1050;30;366;692;0;374;2236;136;934;2202;137;0;3418;0;25;31;446;50;8;1597;414;2103;4;2141;0;1479
108;0;189;296;23;879;2041;0;361;27;50;46;497;425;263;582;37;132;184;192;215;104;1305;7;0;247;30;905;49;258;106;194;357;199;100;209;744;14;313;836;0;586;6;3305;143;3101;39;99;884;1091;22;29;824;379;41;756;177;3;1873;285;100;42;2199;939;1022;312;14;93;870;395;579;125;690;85;207;1225;25;565;408;243;1640;1627;1252;215;440;444;4116;173;0;308;192;1074;4;2084;1616;539;106;18;65;109;121;1140;222;506;184;40;27;136;44;106;202;196;115;15;413;446;388;560;707;1971;85;143;425;361;212;5;99;44;8;295;269;2337;2387;94;89;100;802;68;206;52;321;2590;310;334;1173;365;115;1201;1079;60
155;0;196;0;13;6;1;1;1;0;0;26;183;673;0;15;5;0;85;1032;234;60;67;0;5;1;0;4;1;7;7;18;0;65;71;250;1;0;0;0;1;361;12;0;0;0;0;20;19;0;52;8;426;75;1;4;0;0;1;41;0;3500;13;306;0;97;0;115;5;0;155;0;56;56;447;14;0;35;0;588;1;17;65;9;22;0;0;186;22;155;7;269;0;0;97;36;0;0;0;23;0;57;0;0;0;0;0;1983;0;0;0;109;0;3817;2;41;733;10;0;0;2;4;352;79;0;1;31;0;0;803;1;5;84;3;0;137;2;0;13;0;4;4;0;93;13;0;3;14;0;0
233;0;317;0;21;0;0;0;3;0;2;9;519;894;6;43;18;0;266;906;181;56;0;0;0;2;1;24;0;61;10;172;0;130;24;484;14;0;0;0;0;562;48;0;0;0;9;20;15;0;140;16;623;216;3;1;0;2;0;3;0;1442;0;66;0;320;0;79;57;0;211;0;732;113;696;7;0;55;1;1461;0;23;53;4;21;0;0;102;9;613;180;119;0;0;325;20;2;0;47;161;0;293;0;189;13;2;0;1003;9;0;0;178;1;893;1;44;999;3;0;0;11;19;407;169;2;1;157;2;0;840;2;2;76;5;8;189;5;0;27;11;29;0;0;67;146;0;88;36;0;0
71;0;152;0;41;2;0;0;12;0;9;5;931;988;13;63;8;0;280;583;97;39;1;0;0;0;54;92;0;47;8;207;0;85;29;326;13;0;0;0;0;495;38;0;0;0;2;15;31;0;53;17;320;73;22;6;0;3;0;15;0;344;0;98;0;311;0;46;303;1;293;2;1007;114;262;11;0;27;5;896;0;114;136;0;78;0;0;82;1;853;769;63;0;0;399;24;8;0;118;374;0;680;0;769;115;4;0;570;14;0;0;98;3;537;2;102;1053;7;0;0;38;106;172;162;5;0;206;6;0;525;2;1;125;5;32;188;10;0;258;122;222;0;0;41;334;0;370;31;0;0
161;0;999;0;269;38;0;0;142;0;70;7;1137;1261;53;341;69;0;806;819;433;182;18;0;0;2;222;471;9;142;66;466;0;408;171;696;209;0;3;25;0;1146;93;0;0;0;7;102;79;0;196;63;1063;423;80;25;0;12;0;40;0;466;0;557;0;2266;0;251;1355;3;790;10;3242;332;896;282;0;123;65;1357;0;321;599;4;190;0;0;659;2;1393;2314;543;0;0;1215;313;35;0;311;1074;0;4306;0;2656;250;10;0;1019;11;1;0;395;14;229;0;583;1212;75;1;0;107;804;913;647;72;0;644;76;0;1537;82;3;415;4;313;494;115;0;523;752;1026;14;0;282;840;34;1509;401;0;3
