24243;3;697;21448;18186;31246;15109;9575;8266;36;10691;14666;25071;41100;13419;17621;14680;16350;6543;22508;12054;27492;594;37532;32296;7225;12285;22158;14659;19061;12986;5214;19490;35273;20829;23868;230;18751;36674;13339;1023;14126;33340;32763;11984;1326;5356;6303;15831;31111;20693;24835;25257;34098;18859;36492;32540;38588;33956;9996;15894;38038;25769;11703;28395;15546;42419;887;38196;22306
0;0;9;0;0;0;5;1;9;0;0;121;0;0;0;0;0;1;21;1;96;0;1334;0;0;1;7;0;0;0;0;18;0;0;0;2;0;0;0;5;9;0;0;0;34;453;0;1;6;0;0;10;0;0;0;0;0;0;0;20;0;0;3;10;2;0;0;68;0;0
1;6;0;243;0;947;4;1151;2153;5;320;638;4451;1983;139;2834;1212;131;1067;36;1852;0;85;2114;2002;3320;3311;0;2;2226;23;1189;0;976;3657;1902;0;0;3203;2230;12;5574;28;3745;78;6;28;4;2584;3007;1134;940;6969;2093;0;184;0;224;4922;1656;6290;2243;1488;2318;5360;7;2456;0;386;3289
8;1;0;6;0;422;4;279;2855;1;518;608;3892;1129;97;1107;211;230;1584;24;1227;0;13;1198;814;3788;3258;0;3;1276;38;1623;0;142;3310;1698;0;0;1930;861;24;5269;2;2545;15;10;1;0;3465;1383;121;505;4412;1303;0;132;0;205;3327;1339;5658;1463;1201;1899;3466;1;837;0;144;2718
2;1;72;27;0;909;37;346;2658;19;846;446;4199;1011;129;1576;281;177;1486;37;1133;0;45;1127;1154;3320;3904;0;1;2129;74;1232;2;109;3164;1164;93;0;1467;938;95;4777;0;2562;19;20;4;30;3341;1572;209;292;3265;922;0;381;0;107;3140;1408;5961;1701;751;2361;2205;11;962;254;62;3873
403;0;343;1044;310;2407;383;394;1226;0;3850;506;2462;260;1091;425;658;160;330;151;287;129;7;88;3451;869;2431;235;1805;2451;483;182;6146;1300;137;336;2496;6918;179;938;1873;1534;356;384;1122;473;126;1967;1312;2201;133;449;188;1327;508;1575;141;350;198;319;601;969;296;807;268;4753;1302;790;876;1026
0;2;0;1027;0;48;0;2203;108;8;64;48;124;0;52;59;1572;9;208;0;254;213;14;0;111;16;352;0;0;220;155;58;0;781;3;70;1;0;0;1279;3;32;211;1;4;0;7802;0;103;48;48;119;0;274;0;9;0;3;0;423;3;0;160;572;1;10;5;0;6;4
0;0;0;1437;0;63;0;1578;32;0;2;11;170;11;11;234;1719;56;184;0;202;483;5;1;249;7;188;0;0;223;397;44;0;1837;14;259;0;0;16;1536;0;2;605;10;3;0;2957;0;191;65;213;651;1;963;0;8;0;83;10;312;14;1;417;824;192;0;41;0;361;7
0;0;0;1800;0;126;0;894;34;0;1;11;257;93;31;291;1529;98;88;0;189;337;1;19;616;10;132;0;0;374;364;38;0;1981;26;115;0;0;178;1122;0;1;642;40;0;1;1211;0;97;322;278;906;1;1228;0;21;0;531;10;156;15;9;295;290;380;0;205;0;1493;13
0;0;0;2533;0;632;2;2241;187;0;69;15;1670;297;164;1047;2188;233;502;0;960;893;1;76;1347;154;930;0;1;1473;1094;196;0;5307;139;348;0;0;835;2603;1;162;2794;177;0;1;1046;0;855;876;675;3757;21;4110;0;82;0;2402;26;652;95;81;1141;1318;585;0;1308;0;5874;188
