19555;3;35481;721;36233;17418;20825;35245;48331;13716;34045;9251;15736;28300;1712;26443;47854;38599;3534;9819;28119;28401;30343;20053;37837;16590;22461;43479;6046;15478;21671;682;36501;16442;42449;44208;22136;20946;33907;19870;12742;44569;36;11985;20031;12640;44731;15241;36538;18239;29705;10012;20375;20369;28652;35109;6958;31257;299;1170
0;0;0;27;0;0;0;0;0;99;0;15;5;1;39;0;0;0;48;1;0;0;0;0;0;0;5;0;0;7;0;1614;0;9;0;0;0;15;0;0;0;0;0;44;1;2;0;241;0;1;1;7;0;0;0;1;16;0;0;48
0;6;1566;0;45;107;1992;3465;2485;2025;0;1386;3046;967;85;3174;3507;208;355;1375;11;0;4152;0;1;2758;1646;443;35;4806;5609;55;7821;3394;3885;3047;1274;2065;789;3853;526;502;5;90;106;4164;4;717;2360;7639;5630;1892;3;1;250;1876;1853;3382;0;0
0;1;740;0;7;77;491;1955;1465;1451;0;2174;1279;585;122;3090;2027;146;562;297;8;0;2774;0;5;1971;1299;216;1;5110;5116;9;4973;3754;2082;1362;151;968;102;3566;714;295;1;14;254;5140;5;664;1078;6659;3525;1597;1;3;9;1165;2323;2217;0;0
0;1;1572;87;1;141;726;2049;1486;1302;0;2053;1510;358;170;2236;1692;390;347;402;12;0;3042;0;9;2759;958;73;5;5465;5074;32;4059;4282;2159;1460;272;933;71;3266;1183;252;24;24;236;4594;4;499;1228;6614;2287;1837;53;2;26;625;2067;3232;105;254
346;0;3776;351;375;1244;1281;2529;697;353;143;826;1275;436;1645;767;150;1610;412;449;5934;115;522;7351;162;2326;282;949;143;2893;1219;89;172;1604;210;1098;116;394;1186;106;4007;289;0;1442;238;1828;1039;513;3086;682;223;465;1491;6279;1252;842;672;1706;3004;901
0;2;99;0;157;51;1035;180;0;404;0;163;1139;540;10;37;0;12;8;2671;8;222;8;0;0;314;173;4;8067;238;7;9;0;377;0;3;35;116;766;6;76;0;9;4;25;54;0;54;120;5;0;646;0;0;887;51;102;5;1;0
0;0;103;0;522;205;1263;363;5;316;0;182;1520;902;8;132;8;10;19;1935;0;510;40;0;0;238;459;263;3142;98;2;4;0;493;8;27;198;549;1961;9;2;26;0;4;114;26;0;16;307;16;171;596;0;0;1429;664;27;8;0;0
0;0;191;0;849;256;1444;662;41;193;0;101;1222;558;4;101;115;27;7;1150;0;326;118;0;0;392;146;1281;1322;79;3;2;0;241;28;87;232;678;1844;10;1;292;0;0;124;25;0;11;861;13;319;248;0;0;1930;1300;39;27;0;0
0;0;1014;0;3371;769;2896;1875;127;1031;0;563;2908;1704;23;560;563;89;63;2551;2;823;426;0;0;1613;466;5600;1158;760;152;0;12;1618;79;721;580;2765;5744;96;74;1355;0;0;328;286;0;20;1858;103;445;940;0;0;3155;4610;187;281;0;0
