6350;0;504;8666;7344;6324;17900;12937;4520;2;16423;16070;320;8764;16356;2946;12530;10865;15098;7632;10143;34;13532;16998;18786;5485;5960;11433;11424;6740;818;7878;18361;23884;483;15049;10666;14317;18454;20328;13532;24658;12471;8368;23839;5304;1139;14416;24324;8542;12635;8406;16948;26355;10674;21434;1116;8390;4995;10212;10573;16025;10602;18710;19983;18552;7415;1667;13681;2221;17606;8032;21360;9581;5158;4861;3301;10757;9333;7582;17646;25875;1;7374;13011;371;16437;21728;4953;19345;15378;7486;4201;18650;13452;17607;217;16239;21021;9686;12146;9500;8765;19927;4222;12315;10411;12684;4059;10519;742;21196;8317;13563;13535;15747;7249;10566;13082;14793
1;0;2;0;0;9;0;3;1;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;4;6;1;0;3;156;22;0;0;802;0;0;0;1;0;0;0;0;1;0;1;0;0;0;16;0;0;0;0;0;0;26;2;0;16;0;0;0;0;0;0;27;5;0;5;0;4;0;2;1;0;0;0;0;0;0;0;0;0;3;929;0;0;5;0;1;0;14;0;0;0;5;0;0;0;0;0;0;0;107;0;19;0;17;0;25;0;0;0;0;0;0;0;0;0
3;2;0;170;0;1172;1416;769;1801;1;12;858;0;1776;134;0;1280;54;1944;3690;23;5;2;3335;22;1808;1339;35;0;1830;0;603;1;1789;112;310;3;332;761;1339;0;1133;418;1101;398;1109;4;2952;101;15;0;1576;4173;1575;1;531;19;1081;0;1279;2566;392;597;983;75;0;1045;132;0;81;9;2231;2328;1448;2749;0;400;3583;0;0;2167;657;3;0;982;18;2473;1360;912;2191;587;0;1052;529;5;866;0;1757;1829;17;57;0;70;1895;786;0;168;4033;762;1931;0;141;0;0;3626;1809;560;0;2908;1471
0;0;0;12;0;633;822;712;2042;1;12;474;1;429;32;0;1015;2;902;3415;2;1;0;1922;41;2316;1529;42;0;2588;0;680;0;883;31;336;11;129;690;1330;0;619;19;1510;63;594;0;2451;90;3;0;1601;2421;904;3;47;31;318;0;816;1149;143;719;463;72;0;624;169;0;161;1;2187;1334;793;2837;0;76;3154;0;0;1450;233;0;0;810;0;1842;964;993;1129;227;0;1365;169;4;189;0;1742;967;27;1;0;101;402;659;0;101;3796;1209;1758;0;12;0;0;2504;1269;62;0;3031;177
6;0;46;15;0;756;1167;438;2245;1;17;478;47;724;16;0;1798;15;1063;3762;3;17;2;1149;82;2141;1865;32;0;2607;21;590;0;812;51;705;16;262;396;1106;0;645;52;1306;122;657;6;2387;53;2;0;2389;1821;878;4;60;68;302;10;641;1499;81;682;212;13;0;570;144;0;101;18;2802;1506;957;2420;0;111;2958;39;0;868;116;0;0;641;15;2167;990;1081;1048;166;0;1092;166;2;551;113;1256;1048;36;0;0;166;587;652;0;66;3504;1086;1918;231;11;0;0;1716;1224;123;0;2666;327
226;0;310;272;20;611;235;142;1376;0;43;550;2009;239;264;1098;1819;979;392;519;192;0;1721;85;93;495;507;48;4342;646;271;98;38;67;0;1215;402;407;180;335;128;45;27;744;995;268;12;400;353;200;36;1671;90;266;1924;1432;1073;391;1056;155;952;379;360;1012;210;50;188;2401;53;180;432;1580;43;1150;491;7;171;128;246;2136;77;66;0;200;269;61;402;268;196;85;318;40;156;201;15;3155;1872;655;1287;2957;476;3130;3318;1892;78;27;236;522;160;124;519;813;69;149;55;134;374;3471;864;1123
0;0;0;1345;0;644;0;81;105;1;0;376;3;87;28;0;35;12;0;0;1175;6;0;0;0;76;217;4;0;66;0;26;8;0;18;19;126;17;107;1;0;0;23;28;0;379;5817;0;4;1;0;132;0;0;0;21;0;1010;0;35;114;232;0;73;2;121;175;4;0;0;0;190;0;247;4;0;2206;3;0;0;0;0;1;0;84;1;1;0;292;1;577;0;41;3;0;145;0;16;6;11;768;0;21;25;84;0;20;2;86;8;0;85;0;0;0;1;1036;0;33;148
0;0;0;1911;0;877;0;176;6;0;0;468;0;331;253;0;45;12;10;6;1276;0;0;65;8;8;231;30;0;24;0;12;47;5;7;0;387;27;190;24;0;0;103;82;3;320;1166;0;63;1;0;47;0;0;0;178;1;1283;0;270;270;683;2;799;189;262;95;2;0;5;0;119;0;374;5;0;1137;4;0;0;13;4;0;0;238;0;4;9;236;11;1082;0;29;29;0;229;0;53;50;0;945;0;1;42;32;0;5;0;88;14;0;446;0;0;8;14;900;0;86;433
0;0;0;1479;0;326;6;154;3;0;0;469;0;373;758;0;94;37;17;6;322;0;0;140;161;16;113;31;0;27;0;5;119;8;1;3;354;52;169;170;0;27;91;40;11;246;459;0;350;0;0;77;1;9;0;648;0;900;0;450;414;954;6;1229;858;120;103;1;0;1;0;79;4;316;7;0;614;2;0;0;137;79;0;0;80;1;17;35;105;32;387;0;29;122;0;323;0;31;257;0;1114;0;0;160;23;0;0;4;57;21;0;681;0;0;17;71;937;0;98;652
0;0;0;1401;0;1034;33;340;117;0;0;951;0;1083;2543;0;554;197;180;72;1084;0;0;305;328;96;854;109;0;371;0;8;645;79;1;55;1049;186;603;657;0;93;191;267;131;994;265;39;1913;0;0;698;6;53;0;3186;0;1705;0;1263;1321;1091;42;4170;2547;380;698;1;0;11;5;617;6;1134;86;0;1226;13;0;0;566;619;0;0;273;0;109;97;457;79;1703;0;158;949;0;889;0;304;580;3;1404;0;25;504;95;0;5;102;281;167;0;4291;0;0;16;169;1196;0;410;1826
