26137;31;52780;1458;63913;74460;76915;17976;45348;48961;983;24359;20750;9347;54558;38420;29348;16182;68791;23245;23498;23784;48476;39603;20661;1488;33719;38653;8609;57271;18196;17371;51307;27065;63325;44171;20870;38958;52104;28007
0;0;0;43;0;0;0;488;0;0;78;2;4;0;1;0;0;5;0;7;16;1;0;0;4;1380;0;4;30;0;130;0;0;0;0;0;27;5;0;22
1717;11;2668;0;4127;0;2395;346;1542;41;7;7425;6909;117;1232;4594;1991;4344;6129;10;4529;194;6684;34;3260;29;46;3524;1975;24;2745;197;11099;5438;6464;1;2445;5322;352;2471
435;2;982;0;2526;4;1379;146;336;2;6;7289;6907;8;533;3089;344;5751;3593;6;4144;318;4841;2;1102;10;36;2779;2675;29;2003;125;7256;4744;3263;1;2893;4753;259;1029
571;18;2027;271;3089;4;1089;125;279;0;204;7499;6955;21;304;3217;591;5144;2620;91;4939;311;5528;0;1368;52;55;1578;2236;36;1965;169;5740;5820;3622;3;2838;3578;641;1002
1111;0;5908;896;1438;1517;1094;1417;1994;493;4052;3030;3542;238;1108;421;337;2322;224;2683;2195;439;962;588;1106;612;6956;1142;526;2487;552;1274;289;3501;3635;11136;759;638;2168;705
1531;5;323;0;0;0;0;35;665;211;5;25;168;9189;1;9;42;118;1;0;732;20;4;831;1824;2;13;268;115;0;702;85;1;263;94;0;452;55;13;1098
1828;0;553;0;2;0;94;11;1783;763;1;37;22;3922;305;56;225;70;40;0;1007;185;11;1332;2183;0;0;1357;78;0;560;141;17;188;188;0;445;206;10;1280
1663;0;893;0;30;0;706;1;2261;1017;0;27;20;1812;1456;151;313;53;250;0;415;222;26;1526;1714;2;0;1591;67;0;335;219;19;291;574;0;188;122;43;893
2988;0;2757;0;147;0;2471;7;6400;4224;0;329;367;1710;6220;462;1046;526;878;0;2220;661;166;2829;3628;0;4;4715;307;1;1380;652;47;1952;1953;0;845;480;123;3869
