2748;19492;0;204;190;13;26;3498;374;2685;163;119;70;46;432;0;56;1032;3401;41;35;194;36;1092;108;1;221;4;338;2886;6376;151;34;2811;526;0;515;395;4918;45;1;6013;17;11;78;9;96;4343;8;100;36;2236;15;129;3;451;76;12;204;37;6;18;3;57;25;2;0;121;3845;526;3715;74;293;3;81;52;318;112;3059;4;2604;270;19;3796;3313;15;413;1;4060;38;430;53;3;14;300;0;5398;5;42;94
4;1836;0;132;82;37;27;0;7;19;472;20;24;4;12;8;14;18;53;16;82;108;39;69;471;38;64;20;171;123;2;129;17;20;96;100;6;103;1;12;3;26;10;263;28;101;76;14;47;1068;29;121;24;230;22;35;48;37;10;19;43;9;69;243;48;64;42;58;205;51;23;18;69;6;117;232;17;21;1;227;98;100;29;3;192;60;178;64;52;286;16;9;101;12;30;5;50;76;28;20
1650;46364;302;1915;609;1362;1283;1893;3532;1164;211;196;2300;3133;4715;500;1797;631;2018;2290;2432;2062;224;804;4115;785;573;449;1830;1477;908;4034;2660;1866;1432;1151;3286;1304;2142;2809;438;2207;1251;1708;3701;1909;3308;1536;817;484;3500;1582;1509;3450;525;4241;1605;787;2807;2513;968;4793;1169;2419;3110;886;1155;3355;2795;4795;2140;3353;3876;595;558;2413;3473;2086;1270;1180;999;4561;2051;291;2167;2455;1906;1413;2066;3256;3930;450;1064;2660;3794;380;1677;1419;2503;3894
1712;35760;90;4322;1823;570;699;2749;1735;920;2104;1460;1386;1498;2554;127;975;2003;1685;1383;1531;3591;1049;1889;741;513;1605;311;2372;2060;3322;1878;942;1566;2707;949;1997;2488;1796;1527;149;792;803;861;1678;1155;1625;1620;557;164;3326;2118;1003;1010;293;2908;793;580;1129;1057;690;3247;840;1494;1673;316;689;1582;2185;2904;1524;3599;2473;231;2171;1218;2069;2192;1090;474;1983;2154;1289;2268;1014;627;4152;773;2096;1501;2157;425;764;2346;1977;75;1996;1062;1008;1402
1689;25224;11;1807;590;176;468;942;1377;160;730;321;1269;1712;2095;25;567;447;500;999;1753;2392;352;594;1506;262;569;146;3235;478;171;2327;1036;902;780;418;1437;2567;923;1460;7;341;382;423;1951;793;2157;339;237;335;2901;643;598;1992;93;1843;923;148;806;739;367;3739;841;1215;1122;48;595;2286;616;2334;305;3658;2430;27;416;1488;2321;2647;340;316;721;2578;920;101;382;635;2732;577;405;1426;2069;122;796;2771;1539;12;334;1656;1462;2009
18;17512;298;105;56;778;604;4;1143;276;377;54;1394;2192;1783;319;1017;105;697;1284;1881;228;53;155;650;379;60;237;325;579;61;2019;1673;22;105;623;1215;242;40;1840;436;646;452;518;2405;1117;1385;329;365;33;70;174;787;863;351;1272;1142;250;1041;1214;492;94;896;1000;1770;729;602;1807;665;1628;829;85;1631;611;116;1295;1776;107;573;619;13;1770;1157;31;470;971;211;685;555;1317;1786;243;831;41;1035;283;75;1305;1809;2772
21;9600;0;1656;73;175;357;2;283;418;830;36;434;408;366;7;265;160;693;461;560;943;25;76;675;255;18;116;667;862;103;798;469;9;95;568;147;827;52;643;0;1098;316;485;497;611;575;936;315;38;623;251;470;797;113;571;203;261;281;515;301;215;404;604;962;21;462;489;981;405;685;367;590;11;45;548;281;203;669;165;36;659;713;64;505;382;1749;364;801;761;307;153;284;123;388;0;109;351;458;676
68;9600;249;1374;70;338;379;83;407;361;592;46;258;350;215;365;154;662;456;481;299;1571;10;73;552;295;83;268;992;534;766;449;346;33;597;280;193;1104;74;371;303;288;373;396;388;411;497;535;346;36;1036;296;435;645;297;327;298;236;322;388;414;428;135;338;611;512;401;376;551;320;572;1009;559;436;7;322;326;454;423;492;183;404;470;772;293;233;1703;412;661;467;430;165;159;283;427;244;341;143;282;391
95;9252;33;973;95;117;301;407;194;383;205;114;374;567;228;63;167;692;229;574;340;1289;61;113;178;271;84;162;953;280;1213;659;644;140;164;220;171;750;253;495;27;258;217;229;448;443;383;356;246;50;1681;203;400;250;92;315;389;276;323;528;330;999;176;439;807;86;403;291;218;331;386;1623;323;49;32;337;307;655;293;216;454;352;531;1013;285;454;1195;375;503;732;210;68;183;702;194;38;739;235;586;806
2949;21852;1;1582;188;115;815;3150;518;322;65;106;495;1117;1204;5;579;2206;193;705;1039;1915;47;226;938;257;163;51;1550;320;2368;1817;1055;2167;223;600;440;999;2855;1157;4;839;375;427;1210;932;1141;647;174;88;3672;221;607;1203;54;878;439;287;622;1049;476;3505;698;1085;1228;21;657;1158;223;871;367;3271;898;13;47;1176;557;1415;369;202;2728;1199;1075;2379;464;1065;1636;515;548;1814;624;126;571;2237;696;0;2510;690;1003;1383
