12;19492;0;51;32;3;60;23;0;420;2102;1355;0;0;0;3115;40;49;78;2;39;25;506;2026;287;0;56;253;28;51;21;31;2220;302;2427;3167;0;2203;3;69;9;1805;58;3930;6;11;220;12;2;0;1870;82;1;3868;336;108;2;76;0;2;118;2292;34;370;25;166;44;3625;2;10;16;7;10;12;2224;81;2413;173;0;65;476;12;75;372;37;39;176;193;0;390;57;18;0;2291;431;0;2;2640;205;2228;10;35;3;61;402;119;2105;7;167;608;55;14;130;2;298;0;424;57;22;21;23;1970;0;203;102;3239;31;0;0;301;2966;83;2281;881;49;14;414;1875;7;254;1965;11;169;1624;17;277;1381;3348;33;0
12;1836;0;46;66;27;2;12;29;44;1;62;40;80;3;35;93;35;356;54;5;6;15;0;10;12;24;17;73;1;6;61;128;45;0;24;0;35;11;77;8;7;5;29;46;44;32;45;21;76;5;8;1;12;138;211;17;160;4;61;7;0;11;9;150;4;2;0;192;8;13;6;15;57;59;15;148;9;3;21;28;16;14;104;16;31;24;123;42;326;16;31;105;26;2;102;22;0;69;22;130;91;10;50;10;52;162;22;93;10;32;18;24;12;8;0;28;921;30;22;7;3;17;89;26;4;113;3;28;79;7;41;6;160;118;379;5;67;98;141;0;6;57;14;1;44;0;1;235;4
1185;46364;187;221;271;721;1153;2109;635;936;774;672;1200;838;345;1201;2234;1114;105;779;2350;88;258;1164;2832;374;1437;2677;2826;44;1465;2386;654;580;599;1565;5;1225;656;305;472;1189;2509;1509;933;1692;2988;2107;474;828;1111;92;197;1097;1449;2909;1377;2587;315;849;2818;108;1619;3122;1424;2982;1405;574;917;2148;1040;4541;861;2051;1532;2827;1597;2445;306;2218;3809;1018;1964;665;2798;1978;434;1463;967;1758;180;1237;849;1253;2524;456;437;383;2716;1278;1203;2128;179;2630;474;1821;1510;855;3080;319;1776;1719;2528;367;2589;307;548;253;2556;157;995;191;522;1936;1597;1753;1569;189;660;1011;1032;269;1091;598;1878;1444;3965;1150;1484;670;1354;272;1708;644;1747;3346;903;1163;3067;284
778;35760;47;972;1199;303;498;761;410;1428;620;1129;646;746;134;1086;1116;504;1399;558;1184;566;804;1332;1753;127;824;1587;1355;255;882;1189;1088;968;1614;1075;0;990;411;1131;353;956;2652;297;742;724;1802;518;353;584;909;893;90;1355;3028;1371;844;613;54;450;1219;1387;616;1736;963;1401;870;1666;316;1870;604;2492;542;942;835;1119;574;1003;79;2927;2283;640;943;1694;1060;1247;1034;3567;606;1352;444;806;408;1441;1566;207;276;1585;1474;1045;869;870;94;1197;953;2955;1388;567;1430;714;2329;1057;1265;252;1299;87;1367;90;2343;477;449;1219;174;2238;1625;1177;820;53;423;1824;802;1131;670;1741;867;457;2084;1072;1022;1665;1614;202;2469;495;810;1832;1219;798;415;114
516;25224;8;309;220;53;320;633;248;469;197;531;485;300;6;211;1038;669;527;603;1057;221;243;560;1812;25;833;1165;1757;72;740;1573;140;305;163;316;0;278;224;239;151;624;2749;194;1318;557;1743;545;170;665;238;160;5;150;2317;1603;973;1491;13;339;1676;14;740;1471;711;1667;722;110;167;2148;442;2598;264;666;224;1491;248;762;7;2783;1909;396;573;582;1261;949;313;1744;489;1862;166;487;333;237;1027;66;98;127;1243;210;816;1107;33;1809;219;2119;444;365;2029;211;3255;610;1754;119;1102;9;381;178;1978;130;180;88;15;1268;2041;792;897;3;91;2108;270;424;98;436;1227;343;1567;254;469;435;805;64;978;93;979;1808;1268;484;959;36
576;17512;201;30;59;513;617;1053;336;69;422;2;581;471;384;241;1172;851;189;574;1388;33;52;2;1413;268;801;877;1789;33;961;1658;50;48;1;502;0;481;357;29;193;10;68;419;993;680;1085;823;189;700;258;38;219;47;205;1076;1048;626;224;425;1868;39;1251;1224;633;1697;910;46;508;23;556;20;324;883;203;1585;409;763;253;79;1392;550;1086;20;2046;1307;37;101;500;469;67;717;387;308;903;262;182;33;530;626;884;1223;142;1183;67;158;365;462;1400;108;113;904;1466;183;856;264;99;15;38;27;523;14;474;439;87;37;892;141;213;212;386;39;355;556;847;260;1547;167;580;58;0;142;139;106;1352;1139;4;85;337;131
253;9600;0;29;31;51;90;407;205;86;406;6;295;442;4;631;526;152;601;206;407;11;41;2;190;27;241;171;469;13;466;431;88;16;9;494;0;511;200;13;214;2;230;556;206;342;263;309;190;292;508;22;0;90;1336;524;371;610;0;224;341;83;276;267;394;298;243;74;92;88;327;110;270;581;596;332;345;204;0;480;230;330;293;50;600;471;49;1471;426;496;30;339;254;489;101;60;126;28;477;359;378;473;30;440;90;717;565;261;639;26;374;590;307;147;165;0;125;10;444;11;135;35;7;520;151;28;343;0;245;558;779;12;501;658;389;467;203;241;321;70;0;76;931;102;247;608;7;201;563;20
302;9600;167;18;3;273;46;297;225;296;249;65;297;201;249;323;277;209;428;141;268;6;239;45;232;184;167;246;275;14;237;274;220;102;159;381;0;293;249;7;175;19;646;112;64;265;132;176;215;110;326;24;151;226;1261;343;146;510;234;329;234;667;217;356;212;259;276;385;371;186;288;227;310;384;343;303;207;284;196;1145;160;307;239;23;374;322;72;1405;357;596;13;227;222;514;134;235;197;283;417;321;239;238;158;365;334;1291;291;121;469;44;707;438;292;184;295;192;217;19;645;1;168;394;339;489;327;35;206;124;214;781;278;44;386;323;246;229;147;268;393;330;21;121;521;101;252;376;34;77;435;205
295;9252;24;44;2;51;58;460;221;85;168;194;282;166;25;186;448;283;147;166;338;42;281;201;221;65;275;99;552;15;286;304;377;54;508;273;0;134;210;14;110;66;1062;85;131;337;208;418;185;102;203;69;20;570;844;334;208;174;35;278;384;604;421;191;268;314;403;625;120;540;254;688;166;460;269;265;201;195;41;1568;142;271;211;23;687;442;71;888;315;424;74;217;205;378;120;106;188;440;359;191;232;478;11;330;411;1196;82;152;238;67;1000;517;174;86;154;21;132;25;1104;7;82;568;43;307;447;106;225;16;241;527;182;73;360;129;178;223;114;184;220;101;182;36;385;115;426;383;58;135;91;45
367;21852;0;61;21;36;259;812;267;54;207;1542;429;452;3;301;964;320;34;441;856;25;1178;1555;431;5;275;402;1402;36;758;810;1377;166;1271;260;0;110;446;25;107;1331;2220;255;500;721;940;880;189;450;250;77;2;1358;1182;1274;608;925;1;311;747;936;575;545;646;622;464;1248;113;1769;597;2532;291;1142;185;882;331;398;2;2710;529;471;626;46;1042;660;145;1226;534;548;53;588;367;502;306;30;69;1886;706;243;647;989;18;914;1000;1904;104;524;858;147;2349;651;562;71;366;2;107;43;2544;22;134;1683;8;650;1004;1965;765;0;257;721;492;86;285;67;809;680;641;205;330;132;2081;82;933;99;809;1014;1951;1711;593;11
