5106;19492;0;1;8;4;190;39;59;3571;2607;46;6;19;566;387;130;0;36;3472;429;6093;3;704;818;16;3562;370;5194;33;77;61;62;47;0;420;0;545;2337;71;19;318;4;110;4;1095;5;7;295;638;1398;23;8;76;34;128;21;4169;3266;20;243;6978;417;12;8;2827;6008;431;2;116;79;69;157;269;84;33;3615;4;110;192;457;34;97;3871;199;3813;98;303;14;3574
127;1836;0;52;290;87;85;42;13;6;126;48;69;73;20;506;24;115;154;4;107;4;16;87;67;18;12;190;93;17;16;112;11;51;6;22;13;7;14;384;69;26;66;337;113;21;35;27;89;37;143;21;28;17;21;26;176;104;207;46;159;26;190;98;88;17;2;27;4;103;11;36;96;71;63;27;2;107;1298;136;15;13;80;53;122;47;196;11;8;0
2847;46364;349;1243;1272;1222;620;3237;626;1459;1045;247;1144;2132;4975;363;221;1621;3327;1920;1419;2189;724;1546;657;1413;1827;2292;1695;2098;3242;522;3532;3827;584;4820;509;4007;1023;3452;2834;4419;1056;4700;1632;694;1387;637;709;5359;1213;5496;788;2265;3099;2429;2667;2183;2351;1495;3222;2473;2144;2041;2174;1899;680;4628;551;3752;2458;4479;2177;4560;1965;1231;300;981;1456;2327;4638;2817;2820;2155;4497;2354;3435;3883;4388;1901
1130;35760;100;764;551;979;1743;1858;590;1167;2001;1111;840;1347;3138;2578;1626;1227;1456;1795;2662;2054;311;3138;1670;893;1663;2860;1968;1412;3651;2015;1675;1824;127;2974;174;2168;923;1894;746;2197;678;897;963;2007;912;410;1657;3304;2147;3809;552;1191;1273;2470;1570;2352;1982;656;1681;1536;4651;1476;1105;1625;3284;2473;191;1803;1495;1738;3633;2299;941;705;2186;335;327;4815;2504;1037;1553;1608;1993;1635;1660;1642;3441;2778
365;25224;11;568;387;1382;557;1623;180;270;759;379;231;945;2911;821;344;917;1703;1788;2784;694;54;868;495;448;440;3744;364;847;3695;389;1808;2193;19;2430;40;1760;168;1529;786;2720;344;2012;901;480;554;162;606;2638;713;3817;235;691;1007;3067;826;558;615;239;2379;478;3014;1769;808;1026;116;1900;16;2435;1341;1983;2337;2573;1177;450;107;57;605;2192;2019;1416;1259;465;2516;295;2311;1318;4036;923
637;17512;337;654;625;1201;57;2024;321;734;11;57;392;1078;2365;552;58;1112;1665;29;262;68;692;121;149;546;446;415;95;1165;89;104;2234;2612;458;1932;312;1445;208;1221;1128;2444;430;806;959;118;762;370;64;1876;86;63;345;1199;1663;117;1083;647;534;846;1588;745;231;1648;984;19;76;1315;532;1512;1695;3093;207;1764;1293;596;30;742;120;113;1791;2049;1782;851;1859;653;1691;1347;74;3
788;9600;0;449;161;265;71;952;235;706;29;25;502;776;408;957;36;706;731;40;891;134;42;158;55;346;887;780;130;548;382;41;537;631;0;467;24;224;266;747;470;474;374;974;445;159;452;183;20;399;146;431;233;334;608;224;806;1041;823;183;717;1447;1963;601;571;7;146;389;0;658;420;954;918;573;292;323;59;33;175;1764;370;461;493;741;858;755;640;397;168;1
346;9600;287;467;499;94;79;447;255;493;164;11;342;563;407;672;50;305;374;56;1157;146;498;773;58;425;566;1190;326;518;1071;4;396;412;380;434;356;343;267;477;280;506;407;759;357;649;484;322;100;309;159;776;317;236;511;489;556;639;470;349;569;537;1943;280;457;36;931;480;398;564;291;547;1463;347;374;302;711;496;157;1513;191;390;347;466;623;640;435;459;377;93
363;9252;40;446;235;158;98;650;133;392;432;65;306;619;369;246;117;298;726;90;787;432;57;264;109;264;336;1171;696;516;1665;22;555;532;51;336;64;220;302;592;528;317;343;221;344;710;448;144;85;317;123;1609;311;223;736;737;490;318;168;134;365;394;1345;358;502;142;1272;222;51;425;455;998;1329;348;551;252;976;100;96;1283;212;796;335;250;681;515;344;318;926;420
605;21852;1;644;227;639;191;1554;167;406;2737;49;498;1090;813;113;122;958;1596;3111;1074;2970;46;274;218;422;460;1959;2554;684;3264;37;1270;1252;1;908;12;543;274;1656;1218;1020;315;1264;777;2453;696;92;198;878;131;4325;183;759;1209;1682;854;345;205;160;1034;948;1878;920;926;2275;2145;806;3;1263;645;1765;2097;1251;540;762;2364;24;326;2205;1129;1087;1165;226;1754;423;1414;749;3458;3126
