13;19492;0;14;120;3371;694;581;4180;531;17;48;94;4904;20;5163;10;4887;51;291;116;7387;4996;0;394;121;67;314;1;322;4;26;686;10359;7647;40;145;247;332;635;80;6835;214;49;3433;22;13;4;523;939;7;65;4401;375;48;279;233;44;38;869;4460;95;41;5;5;531;34;40;331;0
46;1836;2;58;50;29;237;33;12;150;63;30;74;48;120;18;111;154;78;102;328;4;244;7;228;117;123;109;20;11;126;28;57;70;11;23;293;126;218;12;18;6;59;41;128;14;562;85;22;108;73;40;518;71;441;41;1223;102;26;47;14;45;35;9;35;34;38;229;51;118
1834;46364;479;1163;2454;1636;1204;5232;2322;2874;1221;3103;322;679;2188;2453;2487;3026;1983;755;5772;947;3463;801;3797;4771;564;3088;670;4073;1784;2011;6054;3939;2816;3753;4186;2787;3001;4654;4789;3325;5167;938;2101;4968;1295;1723;5386;1841;1255;4736;2503;5465;3307;4987;4377;3166;6677;632;2116;2477;3546;695;760;5752;2703;3010;5405;1599
1049;35760;138;974;1206;1523;2918;3649;2522;5645;502;1121;1863;3206;1610;1862;1356;2725;918;2469;2738;4052;2803;187;3226;2565;2155;3501;309;1680;1303;1302;3749;2423;2293;1277;1921;3678;6752;2537;2264;3889;2462;807;2404;3850;522;1035;3518;3833;795;1874;3142;2964;1989;2522;1308;1868;4975;1601;1977;1442;2039;277;542;3042;1895;1282;2922;1233
699;25224;14;340;1461;278;994;2810;2053;4896;93;1392;582;318;2170;387;944;790;334;765;3142;189;792;22;2993;2499;422;4367;86;1343;1397;759;2845;641;948;1167;2454;4497;3340;2095;2363;1195;3387;279;1183;4443;346;932;2419;974;441;2010;832;3234;1353;3349;1994;1431;4919;456;531;844;1599;37;277;2407;1023;1572;3472;582
957;17512;429;493;1656;307;61;2183;47;362;932;2107;69;31;1892;1091;1243;1049;1114;82;2783;91;729;685;1181;3108;110;237;400;1436;1438;900;2083;1004;252;1731;919;329;188;1790;2947;33;3105;455;13;65;522;904;1749;151;569;3241;1115;2101;1190;2650;567;1659;70;173;616;1259;2163;694;381;1741;1407;1558;2998;831
637;9600;0;372;361;426;118;611;42;1845;68;585;57;75;570;1020;686;1219;245;42;1075;165;997;0;1231;838;48;433;97;395;534;508;612;1903;417;655;1174;778;2576;287;734;35;644;378;24;197;211;544;567;307;394;1102;1248;702;876;585;892;783;563;63;1059;476;1058;15;231;538;750;634;721;767
607;9600;371;369;478;443;158;459;150;2524;647;412;39;801;267;773;543;717;507;112;590;1064;696;548;1468;544;7;868;425;451;210;625;447;802;249;446;893;1357;2416;407;560;215;550;400;106;421;441;480;404;1038;490;674;973;377;589;635;688;433;1163;69;686;342;654;508;384;625;656;366;560;423
564;9252;50;435;708;475;156;420;216;2083;124;812;118;1211;363;606;571;364;194;144;977;1546;351;78;879;586;29;1078;100;363;235;448;465;561;501;782;390;1589;1893;254;837;769;462;237;373;1049;205;488;409;470;421;1180;665;477;651;518;265;464;2262;138;394;367;788;57;270;311;631;530;583;331
993;21852;2;462;696;510;237;917;4424;3024;76;1215;100;3600;987;573;1129;265;245;271;2834;2793;404;1;1475;1760;49;2213;44;820;1014;680;1166;1092;3704;1546;1368;3108;2890;686;1778;4661;1592;202;3348;3770;251;959;1589;614;504;1923;907;1784;1483;1299;960;862;5509;272;576;1038;1711;22;131;1015;842;1603;1474;819
