153;19492;0;0;41;550;116;841;391;7484;3730;113;3;1;56;377;41;112;551;7;172;64;2873;485;4563;225;3424;59;0;554;10;658;1081;12;2800;5300;5;108;71;17;26;0;3746;29;13;35;559;171;555;6444;228;8;268;4;6308;2;42;49;3971;5306;42;124;146;4068;11;38;43;21;5011;1414;129;2;13;631;5195;352;479;68;5;237
136;1836;2;120;17;25;33;54;82;2;12;14;94;227;14;16;51;25;98;75;87;113;184;35;11;152;92;207;9;575;24;30;156;64;23;81;23;33;361;90;20;4;12;42;81;175;10;1283;160;21;69;46;48;9;3;47;45;9;115;132;53;86;303;155;27;61;18;13;59;14;22;138;338;64;0;228;225;51;68;102
4576;46364;368;1580;2346;5072;197;648;5091;1212;2414;2467;2134;1236;942;4546;233;3482;1504;1467;550;517;1356;6038;2195;5079;2030;3368;503;428;653;6165;1096;1778;1282;1758;538;2657;4434;3451;5737;683;1894;2034;1951;2793;4044;3675;1810;2021;2849;1031;4078;639;3100;1388;3447;3948;2479;2837;2042;4439;4685;2812;892;3939;3146;4951;2144;846;4638;1334;1944;6467;1055;2920;3715;3683;969;597
2210;35760;106;1193;1526;3202;1451;1551;3501;3895;2152;1204;1172;424;708;2089;1044;4240;2914;1070;1628;2012;2206;3393;1585;2338;2633;2151;140;2820;430;3588;2263;1158;1155;2279;380;1529;2028;1003;3981;174;1623;1157;1413;1712;2220;841;3528;1381;3147;719;2016;235;2659;803;2062;1683;1936;1032;973;2154;1243;2125;359;1894;1647;4068;2043;2078;1844;892;909;4804;3411;6828;4389;1356;637;1633
3153;25224;12;545;946;2960;315;445;3175;226;1700;764;817;130;244;1633;345;4210;792;968;546;386;901;3136;339;2827;526;1749;30;888;130;3309;795;635;199;387;168;1574;2070;994;3878;18;464;748;2001;1397;1833;1408;3221;440;3984;262;1716;25;1693;611;1435;1818;574;348;807;2950;2476;597;55;2109;1252;4902;469;709;2470;989;505;2949;469;3486;4456;1783;330;596
2700;17512;348;791;1285;2393;53;161;2147;77;13;1293;1012;729;430;1498;54;121;103;1034;61;104;11;2317;940;2193;668;1545;322;584;412;2486;73;786;283;95;266;1663;1905;1408;62;587;591;1007;1712;1892;1576;520;313;625;209;449;1337;634;43;712;2094;2598;830;607;1297;2137;1114;571;774;2570;1849;82;469;87;3279;966;636;1892;23;216;728;2502;412;60
701;9600;0;765;608;437;34;54;847;119;15;285;569;113;291;462;24;542;92;476;77;44;35;571;883;971;912;982;15;990;175;446;120;522;373;130;155;436;1004;628;473;0;888;616;477;780;217;570;1388;1224;371;341;496;8;53;428;862;557;941;724;276;692;1040;748;32;672;869;217;1024;117;861;412;466;1046;34;2576;1317;730;334;20
509;9600;302;447;575;421;43;58;790;887;42;189;572;543;268;584;12;1391;690;183;67;6;167;383;661;637;780;466;383;767;354;607;134;647;358;391;291;369;615;363;833;438;552;564;207;496;308;477;1561;485;736;359;397;463;68;482;667;479;546;302;403;619;825;543;509;455;585;532;595;543;461;263;469;609;614;2519;1970;454;374;86
495;9252;42;339;595;403;111;120;541;1413;145;238;532;142;164;367;67;1977;197;218;102;17;425;424;502;790;538;611;68;304;126;332;105;425;385;793;196;645;844;664;1735;52;323;503;314;515;215;221;1052;404;950;396;227;52;278;475;889;753;252;319;341;554;302;308;73;552;695;1180;336;655;938;273;234;610;1113;1901;1634;900;312;83
1743;21852;0;799;815;855;106;227;1252;2861;3217;738;843;59;205;836;49;3694;247;866;194;40;2927;1739;473;2086;577;1553;7;216;88;975;111;646;337;2788;64;698;2295;1606;4534;3;456;1184;872;1447;575;876;1335;1326;2020;401;885;11;4148;741;1137;1563;202;599;488;1476;1509;351;55;1328;1416;4056;457;3034;1675;710;420;1718;3829;2815;2572;1361;284;170
