4;0;6982;82;92;9;329;80;51;3062;225;91;719;36;495;3630;35;27;378;155;7;4956;566;45;595;8459;26;16;1007;5526;2284;867;376;135;572;289;424;19492;1;209;6316;53;65;122;5250;29;13;4482;31;4;7545;272;2017;63;6;46;6159;6353;600;573
18;2;2;114;131;110;108;22;176;189;381;52;43;25;159;183;650;88;237;118;144;171;173;33;636;39;167;64;34;16;17;145;228;107;32;98;172;1836;9;49;174;40;58;195;18;157;116;10;27;131;2;1228;78;58;32;103;136;0;24;74
876;531;3334;4991;632;2029;3381;5893;2651;1529;6330;4628;7682;6782;1219;2605;3406;1437;3537;399;2139;3282;2874;3388;480;2936;3019;1246;7894;2663;1508;1088;7198;3417;6637;6190;3436;46364;905;4988;2363;4562;2592;5614;2570;3799;2794;2824;5409;1817;1174;5002;2011;5227;861;1567;3313;1429;5711;7248
351;157;3222;1998;2411;1249;3831;2705;1201;2312;2361;2440;4255;5097;2883;2579;1840;1052;7404;2381;1597;2519;5697;2149;2834;1574;2040;1153;5045;2055;1238;2826;3402;1785;3904;3087;4751;35760;226;2480;2027;1895;1545;2492;2266;1987;1773;2693;4537;1345;3887;1121;3527;2423;500;847;3389;4219;2802;4614
70;15;1753;2629;484;956;4758;2892;547;960;3666;1942;4174;5105;919;797;1094;460;3615;642;1596;717;4998;1220;894;524;2569;462;3873;427;343;927;4055;1869;3201;2916;4443;25224;30;3464;353;1715;963;3271;639;1580;1093;1981;5529;569;222;2137;805;2305;194;190;876;600;2200;3974
848;485;63;3298;137;1023;269;3712;1374;13;1876;2561;3167;73;95;347;973;613;245;70;1649;1047;380;1767;585;843;2450;558;3172;1109;374;173;3082;1990;2315;3089;557;17512;742;2785;402;2539;1248;3069;802;2195;1387;26;168;848;79;757;258;3446;479;1095;873;23;1859;2964
31;0;60;1042;53;623;496;909;377;33;1337;1022;727;537;54;563;1035;521;2709;55;695;1173;1936;941;978;1592;754;386;673;1125;201;124;1170;561;663;852;1285;9600;0;606;474;757;732;929;1203;1032;678;19;282;858;141;848;433;1332;198;196;1394;45;487;863
614;406;106;574;10;664;969;738;709;166;1057;575;830;1134;264;503;728;563;2475;58;291;741;2537;793;779;540;374;427;519;842;235;98;673;639;390;632;2125;9600;634;625;525;510;629;646;772;677;948;99;616;536;930;649;1144;774;511;766;885;703;640;803
82;53;380;1126;45;638;1203;1111;306;439;676;731;469;2227;153;338;704;425;1993;158;324;319;2065;867;303;453;494;475;484;690;278;175;671;840;503;489;1903;9252;90;635;805;897;592;765;444;766;714;227;1343;445;1409;274;873;1282;206;184;448;1346;365;621
36;2;4866;2075;73;1060;2456;2274;373;3084;2446;1976;1416;5556;330;344;1525;423;3154;168;1245;290;2936;1179;212;1295;1301;399;1288;620;355;335;2231;890;2160;1697;3106;21852;4;1407;2193;1577;1424;2431;609;1812;1031;4301;4445;914;2839;1147;1650;2097;87;151;492;4677;906;1501
