7736;0;9508;92;211;27;3414;451;47;4443;479;78;6119;51;316;11800;268;1;816;22;21;5817;600;34;726;11514;3;7;217;857;2483;4440;142;63;868;147;403;19492;4;260;548;137;31;232;6943;114;62;245;28;16
20;3;25;201;160;95;689;28;120;203;244;61;192;23;177;87;1692;9;76;116;141;24;183;220;71;5;164;34;27;20;137;249;199;191;64;197;474;1836;25;59;241;75;114;182;35;27;73;106;180;65
1619;557;4866;5598;759;3033;2441;5776;1646;2567;4677;3489;3827;9836;951;4941;5741;962;7646;1332;2298;2793;3328;4278;8877;2589;2330;996;6787;6998;2093;3209;5271;2847;10275;5447;8367;46364;989;5801;5080;4528;2519;7516;3271;5373;1515;4222;3842;1344
4966;164;4693;2454;2800;1867;5346;2787;857;3050;8983;2027;3333;7032;3572;2897;1539;246;5559;1347;1767;2249;6294;2789;4711;5266;1715;638;3006;3928;3931;3167;2226;1331;6006;2892;3640;35760;389;2884;5116;2295;1612;3960;3137;2219;1266;4482;2477;1068
619;16;2980;2345;593;1163;1420;2051;195;1494;4968;1367;975;7848;1040;824;2476;31;4007;718;2198;442;5724;1425;4581;626;1193;256;3968;3308;1248;999;2795;810;4820;2688;5268;25224;85;3868;5231;2229;1091;3759;785;2017;501;5593;2244;320
42;501;116;3200;170;1483;1114;2181;1128;32;278;1869;1271;133;88;1252;848;784;2827;651;1985;1047;421;1888;3535;105;1442;534;4689;2965;289;537;2702;1631;3730;3150;2980;17512;913;3107;1170;2565;1232;3978;938;3050;628;249;2523;475
76;0;158;1372;70;740;1584;666;189;44;2952;950;1427;487;70;2179;1078;0;1000;403;493;1158;1954;1290;881;160;1064;264;955;514;216;747;833;382;998;1046;1790;9600;49;773;1502;753;718;1675;1599;1003;522;457;1107;452
963;416;245;812;18;963;1489;717;753;158;3184;698;904;1101;152;996;803;677;726;513;208;903;2700;1067;938;961;528;563;786;585;346;684;585;679;800;660;1360;9600;666;755;2130;640;706;849;1039;762;599;979;627;407
1664;54;564;1374;79;761;761;613;188;467;2918;730;425;2406;205;768;419;96;573;500;305;811;2292;998;559;1762;482;272;1355;436;383;377;814;367;700;695;913;9252;88;668;1829;995;661;1202;596;1134;385;1478;741;458
5388;2;7531;2387;112;1187;879;1400;145;4236;4824;1763;355;7620;331;1558;1620;5;1425;595;1155;720;3364;1402;1772;4804;1326;117;2307;1161;961;406;2402;522;2479;2115;2959;21852;53;1731;3235;1217;1372;3024;832;2189;377;3309;1693;504
