16;81973;541;79;9521;6119;1;7718;3675;11892;10351;2627;1519;12155;3338;1;13110;9879;553;7863;1772;15686;1971;1369;385;4250;7613;14714;17126;7534;12066;1636;22897;14924;6603;10763;35;5743;6905;13884;14656;847;18532;8029;3769;4503;18065;5512;2055;3578
0;504;0;0;39;52;0;0;7;34;72;47;27;20;0;0;113;0;27;8;5;12;47;2;11;87;8;0;72;2;18;0;15;1;115;51;0;204;84;2;92;1;7;54;294;421;16;58;4;13
0;13260;0;2;64;30;0;676;5299;279;214;1128;2;313;8295;0;645;439;2245;100;4537;496;1605;1994;3717;29;83;234;332;842;227;3733;454;253;78;1099;0;276;733;580;309;5203;1229;41;24;96;998;61;4299;3062
0;208;0;0;0;0;0;0;132;0;0;7;0;0;196;0;0;0;2;0;85;0;77;129;8;0;0;0;0;0;0;12;0;1;0;0;0;0;2;0;0;188;0;0;0;0;0;0;10;35
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;6948;0;10;571;535;0;1759;12;812;810;117;165;1694;0;0;1576;480;43;1278;128;1340;6;7;18;504;797;2742;1195;1391;1162;83;1008;1006;752;384;5;320;430;1509;1012;0;591;727;313;358;1219;544;56;60
0;8400;0;19;16;155;0;189;615;84;74;2299;2;65;417;0;544;479;4264;34;3340;31;417;1240;3589;24;6;93;366;22;448;3672;91;200;176;553;0;265;1229;58;259;1702;763;16;56;122;245;39;4554;2868
0;8036;0;0;86;83;0;275;421;154;134;2687;0;116;176;0;478;468;3470;45;3099;88;1032;2222;2107;10;25;39;502;68;134;3168;184;167;130;940;0;365;1729;146;312;1395;1095;5;43;103;268;33;4220;1931
0;6072;0;0;37;22;0;348;671;129;61;1727;0;173;482;0;474;252;1761;131;2188;115;1048;2380;1412;12;27;168;411;333;205;1708;185;103;65;571;0;292;1036;198;233;2023;705;4;23;77;334;37;2445;1200
0;13628;0;12;131;130;0;911;2386;361;216;2696;8;376;2246;0;1357;735;2872;344;4241;361;1886;4661;2136;72;81;287;900;1073;394;2918;535;452;202;1714;0;608;1820;709;660;4959;2291;26;125;277;1431;76;4873;3370
