7420;620;1421;6933;84;17039;6910;4046;9136;9204;9113;13500;4256;1;17866;15564;18910;81974;1855;3761;11667;565;17528;46;21455;4034;8599;17358;23181;2706;3383;2736;8476;19408;11439;558;18486;24317;1788;3010
128;0;66;428;0;12;81;17;61;4;27;23;386;0;1;15;52;504;7;5;5;14;115;0;12;86;11;10;63;0;0;7;237;2;99;2;78;24;1;63
776;0;1623;199;2;616;66;3301;43;857;36;1097;43;0;425;283;464;13260;4549;5935;861;4588;1124;0;1751;19;48;561;451;3638;8841;3905;103;244;115;5183;400;517;1939;1752
3;0;0;0;0;0;0;42;0;0;0;0;0;0;1;0;0;208;88;138;0;3;0;0;0;0;0;0;0;32;239;11;0;0;0;123;0;0;124;80
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
535;2;71;447;14;2081;692;70;840;1831;1043;428;372;0;1472;1570;1201;6948;126;6;2105;32;1652;1;674;472;712;2061;1436;121;0;55;890;2975;903;3;1422;1158;26;30
1292;0;3732;220;19;83;47;3046;17;191;118;682;79;0;300;495;94;8400;3379;587;30;5218;866;0;668;16;9;25;404;3595;604;4599;239;102;75;2522;321;99;1441;486
1606;0;3577;250;0;195;34;2224;4;301;93;1089;64;0;233;178;223;8036;3139;371;95;3276;929;0;822;5;43;90;683;3079;261;4481;176;78;128;2027;340;188;2732;1139
1035;0;1936;218;0;287;39;1454;3;410;52;573;23;0;155;260;136;6072;2203;647;406;1949;747;0;664;8;31;151;479;1771;707;2554;91;210;71;2075;321;195;2798;1147
1847;0;2983;528;12;778;107;3792;34;1126;154;1787;152;0;654;513;418;13628;4251;2408;1303;2962;2141;0;2704;45;64;415;1140;3293;2941;5068;332;438;224;4491;811;607;5264;2132
