48608;81974;755;5156;18420;30978;44052;5812;9832;16001;9728;34874;9269;36061;15154;36489;73;3452;21338;2327
23;504;1;97;500;39;185;1;170;17;9;155;178;25;592;68;0;27;28;27
1658;13260;0;4108;197;2441;1712;14579;4450;902;7683;651;66;1155;239;579;0;5162;385;10388
0;208;0;19;0;0;0;424;150;0;114;0;0;0;0;1;0;100;0;76
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3992;6948;13;208;1648;2752;2911;1;246;2942;261;2124;1002;4193;1328;3710;12;313;1784;89
412;8400;0;6402;218;863;1551;1306;1833;45;7533;308;61;143;491;793;6;3812;39;9884
500;8036;0;7262;252;1344;2046;801;2901;111;6906;457;25;307;337;337;0;3423;135;7009
617;6072;0;4607;128;1126;1470;1643;2644;470;4635;292;31;479;220;423;0;2441;140;4440
2445;13628;1;7848;478;3599;3684;5815;5602;1429;10110;936;129;1248;709;985;0;4944;316;7641
