13585;81692;320;14;5211;2852;1;6164;2527;5458;6819;383;390;1322;1;4409;5740;10318;6479;9883;3361;2531;2474;7040;4105;6687;1324;4387;5004;2817;401;859;77;3749;4;9935;262;9083;444;2088;1800;8881;7137;11937;6639;201;2142;7915;5502;11497;9924;1544;1548;8237;5465;281;1044;4889;6062;348;5889;9841;2861;9687;4025;2752;10709;147;5105;3486;10074;859;1687;33;5031;8741;11415;928;2292;1598
13;504;0;0;24;241;0;9;0;31;52;63;0;0;0;6;1;54;14;0;34;116;1;96;60;8;26;82;0;95;0;1;0;196;0;7;23;17;31;199;3;52;0;2;25;4;19;9;0;4;0;61;49;1;88;0;5;43;1;1;54;1;25;6;1;70;9;7;13;12;6;5;4;0;16;19;6;0;21;0
284;13240;0;0;53;40;0;670;3888;25;100;1;3252;5170;0;521;106;201;207;129;606;11;2287;454;47;72;1;398;227;30;867;941;2;84;0;195;1400;123;812;80;2561;87;190;102;87;2810;1791;236;188;670;133;8;982;302;143;20;2297;402;574;0;48;240;28;270;2;17;323;2818;942;481;656;2632;3991;0;8;482;843;2317;19;3391
0;188;0;0;0;0;0;0;101;0;0;0;0;65;0;0;0;0;0;0;11;0;16;0;0;0;0;1;0;0;47;48;0;0;0;0;0;0;3;0;78;0;0;0;0;70;8;0;3;0;0;0;47;0;0;20;7;0;0;0;0;0;0;0;0;0;0;2;0;0;0;26;180;0;0;0;0;12;0;159
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;6948;0;0;373;245;0;214;2;475;491;5;11;0;0;344;854;459;978;816;188;122;85;712;432;1094;186;260;1389;500;3;2;10;153;0;790;29;828;19;195;23;456;285;747;507;1;39;413;260;176;1624;132;8;885;508;0;19;749;1097;3;325;972;172;1259;314;378;226;4;197;798;644;99;1;5;371;777;459;42;275;0
58;8400;0;0;12;44;0;458;231;6;102;4;3502;80;0;71;5;225;54;9;1083;17;2267;585;101;15;2;329;45;67;509;549;19;93;0;39;2975;141;1836;112;1004;80;185;21;36;1267;1332;13;1165;606;48;2;173;14;252;0;2449;212;6;0;32;7;4;184;1;70;61;2666;1068;32;140;2471;1230;0;74;179;204;2240;14;513
103;8016;0;0;45;72;0;665;142;3;133;1;2982;24;0;137;6;436;102;18;1504;19;1827;498;80;28;0;398;42;27;1649;1372;0;184;0;72;2190;65;1796;80;838;67;177;58;78;1018;1138;61;325;809;9;3;446;51;161;20;2332;311;23;0;63;32;8;130;6;32;91;1504;1496;111;151;2368;934;0;71;230;439;1696;4;182
243;6032;0;0;30;37;0;324;295;0;74;3;1664;90;0;184;41;239;156;28;1013;8;1033;356;36;125;0;351;114;22;1627;1207;0;122;0;92;1050;128;1254;59;845;47;88;70;69;1198;800;36;199;477;82;4;515;79;129;40;1449;314;247;0;18;50;14;190;5;10;64;992;681;132;218;1464;1267;0;12;234;333;944;9;516
548;13588;0;0;88;139;0;1072;1260;14;252;16;2393;876;0;598;107;568;310;185;1657;76;2191;988;117;327;5;741;350;52;3254;2057;12;222;0;264;1778;204;1940;224;1953;121;304;182;150;2972;2355;103;562;1443;145;22;1020;354;377;40;2807;685;828;0;61;224;36;472;6;67;301;1342;1710;401;980;2714;3150;0;64;567;1339;1587;40;1590
