5;81692;200;10;3940;1;3459;3129;3287;4102;3317;78;4108;188;5267;1581;1;3993;2882;4782;4630;4206;335;15;2532;3864;2201;4862;6154;2152;969;7707;7483;5;337;1918;1;4361;175;1077;5394;6586;744;2014;658;3675;330;62;2;30;3471;1406;2725;3939;5;2734;281;3584;325;246;2506;4951;540;895;4395;5696;1564;875;2158;791;6170;150;447;2703;788;4620;1868;46;5816;3;5695;3217;5491;6226;3;7015;505;3402;6014;1932;6197;3193;5045;1073;1861;3569;1585;706;5145;4692;4295;966;4654;105;1888;4240;1367;6140;2047;1129;7653;2779;1111;241;3057;4837;3938;7141;5467;4400;669;5478;1053;3887;2570;38;2585;2525;101;5227
0;504;0;0;16;0;0;46;1;8;84;3;1;5;16;0;0;18;12;0;1;12;85;0;5;0;0;16;1;195;14;6;0;0;3;103;0;0;3;21;0;29;0;61;7;71;0;0;0;7;0;24;78;26;0;51;0;1;0;0;8;3;2;27;2;1;1;10;14;0;8;0;14;0;0;10;9;0;4;0;19;45;1;1;0;1;3;3;3;45;19;18;0;46;23;41;131;0;10;22;0;8;0;2;145;19;0;1;3;3;3;15;11;3;37;1;30;2;8;4;1;2;0;0;5;0;62;150;16;37
0;13240;0;0;47;0;316;319;29;20;83;1442;98;0;255;1914;0;127;413;35;95;289;0;0;773;130;2732;38;124;45;14;162;369;0;1011;21;0;74;2213;0;257;95;3532;7;2036;120;571;481;0;1626;186;5;151;22;0;40;20;7;1577;0;118;227;2075;601;422;208;2087;752;1056;2117;80;2342;435;0;1368;40;28;0;135;0;96;28;39;291;0;38;1616;868;264;20;131;9;99;1;6;99;60;1883;388;169;160;12;88;1536;10;49;550;47;335;675;285;257;1143;0;315;23;610;120;77;86;1498;117;3338;87;120;2;15;74;581;48
0;188;0;0;0;0;0;1;0;0;0;58;0;0;0;55;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;19;0;0;0;1;0;0;0;67;0;17;0;22;21;0;0;0;0;0;0;0;0;20;0;0;0;0;0;15;34;0;0;69;27;0;88;0;11;2;0;85;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;1;0;0;14;0;21;0;0;1;0;0;1;0;0;0;0;0;6;0;34;1;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;6948;0;0;310;0;155;158;455;179;323;0;645;1;97;0;0;462;344;739;754;431;14;4;86;668;0;219;249;181;57;360;311;0;73;209;0;964;2;139;119;159;0;212;9;373;1;1;0;0;979;152;288;347;0;323;0;681;30;0;409;1135;36;2;280;632;6;8;51;0;599;8;19;183;1;296;144;5;961;0;203;324;390;644;0;662;2;162;189;360;241;95;168;56;77;296;118;8;383;546;571;197;466;0;91;287;32;1022;65;315;109;529;89;8;167;434;194;397;713;230;17;303;0;209;497;6;263;71;13;272
0;8400;0;0;26;0;207;218;3;4;133;667;13;0;131;79;0;187;52;20;2;39;12;0;887;1;112;12;37;29;2;42;42;0;1468;37;0;11;2637;0;8;73;63;62;921;230;232;167;0;2108;20;0;301;4;0;38;0;1;1464;0;21;81;1456;88;74;4;461;658;624;609;33;1705;1045;1;391;42;4;0;19;0;160;73;2;43;0;2;1277;642;172;41;24;75;106;0;7;140;84;1338;121;61;7;17;9;1392;19;57;875;8;1315;8;149;283;1522;0;622;0;756;23;77;4;1546;8;43;538;15;17;70;86;1710;38
0;8016;0;0;59;0;248;280;9;26;92;713;37;0;272;78;0;72;135;5;8;103;3;0;1335;3;27;51;54;52;2;113;131;0;1708;35;0;2;2099;0;25;113;17;20;739;215;928;1080;0;1090;26;2;175;4;0;30;20;4;1408;0;59;67;1108;287;87;18;254;533;796;283;11;1077;1082;2;471;20;8;0;33;0;295;67;9;79;0;17;1270;721;324;11;57;62;96;3;13;91;64;959;166;85;49;2;9;704;19;68;902;8;514;48;241;427;1537;0;941;0;743;53;105;23;1700;23;9;172;44;0;22;206;1312;59
0;6032;0;0;47;0;148;266;11;9;76;919;71;0;125;174;0;114;178;18;133;79;3;0;625;117;175;26;52;32;6;83;123;0;1027;16;0;32;1270;0;20;84;89;8;704;135;721;1040;0;599;69;1;102;1;0;18;40;21;652;0;60;153;821;334;122;33;393;536;496;460;62;677;796;5;709;42;19;0;50;0;168;30;13;151;0;20;1434;403;161;10;32;9;39;4;7;71;62;546;211;142;61;4;21;534;2;45;707;39;366;126;127;292;740;0;540;5;505;74;108;16;977;29;54;101;32;0;9;126;635;31
0;13588;0;0;90;0;393;575;45;45;226;2232;119;1;393;727;0;220;535;44;333;156;23;0;1472;259;803;75;211;117;19;262;534;0;1695;59;0;89;1350;1;210;176;839;49;1362;382;1118;1898;0;728;257;18;336;10;0;63;40;37;1592;0;233;346;1723;697;587;120;1160;1100;1575;1098;121;921;1247;4;1956;60;29;3;148;0;337;106;64;504;0;63;2801;1325;509;28;108;59;133;12;30;209;186;1071;535;301;214;24;130;639;52;174;1464;88;917;602;522;538;1779;0;879;28;1173;191;231;36;2245;146;506;267;106;8;26;162;1003;82
