9104;82831;266;1564;14;2085;1304;2190;52;3060;714;3607;4;3742;1664;3274;10209;19;2750;3006;3595;447;6;3277;6546;1716;2509;2064;1360;1;2361;2942;2021;7300;3513;2274;3799;1991;3727;5796;6910;2553;2173;2171;90;3233;4945;2275;5464;4090;2790;3821;4449;1911;4861;2583;2469;5103;3207;799;2002;2856;9166;1325;934;7390;3242;1801;3120;2563;2002;1421;2322;3181;1575;3352;880;2295;1525;2731;2651;1178;3;2734;2797;3577;3902;4552;7027;1558
0;588;8;5;0;11;0;5;0;47;46;0;7;58;27;11;6;0;1;8;2;92;0;13;2;10;49;4;46;0;3;0;16;39;1;83;1;79;48;16;0;0;8;49;0;60;13;101;0;2;158;29;2;0;1;29;2;7;13;2;339;2;1;13;38;4;5;78;174;72;9;150;7;29;20;3;95;15;0;2;9;149;0;2;8;10;14;0;30;1
20;12164;43;881;0;161;814;616;0;1266;414;1304;421;939;532;112;41;0;854;815;1170;125;0;1290;334;855;564;531;351;0;300;1187;795;39;1338;768;1711;736;989;133;13;1736;376;486;0;591;542;793;6;7;622;1305;2206;419;10;591;574;569;1156;253;644;1221;7;412;427;288;1535;138;201;553;104;590;840;763;191;1086;287;294;206;1173;1068;332;0;1020;466;636;1217;957;20;317
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;876;0;0;0;100;0;0;0;1;0;10;0;0;0;83;8;0;1;58;0;0;0;8;0;0;57;1;0;0;64;0;0;91;0;42;0;0;0;2;5;0;0;0;0;0;296;0;253;334;0;1;0;400;309;0;109;6;0;0;0;0;117;0;0;0;13;314;29;19;173;0;0;0;641;0;0;1;1;1;43;1;0;0;0;37;0;1;36;0
7;7184;131;93;0;573;195;526;0;251;31;153;3;331;352;233;0;0;705;486;259;215;0;296;0;117;660;18;367;0;334;1;381;120;320;528;217;325;311;54;1;144;617;316;0;932;803;211;51;225;213;499;391;728;200;671;107;1250;945;263;351;394;6;155;138;0;240;1312;1327;448;592;227;254;668;1589;416;357;506;307;352;1023;424;0;110;612;29;225;678;21;611
23;3172;2;68;0;92;345;148;0;355;13;253;24;145;82;279;160;0;163;639;69;10;0;511;520;57;214;1540;45;0;266;597;109;12;115;321;133;123;79;171;0;141;56;65;0;37;338;71;21;2;65;295;126;30;9;104;379;26;30;32;83;109;28;29;83;313;402;20;65;79;152;100;91;206;57;144;42;75;88;383;53;42;0;45;336;745;82;33;56;30
26;2400;0;55;0;35;788;48;0;254;14;165;2;51;10;205;123;0;59;420;59;1;0;684;219;35;89;1163;1;0;151;819;58;30;82;184;146;27;77;312;1;212;19;13;0;14;218;40;11;1;23;113;138;32;15;17;211;54;29;0;20;58;12;22;5;499;315;11;80;31;138;22;58;51;30;65;2;9;42;195;37;9;0;42;337;314;50;86;100;7
17;2380;2;32;0;49;710;91;0;444;4;241;4;78;18;88;31;0;117;402;54;7;0;746;211;26;161;597;10;0;196;676;90;23;61;317;150;40;61;152;1;261;95;14;0;50;200;41;2;1;41;166;276;26;2;73;247;150;70;5;42;98;6;22;9;207;272;21;82;45;90;11;55;101;32;78;12;25;98;225;75;19;0;27;333;256;41;145;31;30
63;7200;0;375;0;131;2127;304;0;1091;57;610;1181;350;160;285;154;0;405;720;456;12;0;1177;410;247;390;621;56;0;427;1119;314;113;428;759;687;228;477;396;3;1118;220;146;0;243;338;194;31;4;228;738;668;147;9;292;598;398;678;16;222;489;49;118;95;419;733;31;214;268;175;135;340;392;87;426;21;157;169;636;378;58;0;284;583;698;322;404;151;147
