11067;82831;34;2017;5340;10047;52;20896;20913;14065;6583;6145;8078;7564;13155;7571;11948;11578;11675;8117;8;12158;11044;18988;91;5885;6715;4531;9318;11849
39;588;0;163;42;54;0;19;6;6;73;15;6;593;38;89;21;43;14;27;0;43;4;59;0;164;403;169;387;22
4129;12164;0;717;589;2870;0;241;547;151;2813;1529;3393;1936;127;1245;3823;3751;3693;1589;0;2084;2681;209;0;1784;1517;1931;2872;5476
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;876;0;0;409;0;0;21;119;725;0;1;1;29;861;17;537;0;49;486;0;24;0;316;0;0;126;0;0;0
1445;7184;0;674;1599;1084;0;9;26;363;444;1688;1217;1439;1505;1684;2162;902;674;2110;0;2769;126;491;0;1483;2824;477;1727;1610
763;3172;0;105;299;386;0;377;664;260;220;384;946;334;47;221;1590;203;2231;983;0;210;1386;268;0;279;363;165;360;437
360;2400;0;3;157;179;0;468;341;174;158;87;1496;101;41;42;1077;217;1605;571;0;362;1638;247;0;26;214;75;143;418
537;2380;0;23;242;215;0;204;260;121;110;265;1454;198;41;110;1038;159;1200;684;0;569;1270;102;0;62;426;54;239;532
2143;7200;0;107;532;1155;0;618;803;398;908;831;4180;836;91;600;2357;1593;1926;1575;0;1340;2194;412;0;420;1099;449;976;3057
