2480;82831;262;12;965;1376;52;3852;2606;2500;1748;5301;1244;1188;3166;5593;1548;3135;729;563;6;2954;1;2013;5186;4403;1756;4119;2911;11;10;1527;2394;2551;1431;1907;2932;1012;1418;2544;2170;2289;90;1521;1027;6303;632;2983;1798;4784;7440;3435;3884;3374;1870;2435;1930;2659;1851;2683;2802;1977;3048;2879;1501;2457;1714;2702;4;476;1198;5273;2;628;1425;3155;1869;3407;6929;2533;2531;2267;1615;5528;5252;5978;2239;2673;2310;861;2045;704;2129;2898;2610;2615;946;653;1988;4164;2172;2229;2005;8108;1801;1668;1474;4;3116;2306
14;588;11;0;6;5;0;3;201;0;3;1;1;87;1;19;5;1;2;50;0;0;0;6;3;0;288;0;1;0;0;6;42;2;0;1;1;124;6;1;0;27;0;40;10;0;18;42;7;46;0;5;6;2;1;2;64;112;10;22;0;5;42;10;7;36;1;7;0;67;4;0;0;0;41;4;4;14;3;164;11;43;11;2;3;1;7;13;11;6;26;101;4;0;4;7;8;32;169;9;114;16;58;7;12;63;1;8;15;23
924;12164;41;0;673;230;0;1784;715;1267;477;76;471;461;6;49;115;1041;990;343;0;1404;0;770;13;3;605;725;1006;0;0;626;417;1504;266;719;8;429;602;906;618;602;0;354;319;23;293;749;113;9;2;404;459;987;427;1203;815;158;421;589;989;456;543;1118;91;439;513;827;0;133;294;5;0;589;594;903;722;877;7;620;863;557;220;243;361;2;74;827;662;284;570;204;389;1118;1192;1204;90;97;507;583;125;836;759;60;365;526;241;344;283;180
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;876;0;0;0;0;0;0;0;0;0;12;1;0;219;10;13;0;0;0;0;0;0;55;91;213;1;2;0;0;0;0;0;0;446;0;262;0;0;0;1;0;0;0;0;2;0;0;27;19;97;57;0;0;15;0;16;7;0;0;8;0;0;0;138;2;47;27;0;0;0;29;0;0;0;0;0;0;19;0;26;28;3;0;0;70;38;0;1;0;32;0;0;0;30;0;629;396;0;50;107;0;0;5;9;0;0;0;357;106
111;7184;127;0;63;488;0;324;280;243;506;2;173;221;159;17;210;275;184;27;0;237;0;874;57;30;355;574;0;0;0;253;354;94;619;321;140;155;94;112;600;654;0;387;108;1;105;278;476;31;2;47;649;243;266;263;273;1040;547;685;73;12;890;145;515;526;38;267;0;258;384;4;0;26;297;1068;170;287;0;291;168;532;328;1;0;7;49;328;609;267;527;291;438;222;319;139;1215;790;142;737;1026;246;238;0;503;281;349;2;835;358
66;3172;1;0;52;22;0;102;96;91;131;99;347;99;1;116;171;60;110;16;0;69;0;66;4;6;83;21;513;0;0;74;56;124;20;87;11;76;33;36;122;82;0;45;18;1;40;51;70;15;32;675;24;88;208;226;252;42;63;133;248;1162;22;174;92;110;270;515;0;10;37;0;0;397;85;17;67;134;37;81;771;184;72;310;515;15;263;142;78;38;288;22;254;92;224;284;22;15;55;105;24;264;63;187;173;91;52;14;157;203
42;2400;0;0;37;4;0;59;18;77;22;57;701;7;1;176;106;55;80;11;0;77;0;31;3;0;28;67;681;0;0;53;21;176;19;40;20;21;28;37;42;24;0;1;12;3;1;49;39;62;27;303;26;42;96;133;172;60;17;45;139;829;10;99;76;30;120;300;0;1;9;1;0;797;29;14;48;75;38;21;626;71;5;560;233;5;193;57;15;0;142;2;316;79;199;298;11;4;15;110;19;113;36;142;124;4;17;2;115;142
35;2380;2;0;22;22;0;154;33;114;84;44;728;12;0;72;153;54;102;2;0;82;0;68;3;0;50;129;543;0;0;76;28;200;14;53;3;8;15;25;90;56;0;13;13;6;4;35;46;23;6;181;80;34;137;157;358;76;62;68;223;473;44;152;44;82;193;336;0;9;13;3;0;677;30;51;34;90;9;47;443;137;17;222;206;1;125;83;70;4;218;8;307;48;183;355;14;9;32;149;40;140;43;42;74;15;83;3;91;68
281;7200;0;0;280;105;0;376;164;542;249;129;1168;85;1;255;228;409;1676;50;0;492;0;264;23;5;214;326;945;0;0;252;177;493;79;325;12;98;157;223;287;216;0;81;83;5;70;304;110;185;62;496;215;294;393;546;814;156;239;269;549;499;194;633;106;316;456;589;0;6;107;2;0;1251;169;420;283;441;46;257;584;364;96;498;365;9;353;374;276;19;586;18;506;397;561;959;39;7;166;242;73;536;182;207;239;112;145;1076;175;204
