5093;82867;14;835;4034;6;11413;3811;6676;2302;10009;6203;6206;8;5491;2577;16551;4005;106;5747;6421;5898;2511;3793;3090;4461;7260;3948;1;6399;7445;6570;5789;3431;3309;4950;5021;17;11163;10642;6399;6879;4211;5605;3584;3753;15787;5518;4164;8290
3;588;0;72;1;0;5;29;15;87;1;16;4;0;380;30;9;7;0;206;3;3;115;22;24;0;21;50;0;6;1;21;60;80;14;232;52;0;3;49;227;13;15;14;353;5;3;108;119;21
1952;12164;0;204;1919;0;31;491;2289;1025;58;43;2475;0;1423;931;221;137;0;191;1553;3258;956;1696;287;1380;1605;1697;0;2637;3119;901;2238;904;867;1204;1037;0;701;121;1738;1956;1219;1863;1164;714;36;1078;1231;1147
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;876;0;0;0;0;259;24;0;0;348;667;0;0;0;0;6;507;0;193;0;0;0;0;189;339;122;0;0;0;3;333;60;0;0;27;0;0;8;103;1;0;0;0;0;1;119;16;147;8
964;7184;0;361;619;0;243;847;350;147;99;983;745;0;628;540;2;806;0;1513;3;443;594;218;936;1290;660;426;0;662;460;585;913;934;770;1001;1195;0;3;234;937;608;1048;1022;651;961;16;2330;1183;1602
396;3172;0;17;477;0;39;126;114;78;79;10;172;0;185;115;275;271;0;53;1003;300;172;121;188;397;1817;154;0;274;803;996;790;128;389;231;151;0;825;172;189;202;246;423;153;180;111;64;502;93
282;2400;0;1;964;0;33;16;118;33;45;7;118;0;54;59;437;238;0;66;1264;452;12;94;105;198;1241;101;0;148;861;562;551;6;389;54;32;0;334;217;103;120;79;147;24;51;91;60;243;190
311;2380;0;12;903;0;11;57;80;14;33;6;120;0;87;94;176;188;0;78;914;538;22;58;130;249;890;100;0;226;801;477;768;24;350;128;110;0;302;83;158;117;145;221;34;195;35;136;387;347
916;7200;0;10;2884;0;36;268;795;216;125;15;1412;0;387;332;494;394;0;236;1499;1803;199;599;293;781;1211;511;0;1149;1454;1072;1675;207;1045;546;497;0;813;338;881;768;584;920;235;458;171;556;1045;770
