4225;82867;4400;4104;8237;4;730;519;3565;5259;6663;3855;106;2289;843;4965;2420;4664;2116;9;4736;5975;8001;3371;2479;3373;1;3071;3584;3147;10290;4744;3772;3561;5235;2844;1584;2597;1312;4036;7717;4248;8408;3306;4869;1877;1089;3373;6638;3888;1880;11584;3255;5693;5968;2508;1927;4980;2167;3824;2949;4833;3676;4;2465;12465;15;2799;10;2295
9;588;2;0;44;0;64;30;2;3;0;149;0;12;114;0;21;37;0;0;10;20;0;224;98;3;0;79;9;3;2;61;35;5;4;19;34;9;26;3;7;4;8;10;2;16;167;1;19;42;10;16;20;20;2;0;178;144;11;150;15;262;51;0;34;1;0;6;0;172
718;12164;1355;1660;24;0;441;112;1483;2602;14;938;0;96;266;1287;820;1480;1038;0;2221;1051;32;860;793;1071;0;877;1076;522;6;1215;436;1287;2209;263;587;436;448;1334;251;1344;500;896;16;1109;328;2365;957;1497;745;55;1281;1591;18;468;809;1651;463;276;638;1179;726;0;363;42;0;876;0;195
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72;876;0;0;58;0;0;0;1;0;315;13;0;172;0;9;0;0;0;0;4;259;4;0;0;506;0;88;0;176;150;1;391;0;0;146;0;0;0;30;1;0;0;0;397;0;2;0;7;13;0;26;0;0;454;6;0;2;0;52;0;0;0;0;13;61;0;4;0;290
50;7184;1;346;62;0;41;233;614;418;86;745;0;604;347;841;598;323;282;0;268;861;1;277;415;1316;0;867;796;457;23;1510;1070;151;434;774;250;761;376;144;21;465;1;865;305;128;400;412;1541;528;138;4;390;485;535;585;312;732;717;1562;666;586;623;0;521;3;0;104;0;1561
763;3172;730;123;19;0;26;7;289;163;38;168;0;203;43;48;119;134;400;0;445;663;1;92;150;169;0;341;282;381;51;53;368;54;196;127;95;62;56;525;296;152;753;194;3;90;35;167;53;641;32;177;144;111;20;149;112;251;50;85;362;173;115;0;93;85;0;1717;0;37
393;2400;1029;98;46;0;14;0;136;157;15;45;0;180;1;94;47;85;813;0;494;487;2;26;12;125;0;155;84;208;26;25;216;46;138;61;16;24;1;285;556;76;352;55;5;65;8;212;139;451;33;195;76;94;23;50;31;123;4;118;347;63;30;0;6;77;0;1413;0;14
337;2380;795;66;28;0;7;4;191;318;8;96;0;123;12;165;107;59;738;0;491;429;5;47;27;127;0;252;134;257;8;100;169;39;182;87;13;97;8;319;225;97;291;122;1;37;15;265;293;682;27;66;94;85;2;157;20;203;20;109;339;98;58;0;22;37;0;879;0;26
804;7200;1295;964;174;0;68;6;710;778;48;457;0;239;19;498;335;469;2210;0;1145;652;6;240;180;474;0;717;564;653;76;507;395;356;963;239;163;244;42;836;565;566;594;432;6;431;46;1812;784;1345;202;276;450;726;21;299;200;884;167;249;980;421;345;0;152;154;0;914;0;53
