2713;82831;188;2006;1203;7;1129;1988;3682;52;1421;563;4;2403;381;13;2648;2693;2385;1859;2126;341;1410;910;1712;2581;1;1696;5770;1563;2071;2064;3651;1444;9;1487;1379;2186;1066;5973;5910;2284;2211;493;1715;1068;2579;2931;1999;924;3055;1122;2591;2294;4556;2770;678;4098;1077;1870;1576;1906;2;411;2261;3028;10;1125;90;2908;5081;3926;6973;1234;1353;2813;1948;2132;2892;1231;679;1920;2890;602;6253;2062;1597;1733;1236;2882;3231;1481;1249;876;1830;2128;5674;3991;5659;2433;2103;3024;3054;1943;2196;7209;1646;1469;2660;1096;2676;2410;813;5205;3294;1279;2188;1212;2023;3623
13;588;5;5;3;0;99;1;2;0;6;1;0;6;1;0;0;18;1;64;6;57;0;9;53;97;0;0;0;2;0;5;2;7;0;61;157;1;7;5;0;93;5;62;9;44;1;1;0;5;14;5;21;63;2;38;192;0;12;13;32;25;4;52;3;1;0;16;0;12;0;16;7;4;4;11;1;32;1;2;12;2;2;0;15;24;98;0;1;3;0;21;6;12;10;32;0;1;1;4;80;5;6;6;23;1;324;0;30;81;1;76;18;0;2;17;5;6;15;62
1009;12164;22;766;189;0;481;968;8;0;533;153;0;255;891;0;1056;613;1395;188;692;85;276;403;441;164;0;468;2;440;1181;387;1738;80;0;425;648;1222;325;1;17;600;780;149;374;292;913;827;802;639;360;149;554;700;176;615;234;725;320;440;631;402;317;289;936;320;0;317;0;784;126;450;147;570;71;931;739;508;8;235;300;669;1298;560;34;522;595;536;414;985;1;379;144;32;118;343;22;675;9;22;34;949;605;954;397;17;469;221;968;474;1117;523;193;5;456;407;428;257;598;15
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;876;0;0;0;0;0;0;195;0;0;0;0;60;0;0;0;0;0;304;0;0;328;0;0;15;0;9;123;0;0;5;0;93;0;23;4;6;0;26;53;0;0;0;19;0;0;0;0;0;170;616;0;0;0;0;0;1;0;0;0;86;0;0;13;260;0;12;0;0;1;9;5;0;27;17;0;4;339;0;0;0;0;0;13;2;0;1;2;0;191;0;2;419;23;2;2;0;38;45;31;4;31;0;1;22;0;0;17;0;10;0;0;27;0;0;3;0;0;14
154;7184;92;78;389;0;162;300;109;0;243;218;0;31;107;0;191;528;81;951;266;167;482;46;199;1168;0;303;6;454;175;471;322;477;0;336;253;285;310;2;0;174;250;232;272;257;109;226;0;62;376;1176;721;181;1;349;198;577;104;414;190;539;2;22;168;897;0;382;0;184;0;601;0;97;129;173;257;750;294;462;105;137;216;26;2;570;171;525;177;284;31;532;254;705;480;391;1;1;8;107;553;1015;24;111;551;1;265;307;355;174;155;259;379;2;631;265;22;221;270;67
187;3172;1;43;19;0;70;107;0;0;85;25;0;333;115;0;103;117;122;47;96;3;16;19;73;45;0;154;8;109;66;159;99;88;0;51;130;151;38;20;27;87;303;19;383;36;43;58;383;52;397;42;13;78;239;32;19;20;16;81;48;208;11;18;382;86;0;104;0;114;160;81;255;29;155;675;107;38;5;22;41;61;74;453;111;96;85;78;358;57;6;50;55;9;74;66;3;543;4;128;4;22;591;225;105;113;62;79;318;103;184;52;35;0;19;65;1189;206;209;23
106;2400;0;29;4;0;23;60;1;0;50;1;0;187;73;0;78;36;161;29;44;0;30;8;8;48;0;80;4;20;64;108;57;74;0;23;63;176;14;24;26;26;135;0;215;1;42;38;559;31;203;13;5;38;493;32;4;70;13;23;35;115;2;8;231;79;0;92;0;67;74;124;185;39;103;569;45;11;13;2;2;46;72;863;144;21;20;26;705;47;0;13;2;2;33;20;2;338;10;111;2;17;266;243;31;83;10;36;210;15;114;18;1;1;24;4;782;278;62;82
175;2380;2;29;36;0;8;84;0;0;69;5;0;186;76;0;49;66;193;28;60;6;24;7;14;68;0;104;2;65;94;76;141;50;0;39;178;135;27;6;13;24;161;5;269;6;27;20;429;18;141;20;23;35;195;30;9;123;16;72;34;150;1;0;225;91;0;105;0;82;86;131;81;40;124;437;59;67;2;15;4;24;79;711;55;55;29;62;698;56;0;31;12;6;55;22;5;334;3;31;30;62;215;322;89;14;21;104;319;12;179;43;8;2;93;9;439;283;101;30
599;7200;0;217;85;0;111;376;2;0;246;7;0;495;1662;0;376;243;435;90;289;3;100;88;125;137;0;301;17;218;455;218;380;109;0;176;493;536;140;25;50;162;504;8;453;38;265;230;775;283;307;66;164;188;404;250;19;324;81;233;162;348;999;42;558;186;0;251;0;438;172;193;266;185;242;593;333;189;6;109;72;241;420;1271;218;251;182;220;1084;401;12;123;65;4;126;183;7;536;20;122;44;332;620;997;287;133;132;168;710;113;485;222;32;2;327;90;455;472;381;210
