30666;4;436;148;29486;6686;17577;2711;19273;17802;6156;35460;12251;16027;33919;19975;37;11038;2158;1183;1048;1338;40715;19551;23884;18165;8075;29052;14434;30110;16715;21411;15962;6418;32428;42000;5621;12535;1455;41176;11578;29010;14723;684;10938;9047;22638;15765;8268;17139;23579;30858;23757;10353;25210;24659;16162;22570;28835;40010
1;0;0;0;0;3;8;193;2;1;24;0;2;2;1;0;0;11;0;232;45;0;0;29;3;5;6;4;0;0;0;8;11;221;5;3;25;15;24;0;4;0;159;13;1;4;3;8;2;6;1;0;4;2;5;3;4;9;1;0
35;3;748;7;8;1241;2180;965;457;2352;1032;400;1132;551;97;23;24;2459;10;751;191;9;11;3106;3679;1396;1696;731;1075;8;2372;3113;1899;1377;2174;395;1160;1933;890;429;2013;499;1759;535;978;919;747;2411;1418;1816;3089;1754;2152;1643;2891;1217;2016;2791;2807;26
99;10;440;44;17;749;2808;737;374;2373;903;492;1304;443;125;10;20;1127;42;555;1201;49;11;2256;2380;1175;1312;584;941;12;2376;2955;2331;807;1529;419;545;1317;432;491;1588;354;1160;660;901;1376;905;2504;1323;1922;1991;1385;1787;1205;2869;1456;1682;2743;2538;48
526;0;0;0;878;365;633;210;521;732;99;1298;513;321;563;457;0;341;6;116;0;3;818;842;1461;731;387;462;889;596;633;1137;665;278;1775;636;25;582;138;2047;500;1813;532;25;242;532;696;658;347;1008;785;1707;1392;239;761;654;634;826;1281;1484
1255;0;0;0;731;125;187;10;644;185;33;966;391;579;1527;763;0;28;4;0;1;1;1973;265;1440;1235;75;1158;1007;1486;75;840;84;37;1893;1081;10;65;17;2847;76;2817;230;0;296;102;1247;218;71;702;641;1706;1223;35;1059;449;57;410;1256;2082
38;0;0;7;8;228;327;77;184;135;41;51;73;112;178;0;0;73;815;79;0;641;58;339;233;450;202;277;137;3;102;144;274;126;333;134;22;48;108;132;274;110;154;21;549;96;480;110;153;377;386;220;217;70;522;112;111;556;325;35
23;0;0;8;50;39;54;4;685;117;19;48;74;74;109;49;0;7;3748;5;0;291;70;372;386;365;7;59;106;37;25;145;8;7;544;66;0;0;1;265;47;170;310;0;77;70;1020;11;37;207;396;478;756;7;414;47;25;211;273;72
32;0;0;71;33;216;75;25;244;380;48;76;198;106;116;42;0;49;2786;13;0;993;57;269;322;166;258;70;220;62;76;426;50;55;607;48;0;8;44;271;81;214;356;2;72;109;642;62;303;230;309;491;521;23;149;44;23;146;258;53
687;0;2;919;132;648;193;53;267;336;183;371;369;999;767;24;0;405;4611;48;9;6714;191;514;616;489;766;1126;447;139;213;582;246;155;1360;1581;1;83;253;286;205;527;1333;7;374;632;702;146;965;497;443;741;939;225;448;1430;344;306;649;102
