8328;4;276;6167;4695;18356;147;1598;6264;15768;1761;19719;11065;17906;19639;8255;31;674;12137;10451;683;11861;16027;9307;8902;2138;208;10424;823;3948;9327;9596;5769;770;3260;10099;3394;6819;16304;7738;14832;8871;129;23217;10807;4076;282;13007;11462;1654;5976;8740;11681;4159;6155;14892;8826;532;4663;11886;13377;20839;11486;10706;55;13291;14464;29;10279;749;17053;14289;8998;5230;18928;6940;9261;15100;8581;17870;493;6320;21053;8033;186;237;54;10884;8925;10846;8579;11032;15818;9752;21516;4258;7600;14211;13152;18371;107;19230;11766;2987;13869;8239;572;643;22714;864;3074;12245;5995;3034;5303;17006;9719;554;6203;11415
0;0;0;3;1;0;0;154;0;1;14;1;0;6;1;0;0;3;2;3;0;2;0;1;3;0;0;14;0;173;0;2;0;86;12;0;0;2;0;1;0;1;0;0;6;11;0;0;4;2;5;4;1;3;1;0;1;0;2;1;0;0;2;0;0;0;0;0;54;209;0;0;2;0;0;9;10;0;16;0;2;5;0;0;0;0;0;7;3;4;4;1;2;0;0;0;0;0;1;1;0;0;1;179;1;7;15;0;0;30;1;0;9;7;0;0;2;0;2;0
1374;3;531;910;502;2;15;554;528;1712;595;155;2;245;6;1082;23;79;1522;877;6;1569;29;122;1354;53;11;1497;20;715;22;1233;523;500;309;75;1004;1023;199;1160;1;568;15;4;1134;472;356;1868;459;539;105;1442;289;1001;1206;106;1220;2;785;1758;1008;26;1303;1560;8;525;1023;37;826;340;525;7;967;69;91;921;1770;64;1741;5;8;1043;296;604;132;0;1;1133;1073;364;929;1394;1646;788;128;953;1209;8;1280;366;10;1439;1718;740;1506;1225;411;0;8;595;420;365;723;807;615;323;1210;6;1421;416
1189;10;93;592;457;3;52;445;620;1710;369;206;1;322;3;1140;18;772;1075;747;96;1585;34;189;1510;46;30;1031;16;348;12;1294;765;343;216;60;540;1100;137;1057;5;509;110;21;1172;443;493;1490;490;204;112;1328;278;754;611;133;1245;29;529;1106;826;50;1749;1273;6;384;977;4;545;302;295;8;918;508;108;1099;998;74;1208;2;3;757;270;448;676;9;8;1239;824;451;1201;933;1635;293;103;566;804;16;1242;568;5;1429;1263;441;1738;1082;252;9;12;356;174;200;1012;522;752;282;1123;7;620;238
327;0;0;164;120;610;1;152;239;406;14;405;354;230;364;432;0;0;458;266;0;486;832;144;435;1;1;451;2;104;130;339;318;69;2;266;64;309;701;252;317;214;0;393;374;55;1;452;268;132;89;376;315;179;196;416;289;8;158;651;941;213;368;598;0;446;725;0;478;68;548;211;306;1801;946;279;417;172;356;346;3;294;1042;319;0;1;0;290;275;248;433;338;539;571;419;220;411;308;398;937;6;1029;384;183;561;261;33;0;809;85;155;1068;347;105;133;1215;505;0;178;147
36;0;0;27;113;1066;0;9;266;337;11;309;319;547;876;63;0;0;449;260;0;187;719;130;306;1;0;330;2;25;349;87;90;0;6;304;11;60;1368;31;240;265;0;512;240;6;0;540;502;23;180;48;498;28;15;264;44;2;63;327;789;675;146;529;0;717;629;0;298;0;575;604;27;2655;1636;68;154;583;134;828;1;28;1086;380;0;1;0;290;20;328;103;188;725;824;759;47;39;916;404;1222;1;996;143;19;422;74;0;0;1546;3;88;1238;45;19;37;1639;75;0;10;441
68;0;0;27;258;0;83;41;18;205;10;26;0;113;38;28;0;0;104;302;172;239;15;31;40;209;62;122;295;55;0;276;15;79;6;62;23;92;72;50;0;42;76;32;196;17;0;192;378;63;23;129;172;64;20;2;101;97;203;118;77;80;83;50;94;105;112;55;105;9;65;0;77;5;67;191;124;113;95;10;170;19;54;35;2;334;2;433;85;32;132;226;261;79;63;131;21;5;355;106;37;171;134;74;128;77;24;233;14;71;97;79;89;30;45;75;86;209;15;156
5;0;0;1;35;4;24;2;35;148;0;15;22;25;28;1;0;0;238;144;67;142;22;3;13;1753;30;163;1830;18;6;44;8;0;0;177;0;2;49;17;5;133;131;12;115;3;0;310;215;4;9;26;173;2;0;4;6;138;38;150;306;29;20;79;16;92;216;6;71;8;99;8;0;38;112;11;236;35;24;10;912;1;108;33;0;87;2;118;0;12;37;210;349;100;53;8;0;5;119;176;39;200;120;3;174;16;0;213;56;0;14;222;0;0;0;187;126;811;5;18
19;0;0;2;15;3;165;9;83;107;8;16;18;27;24;16;0;0;206;74;140;60;24;1;126;991;215;199;1020;22;7;65;64;13;0;72;2;6;89;60;0;129;170;7;157;3;0;159;127;21;23;79;49;13;5;10;7;250;11;168;318;22;142;264;375;98;250;348;156;6;116;19;3;0;155;8;138;23;62;14;841;1;86;48;0;279;22;35;8;21;94;185;137;118;53;15;0;5;54;167;442;201;94;15;194;13;1;109;35;15;21;242;12;10;10;209;229;689;8;9
25;0;2;34;70;66;1531;9;110;398;26;561;29;825;102;117;0;2;228;143;1753;160;41;483;131;313;965;363;1161;120;3;94;80;34;2;82;18;25;373;54;61;113;1153;114;199;8;0;163;497;107;536;106;165;14;25;150;34;1712;35;376;593;726;122;290;1618;593;380;996;775;17;814;54;5;2;135;52;154;409;306;39;1541;20;93;110;0;1643;716;114;12;828;138;177;387;202;394;23;14;338;310;257;1055;405;404;38;223;278;14;1024;30;79;37;450;26;32;4;208;192;1344;20;439
