7162;4;320;17342;126;2011;10742;2369;8578;9678;18060;9836;341;5769;32;15723;4864;669;6508;10942;694;9019;4827;616;722;3753;12456;10001;7734;9598;9223;4474;9525;138;8375;6420;13817;4293;2958;14540;17578;5733;27;11745;3414;21068;227;5362;9817;15257;3870;6313;9059;21545;8588;449;21254;5572;1055;7326;2349;12693;9601;6609;12931;15263;6078;523;13772;17951;7271;9325;5547;704;757;9715;13342;9342;6646;6024;7924;9628;21797;4944;11298;5201;18546;727;10364;10945;70;18551;180;3504;147;6351;9039;5986;572;1041;14316;370;12577;4453;7852;1959;3157;11935;10290;9332;47;5395;16744;7927;17128;8096;16556;3183;12590;167;15458;5243;13253;8623;18018;13588;17097;9538;6725;6476
0;0;0;0;0;1;1;215;1;1;0;0;7;20;0;0;125;0;5;3;0;3;1;186;1;8;0;0;2;1;0;2;8;1;8;3;0;41;4;0;0;3;0;0;1;0;0;0;1;1;12;1;3;0;2;2;0;0;166;0;8;0;35;3;1;0;3;0;0;2;2;0;3;3;20;0;0;11;1;0;2;3;0;4;3;11;0;61;2;1;0;1;0;1;0;1;1;1;0;0;1;51;1;2;1;8;7;1;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;3;0;1;0;2
953;3;581;6;13;578;187;554;1304;1194;84;2;193;1210;23;25;563;0;108;235;6;861;1142;261;8;389;8;22;793;1330;109;837;1008;88;1435;1028;717;867;834;0;314;982;34;357;492;8;0;406;972;1039;761;697;1450;24;1334;315;2;647;387;987;610;1477;671;689;1302;339;874;2;1860;181;994;617;936;56;534;1664;7;1439;232;902;881;760;180;611;1435;686;4;451;1171;527;6;346;11;852;248;1036;1194;1161;7;19;1644;244;1546;253;457;608;316;1308;1536;603;1;466;152;56;7;1269;1443;921;305;13;19;63;226;1053;47;329;119;1130;495;1232
839;10;119;3;100;250;156;358;1491;1288;129;1;244;807;20;36;416;9;95;339;99;721;429;254;9;405;13;10;856;966;182;775;1094;597;925;863;698;414;552;4;308;759;3;358;183;10;10;455;854;1032;490;668;915;45;1074;189;20;776;333;1079;429;1050;401;1072;1164;190;556;20;1492;227;962;257;646;610;264;877;7;1078;175;734;661;610;142;819;986;926;3;306;1667;317;10;614;23;541;556;662;1122;601;7;11;1550;173;1581;202;413;289;229;1546;1227;782;8;688;116;32;3;1137;1419;509;191;37;21;518;146;1234;58;260;131;1384;400;976
209;0;0;746;0;127;239;147;405;341;319;325;0;224;0;140;113;0;107;225;0;287;113;60;2;48;274;149;260;341;130;201;281;0;430;230;633;196;124;270;1060;284;0;703;154;715;0;179;292;718;136;161;272;229;507;17;437;151;116;365;69;855;483;360;540;404;169;10;507;222;293;648;212;0;79;411;261;402;120;293;273;252;526;290;445;263;386;66;349;856;1;936;1;189;0;320;352;166;0;0;371;38;449;74;185;12;3;536;403;199;0;282;776;183;286;313;581;65;519;1;459;1785;1031;361;710;166;835;376;295;305
19;0;0;1078;0;30;419;14;245;100;229;258;0;76;0;532;38;0;224;281;0;241;11;0;2;6;858;388;27;134;149;45;185;0;120;51;516;24;14;382;1382;33;0;533;86;1397;1;238;320;887;11;178;75;707;389;0;502;32;6;60;17;707;322;69;673;501;27;2;501;507;43;911;66;1;4;155;629;212;189;44;13;244;745;50;333;39;907;0;115;923;0;1179;0;38;0;30;162;10;0;0;232;0;322;184;240;12;5;365;523;401;0;84;1427;258;730;37;505;10;948;0;245;2674;1340;143;1377;537;700;96;366;33
95;0;0;8;80;71;125;58;45;272;16;0;3;77;0;75;37;266;27;15;164;129;11;7;223;13;3;0;82;203;35;62;328;2;93;180;71;77;36;0;69;17;62;44;118;13;343;12;300;200;42;287;92;83;47;14;29;44;27;24;22;109;85;117;157;45;25;103;204;93;50;63;178;0;58;138;0;95;81;18;62;224;58;50;102;161;9;83;84;103;73;103;64;109;0;14;104;17;202;431;182;21;237;180;46;14;4;78;97;422;4;13;64;44;42;66;191;20;77;81;0;5;46;134;67;157;18;120;21;66
5;0;0;16;132;5;263;0;6;50;3;15;3;14;0;35;17;240;13;4;68;86;0;6;1329;3;4;4;0;186;5;1;113;0;172;29;154;37;1;5;156;2;6;140;18;54;82;30;86;175;0;66;66;30;43;0;12;0;2;5;0;227;74;11;328;55;1;147;348;18;21;66;39;0;0;222;7;96;384;1;0;142;52;0;190;0;9;0;17;246;9;141;29;4;0;0;39;7;844;2640;98;0;207;17;145;0;0;95;202;129;2;9;50;216;20;2;216;0;121;24;5;42;136;72;99;19;27;91;21;19
3;0;0;16;161;13;136;14;88;79;7;12;4;33;0;19;19;140;30;14;144;114;5;4;1166;5;7;6;2;130;1;9;44;0;168;18;178;44;11;8;145;2;368;189;71;29;280;62;46;149;8;22;77;22;184;0;9;10;7;20;12;283;163;23;158;78;1;263;150;19;120;105;14;0;15;175;19;100;352;3;4;77;49;14;195;10;14;15;93;309;396;157;251;15;0;0;35;8;978;1203;85;2;79;10;98;6;0;210;177;37;22;74;101;95;12;14;154;2;104;184;2;3;162;111;131;12;29;146;69;41
17;0;2;29;1160;111;93;31;114;99;357;24;14;181;0;474;239;1240;558;719;1777;173;17;12;2027;14;329;1;6;154;464;9;129;0;150;41;320;124;20;100;113;26;1166;379;170;28;1668;87;154;274;11;81;371;627;216;6;85;5;5;85;39;404;787;74;383;784;35;1743;186;848;77;212;32;4;83;184;35;317;463;58;2;141;412;22;242;33;39;39;97;463;1566;307;1018;19;0;7;551;7;1579;896;375;13;177;107;104;13;0;237;193;213;744;72;329;56;81;29;439;31;468;1591;65;4;179;176;135;518;58;190;73;56
