34332;4;377;12616;24220;6771;15019;24415;5456;9239;9159;25799;33526;14463;35;11360;13851;13170;17346;16316;38886;1190;463;13799;531;24685;4004;29381;16343;21402;26257;12872;7343;911;22545;14538;6342;1792;168;14578;11519;17350;24963;23171;968;19872;19584;9201;33244;845;21112;5702;2015;16954;12186;15686;30086;36408;12905;16303;20886;25216;20757;14212;4139;12415;4975;14027;19140;19524
3;0;0;5;0;178;5;3;3;0;5;0;0;4;0;35;6;10;1;2;1;0;0;9;0;0;2;0;0;4;2;1;3;155;3;6;8;189;0;2;7;1;0;2;77;0;14;2;0;24;0;2;0;7;3;4;0;0;3;3;3;0;10;8;257;0;28;10;1;2
577;3;666;1526;9;1117;1795;451;970;760;2021;7;654;1088;23;410;1861;1504;449;2879;113;1;404;1666;33;592;1221;103;24;2724;55;2135;1381;624;2676;1047;1525;674;9;2125;1813;459;2;1394;724;1581;1105;1020;8;149;712;945;13;1996;1850;2316;198;25;1844;1818;579;2372;3049;2028;1025;840;893;2233;2315;2392
476;10;200;1281;25;635;2509;657;925;950;973;10;619;1101;20;384;1562;1623;351;1813;164;52;838;1987;134;355;619;145;10;2799;77;1534;907;420;2425;884;1138;580;45;1960;1676;612;5;1113;445;1299;664;1456;4;1105;493;505;32;1994;1251;2137;219;49;1687;1321;726;2073;2502;1739;619;718;452;2305;1521;2273
731;0;0;390;509;198;599;498;142;378;277;496;1802;322;0;228;519;494;489;793;574;7;8;593;1;1754;256;885;321;868;280;474;126;72;754;445;285;145;0;960;476;330;748;1224;97;1301;1200;549;717;0;376;277;4;516;582;591;1482;1414;459;1100;673;1288;667;699;257;645;10;633;632;1180
1273;0;0;52;1237;33;146;563;51;318;18;1246;1848;481;0;317;45;210;567;486;1091;2;0;78;0;2583;43;531;636;441;1013;50;20;0;864;754;46;5;0;771;89;309;687;1189;3;1131;1152;103;1623;1;997;125;5;464;60;101;2472;2089;102;1375;1200;1200;356;140;20;707;7;337;559;1273
163;0;0;89;21;100;228;46;81;47;47;0;111;613;0;77;113;296;156;218;89;656;2;176;271;106;163;11;0;197;158;47;39;52;347;451;120;31;7;79;212;78;7;190;109;175;180;60;47;0;240;218;750;516;54;125;104;29;367;130;348;241;232;223;87;126;14;90;398;309
99;0;0;7;30;245;35;28;9;50;4;27;208;154;0;68;4;128;560;358;65;344;0;1;171;236;10;18;35;150;51;12;0;4;443;273;2;12;10;88;8;16;74;361;0;585;333;6;58;0;49;39;3725;205;0;52;173;56;67;325;1028;245;197;247;3;90;0;16;342;256
120;0;0;32;43;306;44;24;149;142;21;51;214;79;0;83;8;148;177;230;45;865;0;21;710;253;162;24;31;292;47;23;10;4;206;114;100;18;62;307;33;17;46;447;22;449;408;59;45;0;53;174;2692;63;3;250;235;49;89;245;625;259;171;230;25;168;0;140;272;166
1308;0;2;344;447;791;134;1179;584;295;97;104;276;531;0;998;44;233;242;348;827;5520;4;73;4031;499;605;187;12;467;692;75;79;24;538;365;281;31;884;417;71;1026;104;701;95;756;1182;196;111;8;743;504;3811;202;139;264;253;74;123;428;590;506;548;368;64;356;1;211;381;416
