6806;0;1734;6;0;1707;8155;15;0;5372;8163;3720;7;12684;2258;4999;1575;6210;4584;11806;2569;7796;2390;11162;0;2332;1287;4;4309;18;5460;12777;2157;970;36;2566;6951;899;70;58;10311;9564;4978;4043;7779;10497;7501;2598;243;7;6095;2;4720;7824;6007;8188;5416;4501;6316;10675;35;8853;5065;4426;661;6443;7582;2010;371;338;5637;270;462;906;117;457;5660;9773;5155;24
6;0;477;0;0;16;0;0;0;21;0;30;39;0;4;83;7;0;0;0;194;1;38;0;0;894;127;2;0;20;1;0;766;118;225;240;0;0;0;23;0;3;267;1;6;0;3;145;20;0;0;13;99;3;23;1;0;172;4;0;0;8;37;41;0;0;0;1;82;1;71;2;14;0;10;0;8;0;292;3
490;0;289;0;0;1160;387;3;0;458;588;540;5968;1575;3057;1459;1238;94;3191;1540;351;444;372;1200;1;537;128;7284;1233;7600;1762;827;1688;6032;5338;225;149;7063;9;5053;960;888;489;370;918;3695;3615;649;5772;1;103;8163;963;2490;760;4134;349;395;4365;360;7642;3405;574;1467;7162;2499;365;626;3636;6763;820;4832;206;9751;9760;8958;1032;276;237;7109
1616;0;264;1;0;707;2439;0;0;1317;3491;697;475;3044;1023;2207;455;2201;2177;2388;520;2173;309;5998;0;750;100;1247;1298;2063;1571;5080;914;1284;947;402;2371;1577;2;1157;5593;2894;1260;963;2999;5524;3540;581;700;1;1703;1068;1476;3645;1810;3120;1402;1086;5208;3589;1285;1949;1069;1615;1156;3601;3097;641;896;1243;1805;1186;59;2743;1574;1226;1526;4237;881;1066
2494;0;471;0;0;263;2529;0;0;2107;2004;1294;0;3247;473;2601;260;1694;1473;1805;1414;2918;838;3666;0;1464;434;2;2293;0;1036;4669;1188;556;20;1095;1881;228;18;21;3304;3934;1969;1254;2534;2923;2270;1003;149;2;1331;0;1916;3272;2182;3158;1609;1379;2678;3541;22;2232;1707;1696;66;1756;2418;670;89;309;2557;56;247;280;47;39;1093;3297;1546;4
1305;0;537;0;0;30;1722;0;0;1011;1513;712;2;1353;1834;1552;847;1522;1450;1961;554;1502;411;1951;0;871;124;2;2960;29;314;2155;1066;811;39;634;2014;278;2;32;1379;2080;955;975;1770;2323;2661;840;101;1;1558;1;1404;2254;1394;1964;1205;1134;1083;2333;30;1597;1101;1781;608;1128;1552;1083;10;181;1178;182;85;563;90;269;402;1894;1104;16
237;0;15;0;0;63;86;0;0;144;126;127;328;250;1092;572;467;5;1171;143;46;90;65;172;0;48;16;772;7;860;471;172;291;2472;264;43;6;927;0;1188;220;157;70;31;344;722;1226;96;607;0;3;535;281;582;366;958;65;64;1246;25;813;1682;229;704;2766;322;121;7;567;999;161;2576;0;3930;2681;1613;310;18;42;3931
161;0;11;1516;0;32;97;0;0;80;213;91;706;455;472;255;125;12;947;343;31;88;32;180;0;3;14;1782;19;280;764;287;70;1095;312;17;21;1808;398;662;310;143;20;48;177;740;879;35;948;922;9;798;67;328;133;1183;100;17;944;48;2027;1392;127;187;2342;522;123;2;383;1895;58;1937;29;3730;2893;2396;248;41;3;2033
325;5;62;33;2;58;165;10;2;348;383;289;795;505;602;253;150;36;865;458;325;183;343;351;0;128;298;1798;107;1328;794;301;177;884;896;166;34;1494;100;1105;214;307;239;120;394;937;689;97;1137;8;44;1518;207;397;279;924;172;136;520;117;2262;841;313;222;1744;629;294;307;868;2045;421;1445;175;2006;1933;1943;388;107;90;1348
1159;0;349;0;0;264;946;0;0;798;1220;638;1646;1479;1594;1224;861;474;2025;1234;443;890;501;1505;0;701;453;2638;354;5588;2142;1192;1179;1946;3477;456;379;1873;9;3590;1040;1292;723;320;1240;2455;2078;1056;1972;0;266;4460;1227;1676;1228;1796;633;688;1194;737;2942;2347;1008;1262;2251;1434;1297;310;3119;2459;1168;3115;149;1752;2898;1579;2357;806;397;3688
