175;0;4194;85;1148;5587;17380;480;19960;7568;16061;13;7288;6803;22636;7735;4349;869;14274;4246;8867;26;1776;9477;29584;12958;9153;14816;1670;10207;2431;7715;690;12557;19;14681;4166;12113;15614;15751
13;0;226;0;1;1076;8;7;0;427;0;216;11;13;0;718;0;6;80;98;0;35;0;51;1;0;0;0;148;319;8;868;248;11;30;0;22;16;0;5
15156;1;530;5;12808;2461;1342;13743;2108;1327;421;11239;6079;783;1044;1067;10018;7917;3006;5162;243;12761;13422;1472;5066;450;2597;6002;343;1081;10713;633;11641;1147;9267;431;2680;956;2466;6304
2651;0;611;6;4073;1809;4673;2160;9634;2405;5348;1476;3582;1387;8909;1958;3938;1922;5661;2038;2447;2934;2582;2486;6387;3970;3043;8173;172;2295;2478;1249;1969;4708;1119;5424;1398;2953;6545;8709
104;0;1875;12;518;2636;6824;62;5703;3713;4427;14;2258;2351;8231;2800;1526;276;6213;710;2033;1;279;2977;6031;3963;3368;4815;657;3873;1130;2501;418;4223;14;4178;1037;4437;4642;6165
85;0;747;0;681;2204;3355;319;2619;1817;3898;14;4062;1470;3937;2156;969;448;3998;147;2154;41;1011;1953;3700;3208;4612;3802;263;1971;847;1856;558;2564;6;2818;1999;2311;3541;3228
2769;0;121;0;2794;381;288;7918;364;247;43;479;2179;125;121;169;1551;3980;1074;1129;21;1968;2891;551;1108;58;41;1472;13;225;2256;54;2354;580;677;81;1038;317;702;1667
4114;0;40;2793;3622;100;233;5406;525;53;81;769;1136;140;225;39;2683;2932;482;1006;36;905;3746;268;1550;92;79;1305;79;90;2727;34;1459;308;1627;204;311;222;661;1514
3490;9;713;83;2862;312;575;3006;607;514;150;1811;1079;414;380;275;2235;2342;588;1458;97;2292;3013;496;1555;137;427;1301;439;612;2637;220;1994;668;1723;394;426;658;921;1082
5361;0;1048;12;3063;2340;2407;5078;2392;1841;1270;5970;3236;783;1878;1687;3197;5007;2799;5277;463;8651;2956;2024;4327;1037;1501;3335;498;1576;3676;800;5642;2544;2591;1866;1876;1904;3033;2700
