4841;0;329;0;0;710;3;3787;0;4532;4470;203;22;3308;3703;3527;1;3332;6516;7235;2553;3366;0;1241;5998;6951;454;3225;96;1;1990;6566;1593;3484;3121;978;5675;14;1322;1687;7;1289;3;4272;260;976;2743;20;38;57;120;1002;4822;2885;6935;1952;2541;7;3651;892;1;2974;4754;4209;2110;4294;4214;136;6473;5419;1136;3434;387;392;238;3745;3131;236;3530;518;6916;2;2680;2853;2779;3718;5567;282;2;5835;3605;2205;219;7141;3221;2075;4167;1284;3969;3371;9;21;687;7223;2142;6032;2247;1076;3853;1603;17;90;6717;41;802;1572;5548;6335;1168;1433;6;3018;724;4719;7807;0;4963;2962;3170;4609
0;0;106;0;0;152;0;0;0;0;0;42;0;0;0;151;34;0;0;0;47;0;0;662;0;1;141;1;19;0;31;0;69;0;0;529;0;0;1;0;0;2;44;5;0;131;47;7;6;2;34;3;0;3;0;29;51;0;0;15;1;39;4;0;0;0;0;0;2;0;3;203;0;15;0;0;44;0;10;0;0;7;85;271;9;11;0;112;12;0;0;408;3;0;17;18;16;342;49;1;143;1;28;0;56;0;173;0;4;0;0;0;0;0;52;81;0;1;0;0;6;21;1;0;0;0;0;0;48;0
202;0;185;0;0;646;0;212;0;682;82;2666;5;1913;231;191;3865;573;885;179;1023;2589;1;209;352;157;181;184;5072;4524;777;1625;153;348;729;1601;236;3;381;2232;0;976;4856;361;5476;127;493;3997;4881;2439;2616;960;215;322;608;346;570;2;496;352;4802;1365;469;1473;5719;326;53;3756;687;2387;1554;131;5896;3506;5851;44;215;107;317;3879;438;6209;278;137;342;1719;192;3749;3426;836;95;415;3901;1369;501;141;407;400;276;2276;3519;5200;159;1930;319;240;107;3091;313;277;5703;4857;272;3730;75;483;464;1961;1639;278;6103;616;3776;1685;651;0;204;1076;372;2161
1523;0;78;0;0;285;0;1046;0;1850;1492;561;0;1506;1664;877;356;910;2817;2439;1042;2537;0;328;1541;838;37;840;911;794;950;1562;141;1455;725;551;2617;0;369;789;1;343;1256;1022;985;131;722;502;556;862;515;543;1291;638;2857;364;766;2;2877;123;546;1734;1725;2592;2149;1053;1385;626;1327;1880;549;567;1426;739;706;1453;720;27;861;1126;2485;697;681;510;551;1418;2142;612;789;1454;903;785;1816;4271;987;334;1331;330;947;692;502;690;175;3942;415;2851;352;574;1309;368;783;777;1976;595;45;678;1813;1928;608;439;1601;1045;826;1343;3868;0;1747;1557;301;3461
1666;0;245;0;0;308;0;1037;0;1566;1176;31;2;933;935;1209;0;479;1566;2530;1140;1063;0;659;1154;1708;82;1057;81;0;1264;1474;666;1144;1579;607;1666;0;375;243;1;158;0;1430;50;356;938;23;6;4;51;215;1456;920;2766;650;971;2;817;51;0;1650;2203;1514;416;1733;1007;17;1553;1657;208;812;129;366;13;1092;1268;133;1302;177;2727;0;923;1346;955;1293;1588;140;1;1674;754;1201;166;2681;1070;941;1667;710;1406;726;5;4;407;2516;583;2018;895;557;1251;402;6;6;2193;20;226;970;2452;2374;334;574;0;1008;344;276;2738;0;1454;826;1088;1739
1051;0;108;0;0;644;0;847;0;982;1328;5;0;954;683;663;0;108;959;1526;1120;818;0;482;1508;787;99;535;42;0;719;461;210;874;1281;450;715;0;439;1075;0;568;6;804;192;200;698;13;27;18;8;16;1174;624;1366;370;713;2;537;82;0;915;938;1167;947;799;1164;44;1009;1173;1134;843;246;307;105;817;636;36;578;226;1436;1;762;624;574;1581;1091;287;4;318;954;831;121;1223;872;366;1183;575;781;278;7;19;128;1810;412;1052;581;668;794;440;16;49;1463;21;49;392;1228;1566;550;2493;5;1146;547;532;1346;0;1128;250;245;595
25;0;3;0;0;264;0;29;0;156;3;179;0;534;67;37;139;147;219;4;393;306;0;20;23;104;7;52;1166;501;76;333;33;308;7;222;46;0;5;812;0;287;199;192;2496;25;172;217;3673;1240;902;27;50;49;111;87;148;0;352;75;288;584;48;143;955;96;0;1100;315;401;726;6;1659;1639;879;2;74;0;114;234;39;497;32;19;119;1297;33;1303;288;170;3;73;834;381;285;61;150;19;127;1044;111;901;13;372;61;19;18;669;164;8;603;2775;31;358;4;30;64;279;718;1;1037;561;1564;151;65;0;34;38;176;422
38;0;32;295;0;41;0;58;0;173;6;179;375;537;120;1;322;259;233;18;83;568;0;2;53;52;3;38;1250;1246;51;452;8;115;15;99;117;0;2;454;1121;131;151;129;2520;6;67;687;1704;592;404;16;61;73;71;46;36;566;604;38;766;203;72;186;1164;70;6;1586;314;526;197;1;2129;996;1429;4;19;22;65;647;44;695;6;0;88;485;46;534;341;307;7;3;776;333;70;23;33;6;14;948;218;1448;19;340;37;39;2;764;91;24;1392;2056;29;1112;15;31;76;237;505;0;325;77;1655;469;79;471;64;70;73;399
64;5;130;0;2;70;2;91;2;171;18;530;56;452;204;94;601;401;420;59;125;633;0;52;80;231;33;92;684;1327;137;464;341;287;31;171;87;8;238;566;33;180;841;228;1334;104;155;944;989;741;561;26;68;149;168;178;85;8;200;34;852;213;155;207;1063;261;23;1118;244;515;245;44;1080;767;1197;23;173;132;205;614;162;1115;80;72;169;337;157;576;717;290;22;125;529;273;158;208;138;68;216;635;565;1232;157;366;118;65;77;609;204;53;1689;1202;81;1288;173;190;134;300;485;129;1087;186;1089;444;186;1;96;161;174;291
457;0;97;0;0;620;0;381;0;472;211;2039;1;1062;634;416;1722;1240;1292;482;800;1105;0;276;383;1326;165;348;585;2056;503;1423;479;794;244;561;488;0;253;1265;0;716;3687;804;1097;267;709;1560;1656;2250;1783;103;512;377;932;368;590;0;243;265;1272;832;507;862;1363;684;183;1666;874;873;885;257;874;1152;865;335;463;74;650;698;742;3131;544;222;551;1188;790;1510;2460;954;111;652;588;930;741;317;675;740;615;1457;2129;2800;184;1399;335;569;274;979;646;140;2243;2081;472;1402;256;396;654;1151;1015;28;4181;982;1408;659;962;0;621;1344;1182;768
