5712;0;1897;37;0;6098;2917;7419;672;0;12291;26;10607;2031;1946;226;3;2231;4798;8800;8668;0;7561;21;4090;12195;9351;5878;4659;38;13677;3559;4494;7958;15;130;9021;18;9640;6524;13280;1728;397;602;7388;6531;6;7883;6389;8594;1609;7704;2859;151;3064;2396;7933;743;4865;7068;5221;4231;14440;5197;4156;13464;10866;3;400;746
198;0;152;0;0;0;1005;2;0;0;0;0;8;286;19;10;2;2;634;0;0;0;6;25;285;0;4;11;77;4;0;28;195;3;0;1;0;264;2;67;0;281;36;20;0;39;0;1;71;2;0;9;448;126;177;11;1;0;0;0;0;1;0;28;19;0;0;25;77;0
452;0;231;3;0;2408;695;438;9911;0;1741;9081;1157;313;1521;5150;8016;908;358;618;199;1;1217;7769;559;618;3463;429;942;8312;2666;464;322;1276;3;7138;2959;6390;532;1583;421;3699;9862;166;146;604;1;6003;903;3249;7211;739;1401;7465;602;3191;4033;7307;1425;116;290;3471;1498;4322;590;1589;658;8761;4625;11701
1333;0;183;1;0;3034;993;1845;1455;0;2602;1545;3655;316;600;1362;1119;766;836;3579;2762;0;2138;2140;1127;6207;1967;1516;1434;1252;6606;572;718;3157;0;1163;4962;625;3513;2276;4800;1054;1673;54;2399;1341;1;3604;1936;4102;1531;2271;914;1330;707;1002;6501;1512;1498;2753;1298;1884;6733;3166;832;3119;2921;1208;1060;2719
1781;0;704;4;0;1419;1796;2468;74;0;1843;10;4494;893;203;42;1;687;1263;2496;2341;0;1296;0;1943;3896;2298;2209;1764;6;3726;1351;1830;2539;0;74;2607;14;3179;2636;4740;1071;161;260;1818;2256;3;3441;2944;2690;228;2831;1275;62;1109;525;3254;204;2417;2034;1268;1326;5126;2833;1425;3493;4017;0;119;178
1212;0;214;0;0;1055;1065;1585;428;0;2169;8;2347;516;113;149;1;838;1239;1962;2457;0;424;30;817;2079;1343;1025;1334;21;2535;663;986;2006;0;71;1501;18;2017;2210;2805;647;242;72;1901;1297;1;2209;1334;3004;1150;1665;1389;160;921;1965;1349;253;3279;1570;1316;1178;2236;2080;897;1314;2137;0;29;531
104;0;49;0;0;243;67;143;1787;0;143;1100;225;16;126;2681;666;12;23;226;15;0;305;887;49;71;1641;131;322;4381;548;76;87;469;0;787;431;244;131;630;25;761;3650;0;5;227;0;1404;214;1037;2523;361;338;1161;78;1163;1109;1575;9;8;13;1235;249;1555;139;302;119;559;897;4274
29;0;14;1336;0;394;6;142;2534;0;365;2503;203;38;76;1617;1620;8;6;240;32;0;382;271;29;169;1489;97;89;2506;628;54;15;241;0;1813;654;491;134;202;61;416;2870;44;17;124;1485;1636;79;685;2077;197;55;808;30;358;967;2471;25;20;32;1024;347;682;125;516;107;841;669;4401
195;5;415;68;2;513;162;237;2171;2;482;2607;349;178;114;1465;1720;312;98;458;58;0;615;1356;287;164;957;323;226;1650;750;399;227;411;10;2091;678;889;284;251;144;490;1707;245;47;415;14;1335;437;667;1709;372;150;1324;111;444;577;1909;151;76;73;978;358;649;277;543;240;1597;1202;2575
824;0;627;8;0;1229;857;966;1865;0;1268;3757;1343;415;535;3720;2543;424;498;1538;509;0;2839;5762;622;1139;2615;825;1200;4266;2473;575;552;1446;0;2782;1704;2713;1318;1529;956;1238;2243;187;386;1192;0;2310;1426;2240;2470;1389;1433;4288;1020;1744;1278;2533;511;713;280;2290;1568;1759;697;1715;1189;4948;3845;2512
