1;0;1;0;0;10;435;0;0;0;384;2;0;0;0;0;0;1;0;51;456;0;2;550;0;3;0;340;3;3;324;0;1;0;0;3;85;0;334;3;1;543;11;481;1;0;0;4;0;0;3;0;0;1;478;3;10;2;0;3;0;3;0;9;2;0;0;0;0;401;1;0;0;363;10;0;3;0;458;2;1;0;0;0;0;26;1;0;3;1;1;0;6;0;0;19;0;1;16;0;0;1;0;1;0;3;2;1;15;0;2;0;0;0;2;16;1;0;0;0;0;1;12;0;1;0;5;0;0;0
0;693;0;1;0;0;0;1;0;1;0;0;0;0;1;0;6;0;2;1;0;0;0;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;894;0;1;10;0;0;1;3;0;0;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;861;0;0;0;2;3;996;0;0;17;4;1;1;1;0;0;0;3;0;0;0;0;0;36;0;0;0;0;701;1191;0;11;1;0;0;0;0;0;4;0;2;1;0;0;0;1245;0;1;16;0;1;2;2;0;0
9;0;2;0;1;0;8;0;0;375;0;9;7;0;2;2;1;1;14;14;3;0;10;2;0;0;1;7;1;7;2;0;4;9;0;490;54;2;3;0;7;2;349;1;9;0;6;0;2;486;6;4;418;13;0;343;10;0;6;0;2;12;0;0;8;3;0;1;0;2;365;282;1;0;1;9;1;371;8;1;324;14;0;0;367;6;0;9;1;0;0;1;5;0;16;0;0;0;120;1;0;12;501;7;7;4;6;5;3;2;0;4;1;37;0;12;0;0;5;2;17;2;1;2;0;2;7;313;373;0
7;6;1;0;543;1;0;9;1;6;1;22;0;3;0;3;466;9;40;33;0;1;14;1;3;0;1;1;4;1;0;10;471;383;0;9;6;1;0;170;18;0;3;0;12;4;2;4;3;11;185;2;8;2;1;4;3;21;3;0;0;0;0;0;114;1;16;442;0;0;3;5;0;0;17;6;2;3;2;280;5;0;1;0;4;2;1;11;1;404;6;0;49;6;24;0;1;5;93;1;2;11;8;3;3;2;22;358;0;0;42;352;0;13;3;10;2;25;2;352;1;0;5;7;1;453;424;10;2;0
1;4;5;3;0;1;0;191;196;0;0;0;0;31;451;0;0;0;8;2;0;0;0;0;267;0;0;2;0;286;0;38;0;0;416;1;30;11;1;0;0;0;0;0;2;11;6;0;0;0;1;0;0;6;0;0;9;0;0;1;481;5;4;2;0;53;133;0;477;0;14;1;3;0;0;5;7;0;0;3;0;9;19;473;0;6;283;1;7;0;0;334;2;1;0;5;0;0;87;0;0;1;1;3;3;374;1;0;1;331;1;0;4;3;0;0;82;0;160;0;7;4;4;109;0;0;0;6;1;350
0;2;2;0;1;12;0;5;8;0;2;10;0;1;1;0;16;330;0;13;1;0;2;7;3;476;0;0;14;1;0;2;23;3;0;0;22;0;1;104;2;0;0;0;11;0;1;412;0;1;57;0;0;0;1;0;13;368;0;0;0;2;2;2;19;1;7;3;0;1;1;0;0;0;342;3;1;0;2;103;0;1;0;1;0;17;1;6;3;4;438;0;305;408;1;0;0;2;131;0;401;0;0;5;1;5;2;8;39;0;208;4;1;0;334;7;3;77;6;10;1;1;455;2;3;3;105;2;0;3
0;4;461;482;0;313;2;0;0;0;1;1;0;0;0;0;0;3;0;14;10;0;0;2;0;4;0;9;359;0;5;0;0;0;0;0;65;0;3;1;2;1;1;2;1;0;5;4;0;0;1;0;0;0;5;0;590;1;0;385;1;0;0;393;0;0;0;0;0;4;0;1;492;2;13;0;472;0;7;0;0;2;0;2;0;359;0;1;448;0;2;0;9;7;0;306;0;0;40;0;3;0;0;3;0;0;1;0;246;1;1;0;0;0;2;0;0;2;0;0;2;353;2;0;0;0;2;2;0;0
0;10;0;0;0;0;1;36;1;0;1;1;471;15;7;374;1;1;271;5;0;314;0;1;62;0;304;1;0;5;0;9;2;0;1;0;41;19;2;1;0;0;1;0;1;23;7;0;429;2;0;313;1;298;0;3;0;0;459;0;1;10;336;0;0;26;21;0;2;0;1;1;0;0;0;5;0;2;0;1;18;14;11;3;1;0;22;0;0;0;0;2;0;0;0;0;410;0;42;509;0;1;0;4;8;11;0;0;0;2;0;0;354;324;1;0;53;0;4;0;17;0;12;227;301;0;0;13;0;1
424;16;2;0;7;6;2;3;11;1;0;414;0;5;5;0;12;22;2;58;4;0;420;0;3;13;1;1;3;0;1;3;13;23;0;0;2;3;1;13;370;0;0;0;284;10;7;7;1;0;0;2;2;11;5;4;1;10;0;1;0;354;0;2;144;10;6;13;1;0;1;0;0;2;62;7;1;1;1;59;5;3;8;8;1;6;2;492;1;6;9;0;5;12;311;0;1;303;117;0;8;552;1;14;3;6;330;13;13;3;55;6;6;10;14;387;4;188;1;5;5;0;29;9;0;9;13;3;0;1
1;2;1;0;1;2;1;413;116;0;0;8;8;612;8;12;18;2;1;4;3;6;0;0;389;2;7;0;0;28;0;488;22;2;5;2;48;458;2;0;0;3;1;1;1;412;1;2;1;0;0;10;0;45;1;1;0;3;10;1;7;8;20;0;17;334;352;13;4;0;1;0;0;3;1;3;0;0;0;15;0;5;387;9;1;0;207;3;0;2;0;14;0;1;2;0;27;2;32;9;0;1;0;2;3;185;5;2;0;19;1;2;13;24;2;1;429;4;234;1;3;0;3;246;11;3;8;3;0;100
