2821;11;0;2120;586;1360;209;3264;1874;1736;2281;751;1035;1210;929;372;4845;1;1062;1710;3675;2108;2566;2244;2906;1724;1646;1254;1634;2028;1249;2034;1247;472;2722;3304;1248;2158;1484;1422;1157;1;5518;4077;5931;1805;2137;2277;3372;557;1273;1532;676;1089;2591;1653;1923;2336;5578;897;846;3036;966;1145;1239;691;185;1768;4249;3646;2825;3369;1458;1923;2080;1580;389;2744;1301;4949;2739;5847;987;1492;1888;3548;1257;2420;649;1178;3492;471;8;1596;1497;2092;1742;997;3594;816;1566;1300;980;2436;1929;1331;5974;1685;3599;1288;1186;2143;1158;968;1369;122;3401;970;3998;2608;2882;1538;1828;1311;970;2621;1183;21;2277;381;963;2963;2661;2674;1823;1274;4627;1042;2514;5344;6224;3416;2210;1417;3533;3350;1742;1249;1019;1276
0;486;4;60;4;1;198;0;1;6;0;22;10;6;3;21;0;539;1;4;0;34;1;1;0;5;1;14;2;0;18;87;1;0;0;0;4;0;7;1;34;964;0;0;0;3;0;8;0;89;76;0;33;11;0;1;0;1;0;29;6;0;55;4;6;36;420;2;0;0;0;0;0;0;0;2;166;0;4;0;1;0;2;1;0;0;1;0;67;3;1;20;785;34;7;0;0;1;0;129;13;3;14;0;2;0;0;5;1;6;4;6;17;48;6;549;0;36;0;0;1;0;0;5;3;0;0;477;0;26;21;0;0;0;0;16;0;13;0;0;0;1;0;3;0;4;4;5;5;21
1938;0;0;783;485;660;113;1028;1782;476;2215;718;1006;548;281;766;782;0;437;783;995;1499;1392;937;960;1349;693;1260;726;2101;1388;1179;664;15;1034;1797;1566;2486;541;774;1045;10;2286;1265;895;1578;1385;1210;679;382;1142;656;972;452;172;365;1720;1238;806;953;353;1089;1248;1017;837;201;64;1140;474;1551;1093;1055;568;1004;3858;537;153;1167;876;1277;996;1171;1376;638;561;1137;1231;1093;191;637;1123;582;7;1265;1789;1089;953;733;1215;805;1958;1367;768;2625;681;1064;1340;732;1837;765;697;1597;998;491;630;70;1488;803;1033;1640;1002;1075;1974;1035;731;1021;870;16;1469;683;1279;1379;2150;1094;1067;1075;1171;463;1140;1596;1243;642;894;896;1457;1000;1611;681;1086;1399
1913;27;1;375;843;651;49;701;1669;516;1676;768;1313;504;639;585;882;0;692;696;659;1234;1196;1325;639;1584;942;1256;1003;1881;1394;928;756;109;1114;1621;1985;2146;875;489;1016;9;1765;496;1137;1441;1907;1030;478;242;1005;940;1182;487;255;476;1741;1144;1681;1040;814;941;1528;1336;960;260;85;1432;790;790;1601;911;493;1132;3284;542;102;1298;1177;805;636;1452;1692;825;347;780;1255;538;86;716;855;622;16;1074;2100;1267;1092;858;1148;839;1918;1431;1130;2731;925;1496;926;958;1730;402;442;1241;903;358;913;58;538;648;721;1635;1550;1557;1508;1070;721;1416;1142;3;1876;690;1147;1254;2061;608;1627;1265;1186;524;1059;1214;1410;423;1025;826;1101;1022;1480;820;1038;1508
1312;4;0;192;614;859;57;1045;1485;523;1724;385;1192;363;1185;725;676;0;598;636;800;919;1024;1054;440;1222;1171;1157;717;1621;931;580;364;35;806;1137;1652;1373;707;602;586;12;1672;343;535;1287;1489;954;549;164;630;767;1034;277;236;434;1438;1088;679;645;737;972;883;1352;911;88;40;1042;520;604;935;990;328;1068;2897;859;66;1410;936;581;681;641;971;756;430;1129;1238;528;796;679;401;481;23;560;1352;891;1368;620;1189;416;1033;1259;1124;2067;986;1250;686;595;1887;451;418;793;878;644;786;48;342;789;628;1259;493;1238;1927;1043;576;1099;1430;11;1404;631;893;1062;1806;339;780;1121;728;857;1104;1225;1012;385;820;790;875;469;1275;811;924;950
680;11;1;390;325;617;220;222;1319;376;1412;309;1079;267;912;249;1423;0;454;634;183;874;1171;417;151;1038;1279;1119;892;1448;586;522;725;430;1006;1179;1115;915;619;488;356;2;407;219;640;1344;1382;828;109;117;477;1073;531;255;454;299;1222;957;785;322;610;991;705;865;812;186;37;1304;948;358;648;660;497;927;510;673;69;1143;616;907;1114;1154;1055;532;497;1909;1188;641;1367;529;1129;139;2;388;1024;1524;1453;511;1116;298;1008;1173;722;1568;1224;1042;913;664;677;511;252;783;834;1084;843;30;278;1161;324;1219;493;886;950;973;370;1324;815;23;1516;198;467;618;1565;156;872;1067;1051;1422;1248;551;1950;482;989;597;273;590;1113;757;586;1069
302;0;93;63;136;452;59;1683;222;319;7;35;17;122;5;101;2;0;120;392;549;113;273;817;1671;111;60;23;166;16;43;127;118;0;303;12;46;377;413;200;62;2;35;1256;59;84;102;136;716;126;91;101;22;115;14;920;93;167;5;11;192;1183;17;49;113;20;17;37;4;599;522;175;41;265;4;53;98;404;73;250;97;48;37;565;320;1;43;170;85;397;57;49;2;68;86;1;117;235;47;49;128;17;7;33;169;11;326;384;115;186;123;206;66;92;182;38;325;63;1028;47;231;14;17;234;151;442;12;23;29;148;32;67;81;2660;265;52;203;40;89;378;24;490;431;265;512;100;230;313;93;53
507;0;0;126;4;50;136;851;211;376;39;19;70;12;7;12;143;0;58;47;415;328;147;368;1911;39;99;14;215;32;13;58;267;0;334;40;158;262;119;15;31;0;184;560;559;140;263;26;578;20;43;551;15;24;54;115;139;96;161;14;19;881;17;31;13;18;1;110;147;1290;790;151;101;162;24;117;9;899;33;877;243;299;111;140;20;26;24;442;134;37;318;23;0;19;162;21;70;37;117;17;129;40;15;105;193;64;980;358;188;4;7;75;20;70;100;19;586;59;612;97;261;43;42;38;32;441;40;0;80;4;10;177;251;1326;501;48;1078;102;220;536;254;161;873;40;821;589;175;51;9;236
439;0;0;105;12;157;87;622;202;181;75;50;113;27;12;27;250;0;29;162;529;172;153;414;1105;85;199;54;57;20;28;64;318;0;307;95;165;398;85;112;39;2;377;584;811;176;225;93;686;35;55;257;10;33;28;123;177;148;398;16;69;445;58;74;63;15;0;90;230;798;806;186;40;173;69;121;5;514;68;932;251;537;133;140;110;41;129;398;101;131;319;39;2;40;182;91;159;85;97;39;132;74;44;79;244;40;1201;207;438;89;49;107;55;101;111;17;368;62;858;133;440;53;114;124;93;216;51;0;198;7;45;213;212;785;336;113;1008;130;199;850;452;117;379;121;1041;392;120;127;55;137
1725;2;0;369;19;755;275;832;681;540;326;116;370;196;120;93;1014;1;103;645;1266;420;607;1291;1808;437;572;307;527;352;231;197;334;1;946;854;447;1398;756;366;198;13;1278;1185;2206;919;768;401;1560;204;310;988;100;154;283;525;628;570;1469;107;118;901;182;372;312;16;17;617;798;1453;1809;896;547;873;542;552;120;1004;333;1817;828;1844;618;733;347;344;535;1107;246;672;942;101;14;208;471;308;776;329;1013;176;411;418;102;691;917;335;2341;568;982;306;207;375;254;317;568;56;843;279;1453;1193;1047;205;111;742;282;732;150;21;542;38;199;621;814;1375;688;410;2119;418;1165;1699;1466;296;999;521;1617;1197;442;790;191;742
