3477;82;5833;2018;3003;4653;14066;12080;7014;7814;7213;3115;3639;4414;2114;7775;1912;235;4114;15353;7597;4127;15548;11293;2967;4413;5363;3765;4732;9739;6340;4938;9452;10240;5537;3658;6829;6831;4849;10127;6640;4210;8101;6614;1869;811;5982;4536;8332;3361
31;1587;3;174;27;13;1;0;1;47;0;143;47;20;104;27;42;2389;9;0;0;12;0;0;10;2;57;59;10;0;5;164;1;1;2;64;13;23;2;1;5;16;0;0;63;604;10;61;2;7
2007;17;2217;742;2022;2700;2599;3651;3837;3033;6799;3211;3196;3461;1100;2937;2364;133;1847;2983;1702;2165;3638;5218;2229;2375;4706;2111;2198;3830;2880;3930;4917;4963;2225;3809;5292;4234;3860;3094;5322;2348;2889;6425;2544;433;2415;3492;3115;2090
1373;45;2223;525;3058;2721;3148;2900;5127;1431;5300;3514;3637;4061;1337;2146;2658;84;2564;3560;1322;2506;3614;4561;2366;3163;4293;2013;2580;2146;3160;3950;5263;4105;1955;4467;5590;3406;5146;2060;5748;1430;2709;6420;2224;310;3156;3570;3198;2979
1309;16;1662;1698;2893;3102;1565;2723;3855;811;5438;2229;3524;3461;686;2067;2417;107;2007;2766;1633;2702;1991;2927;2133;2222;3197;1338;2418;1557;2985;2549;3852;4253;1704;3586;4091;3015;3235;1110;5081;1541;2605;5144;2036;353;2221;2886;3170;3205
907;40;2642;2968;2142;2847;2647;1175;4180;1418;3402;1303;3680;4094;587;2136;1115;54;2340;4762;448;2822;2698;1410;1775;2137;3208;974;2254;1015;2711;1864;2862;1676;915;2837;4078;2925;3483;964;3752;1606;2847;3661;917;483;2482;2673;2842;2395
429;19;142;150;202;783;177;3975;148;397;35;129;94;170;155;959;307;92;510;26;1340;485;293;2114;524;278;373;435;893;3388;1214;302;393;576;402;108;587;830;291;2336;571;609;321;119;220;159;838;227;2146;229
40;1;429;338;41;143;1690;2538;514;796;191;65;156;749;60;225;23;6;528;344;941;182;1375;2969;78;320;394;69;238;3599;536;82;755;1038;411;71;824;1015;618;1282;1344;54;818;299;49;144;1090;155;1371;187
176;0;357;284;151;400;1596;2619;615;623;344;115;374;532;98;305;55;6;256;709;1075;379;2170;2744;225;241;435;158;391;2418;535;191;780;1562;506;203;631;655;541;1549;948;308;658;202;131;119;748;251;904;227
758;25;1435;858;464;2069;4593;4370;1749;1722;1177;560;1170;2368;234;1102;199;147;1753;2900;2930;1909;5465;6178;1186;737;1616;705;1906;4264;2299;917;3904;3098;1505;1010;2060;1542;1762;3303;2491;1033;3395;1762;469;447;1894;1167;3041;663
