8394;6399;88;9708;3233;3647;5672;1710;10692;5837;5168;3045;7682;3297;362;6504;5974;6284;14013;2979;113;5915;4052;5837;2641;4304;2650;3633;12409;9157;2843;5678;5285;2747;5782;1230;8437;4687;3548;4636;4319;5907;8435;3348;2609;8288;3464;3462;9750;5712;3878;1180;6195;4748;4175;2124;4860;1900;3253;4846
1;0;1963;0;15;3;39;29;1;60;0;10;0;141;1275;0;4;46;0;34;1115;0;31;5;21;49;6;18;0;0;106;3;8;75;2;285;0;0;12;1;5;0;0;3;76;1;10;123;0;0;11;65;1;13;62;22;8;91;2;8
4827;2077;52;2876;1888;1407;1758;2109;2931;3679;5031;2218;3619;2524;233;1437;4473;2248;3178;2488;19;3798;3198;2331;1903;3451;1359;2075;1554;4652;2972;2263;2448;3052;2651;466;3037;5277;2112;3007;1494;2074;2854;2719;1372;3218;1733;2980;2386;4484;1921;1911;1855;4137;3515;1474;2272;978;1577;3673
4862;2027;30;2517;1104;1605;1514;2263;2531;2986;3819;2328;3727;2436;188;1063;4886;1031;3162;3017;50;4546;3531;2644;1892;3723;2190;1508;2530;4328;3231;1957;2629;3720;2908;293;1917;4865;2140;4183;1048;1689;1369;3450;1174;2461;2325;3220;2264;4724;2028;1660;1906;4900;3037;2371;2865;1173;2266;3011
3567;2048;35;1980;1221;863;1269;2081;1329;2482;4165;2242;3425;1852;177;1433;3769;612;1746;3124;18;3587;3098;2301;1299;3456;2456;1462;1327;2727;2141;1685;2539;2840;2670;1362;1328;3919;2449;2955;1140;1654;811;2692;755;2996;2078;1890;2244;3960;2168;1605;1628;3119;2260;2114;1958;588;1746;2631
1978;2092;30;941;1234;1884;1623;967;2221;2314;2418;1867;2758;1652;67;289;3430;1122;2378;2981;44;3908;3692;2190;921;3379;1838;1013;2328;1105;1276;908;2503;2046;2801;2561;651;2435;2478;2851;1266;1748;587;3025;544;1064;2091;1369;3910;2732;1942;596;1555;3328;2084;1488;2133;535;1538;2444
121;92;54;2812;462;186;165;283;288;547;29;581;1046;189;109;1264;485;333;236;50;12;102;174;824;349;214;234;439;27;1246;122;394;836;70;963;172;3648;64;431;134;730;372;2433;90;232;1341;498;165;12;442;820;158;1758;284;310;170;721;142;282;753
292;224;2;1721;36;529;741;19;1687;378;158;94;1552;88;22;819;941;487;1151;153;1;273;470;885;70;100;100;56;491;1927;53;417;336;66;590;295;3570;153;119;353;68;853;1433;567;24;1413;322;51;172;1189;123;36;727;544;218;24;779;58;234;931
560;186;2;2045;244;482;536;52;1501;268;343;256;1113;171;27;986;630;410;1916;311;0;346;421;596;184;327;174;192;918;2028;109;478;430;126;530;260;2366;131;278;386;240;719;1346;304;68;1589;323;104;339;951;347;79;621;539;261;90;429;85;83;664
2895;1783;57;3704;873;952;1676;172;3858;894;661;1372;3095;740;224;2460;1937;1153;5000;932;16;1612;1766;2269;611;1275;491;792;3039;4835;506;1592;2066;654;1861;698;3947;1214;1680;1015;870;2648;2693;1658;392;2558;1728;661;1554;2375;1679;298;1920;1618;1047;279;1685;206;639;1426
