2533;58;2156;1081;3713;2826;2506;4696;2066;4838;4724;1108;5389;1957;194;676;2182;3108;2078;3542;656;4412;3648;7845;2712;2226;7241;3132;1309;2880;7105;3567;1820;7596;2891;3007;1377;5050;2379;493;3447;3473;2107;2298;2833;2980;12604;985;6177;2132;1594;6412;1791;6770;2399;1308;7555;4095;4616;4805;2119;3034;2599;15;1225;3748;1037;1223;2018;4971;18;2509;2885;2921;2934;4733;2050;2056;1312;2010;5438;3905;6360;2990;2851;8927;7715;3062;3619;5283
2;710;12;232;2;115;4;1;23;0;0;42;0;0;287;46;7;0;15;2;113;1;76;0;8;32;1;0;21;4;0;0;28;0;5;5;4;0;7;625;5;0;2;6;0;3;0;10;11;2;73;0;47;0;6;40;0;0;0;18;1;59;15;1470;74;0;105;6;1;0;1339;35;7;0;17;2;8;13;3;10;1;0;0;35;3;1;0;1;0;0
1136;7;983;632;1676;2122;821;2210;1075;2258;1109;1312;1808;1443;105;1328;1641;2849;1818;1845;371;1690;1999;1950;1242;2230;2562;1948;1182;1411;917;2589;1872;1137;1468;2640;1314;2839;935;258;1849;2448;926;1190;3293;2129;2796;1057;1576;804;1917;2120;2012;2204;1408;1549;4578;944;1144;1759;1231;2483;1582;18;440;4172;339;265;1169;1756;26;2259;2634;2043;2183;2709;1532;1759;613;1769;1488;1681;3234;2457;1682;2420;2204;790;4099;1833
1569;41;1323;451;1502;2082;869;2159;1015;2059;756;1316;756;1961;54;1095;2001;2190;1668;2218;237;2463;1573;1767;1289;2202;1841;2820;1831;1209;1559;2579;1918;1526;1716;3268;1278;3233;1390;221;2137;2394;1253;1556;3253;2792;2588;1276;1544;1210;1996;1361;2401;2055;1522;1719;4273;874;807;785;823;2047;1339;24;577;3395;185;738;626;1694;12;2658;2734;2925;2032;1421;1675;1823;1190;2194;1155;1355;2928;2626;1688;2149;1511;484;4226;1787
1524;8;1421;349;1260;1365;518;1945;665;1891;836;1063;467;1730;55;1067;2168;2620;1698;1690;140;1490;1296;1874;1354;1769;2416;1687;1575;1170;888;2085;1134;930;1055;2489;1077;2347;1112;130;1772;1620;757;1324;2537;1941;1687;1045;862;1119;1496;944;1799;1484;1675;1172;3480;892;1032;449;879;1236;984;33;230;3089;1171;1322;747;1850;21;1701;2012;2179;1558;1213;1377;1804;1257;2350;1005;1372;1802;2504;1867;1042;1318;574;3359;1775
1961;26;1415;362;748;1081;999;2213;526;2243;267;448;280;1336;229;392;2059;1348;1964;2089;110;751;1196;3306;1143;1950;836;1730;1012;1159;1412;2654;734;1904;1353;2020;690;1867;973;68;1658;1895;854;1365;1740;2547;1948;517;1134;690;1343;401;877;1226;1555;1288;1618;850;247;960;603;1172;638;5;321;1880;2132;1309;829;1565;18;1209;1839;1876;1354;1091;1105;1501;917;1813;1035;1633;654;2516;1593;1765;709;714;1951;1839
155;6;185;154;154;134;149;574;239;127;906;101;1935;25;60;141;58;49;82;113;105;473;271;9;615;81;1555;440;46;639;9;14;102;9;460;172;170;338;629;82;323;264;190;261;286;112;210;238;156;1161;52;3301;42;465;432;52;21;374;727;190;254;233;224;26;76;18;110;8;301;1220;23;83;386;43;200;682;344;203;216;18;1280;141;1251;100;578;236;2080;533;135;75
361;0;43;43;215;44;418;416;38;409;729;47;941;140;139;15;69;132;145;291;16;362;225;111;68;163;1403;679;22;128;172;31;48;309;598;526;28;582;233;8;326;379;137;211;285;488;992;8;899;300;35;2779;24;1727;87;239;198;539;481;365;16;96;38;1;31;91;196;7;12;1512;1;43;573;150;114;1264;50;47;39;90;581;541;1746;87;88;1088;1334;38;278;187
393;0;169;75;257;100;301;305;89;394;880;98;832;69;83;27;196;275;165;451;24;641;138;225;216;203;1448;447;49;229;346;117;74;541;342;302;96;489;190;10;304;373;105;170;385;312;1697;21;721;214;85;1814;47;1483;233;146;477;264;636;304;115;124;93;4;37;153;177;23;173;985;0;74;329;175;191;808;145;133;84;134;523;402;1717;244;273;1242;1565;148;200;152
1344;2;580;315;904;460;791;1096;357;1431;2059;254;1680;436;283;130;784;334;820;1172;198;1933;452;1171;1104;617;2200;1152;150;1044;1371;659;320;1900;928;884;361;2510;1215;95;1185;1370;304;962;1473;1540;4553;40;2036;1215;340;2972;273;3061;1282;748;1944;974;1616;911;456;445;508;26;78;809;456;179;522;1874;39;501;927;556;717;1617;723;777;172;456;1194;1859;3737;916;1306;3091;2793;513;1276;1493
