835;18;2178;711;1425;1345;873;3907;1083;3390;963;509;3504;1195;3012;1263;781;1371;1241;3160;4020;1259;402;811;2429;1399;3428;2980;3115;1072;2476;784;1841;6872;1140;1644;4669;3817;1716;190;1246;2039;5734;1884;6295;1723;1753;1856;2827;1977;2880;2607;1120;2696;3557;1981;1642;11;4327;345;2329;1861;1449;1406;921;3776;3026;4991;2973;1424;1521;3595;1510;389;2952;13;2003;357;870;2233;1143;2743;1278;1378;2004;572;3037;1189;2127;6038;1053;1186;2168;1988;1780;631;1487;1671;1962;2460;2614;1092;3404;5043;1802;1168;3093;0;717;3173;1317;1464;6297;1781;1140;2350;1994;1730;1297;4863;1442;5369;1809;185;3576;2723;3246;2259;13;1826;4011;1263;7330;3199;2641;1921;1185;888;1570;1108
126;494;2;6;1;3;23;0;2;0;6;112;0;23;0;13;10;1;1;0;0;8;0;77;1;23;0;5;0;19;0;7;4;0;18;1;0;1;10;173;1;0;0;13;0;6;6;37;1;0;0;4;3;0;0;1;164;588;0;16;0;0;13;1;1;1;0;0;0;43;0;0;4;234;36;844;4;28;3;0;29;18;5;4;1;40;0;3;7;0;10;8;8;3;0;30;6;6;0;0;0;60;1;0;4;2;0;935;24;0;5;1;0;0;4;4;0;1;31;0;1;0;0;546;0;2;0;6;686;4;0;43;0;0;0;3;39;2;6;49
457;0;1103;590;954;608;507;1210;456;1074;624;351;965;1199;374;605;995;1534;1048;936;1687;802;20;536;1115;1724;1068;1667;2517;993;3043;544;865;1460;1164;583;1366;1379;2044;95;885;1891;1486;715;2227;742;797;1546;1318;1037;1830;1100;974;1090;1801;738;774;2;1297;624;1206;760;727;593;199;1374;963;930;1245;1619;537;1084;1031;141;1209;13;623;767;387;2727;1232;907;654;1836;1225;160;1187;1327;1420;569;756;1053;1533;822;1253;863;1311;1994;2255;1115;713;1139;1747;1419;1374;646;1228;5;184;2012;584;595;1444;2131;1254;1515;2057;1000;1478;528;710;1199;1358;107;1346;1668;665;1194;8;926;1285;1239;1681;3775;871;1626;947;1013;777;1114
301;31;1033;971;857;682;409;778;591;792;312;465;752;1522;212;565;868;1526;1311;492;722;824;122;373;782;1529;772;1525;2144;1029;3042;613;942;1074;1172;576;1048;937;2072;37;957;2050;1217;832;1505;1029;1015;1493;1652;593;2335;1073;1290;1142;1574;420;653;1;1350;570;1667;958;580;925;521;1607;921;916;841;1784;686;1473;1344;84;902;22;943;636;815;2192;1382;368;690;2397;1643;68;1533;1719;1057;1098;1161;1104;1325;1114;1606;1166;1341;2101;2214;1130;586;1057;1441;1049;1443;424;1291;6;218;1882;872;1042;1808;1577;1348;1242;1942;659;1533;990;1029;1240;1938;94;753;1638;500;1068;5;831;507;1342;2263;3145;1028;2221;795;941;1044;1440
339;5;907;706;903;345;908;951;1036;1080;356;189;793;1357;233;348;766;1292;1453;401;519;938;24;226;781;895;715;1242;1697;578;1987;384;700;787;1067;371;973;433;1432;32;733;1583;662;871;1633;853;1109;812;1117;645;1943;1073;1285;1158;945;508;395;1;743;610;801;1217;453;767;900;1441;972;801;565;1034;611;868;1043;68;527;28;532;664;816;2005;1147;218;787;1823;1265;861;1351;1047;811;436;1225;986;1090;955;1137;1047;1420;1104;1937;1048;720;583;1742;724;1483;420;1359;7;92;1680;762;739;820;1947;1206;1028;1641;775;1036;554;973;1064;1498;68;449;1154;742;1027;10;790;308;829;1260;3045;804;1497;826;851;943;984
414;12;589;426;699;663;1578;249;679;1754;385;181;588;1161;286;298;364;1179;872;217;334;823;264;151;1266;918;219;1353;2025;432;1145;241;823;1111;896;583;1111;1145;1190;191;573;1368;1162;1268;530;647;1120;568;1608;770;1858;1146;855;1340;371;604;468;1;916;168;1040;1513;283;621;1091;538;916;1665;247;750;483;528;719;62;532;4;757;219;673;1215;1209;402;631;1274;1559;1519;1563;1254;732;720;736;841;1140;847;1336;418;1294;1094;1022;864;588;303;568;411;1296;268;1128;2;169;1749;816;349;1182;1075;1153;807;1296;636;497;942;1190;2060;1102;42;214;1021;117;969;18;712;191;650;1172;529;1115;1275;1002;493;777;802
109;0;73;192;348;151;83;2128;34;1;179;19;79;15;827;123;62;46;11;666;542;290;0;121;124;77;380;310;6;61;148;100;271;282;32;86;483;88;163;52;273;69;240;31;214;454;139;74;31;78;167;193;47;56;557;315;67;1;182;57;357;122;137;103;1;294;47;2;1688;36;637;438;96;94;129;3;234;171;192;9;37;119;474;37;41;73;573;51;195;27;9;193;271;441;5;22;18;150;116;1044;155;53;191;1195;162;140;348;2;27;93;215;793;52;9;33;296;286;171;36;1;90;7;56;51;2767;100;640;148;16;424;1210;60;53;3;232;133;68;60;393;38
39;0;85;10;43;174;107;1203;32;28;6;17;68;23;140;15;23;103;66;675;1173;49;0;25;165;159;385;213;19;27;178;27;300;978;14;197;610;366;282;132;44;103;912;148;450;136;45;26;73;291;321;121;26;176;819;18;75;0;1166;13;630;95;17;100;6;336;99;103;2091;19;97;739;35;6;489;0;680;7;14;50;113;139;37;137;229;120;578;227;51;477;17;30;290;236;28;10;32;160;215;969;255;18;341;779;54;8;912;0;18;281;101;157;334;36;33;95;238;22;17;96;377;132;83;19;1546;67;385;26;0;52;533;36;435;21;389;304;40;6;89;23
81;0;125;18;147;217;110;881;63;58;96;19;61;102;113;33;60;91;49;756;726;120;0;30;203;121;445;223;45;62;242;81;120;1148;43;84;597;369;189;78;95;163;1038;156;706;102;133;49;175;216;229;176;83;166;931;120;76;0;900;24;410;205;49;42;9;676;76;236;1140;36;123;1064;69;6;306;2;392;5;68;74;120;128;143;143;109;116;285;173;95;652;36;79;161;194;91;12;52;150;134;472;172;26;558;1056;142;67;532;0;16;244;115;211;607;98;127;73;283;95;35;226;331;248;89;21;1025;148;528;119;0;198;504;60;712;78;271;270;62;40;158;78
253;2;419;34;693;242;398;1163;297;393;308;48;601;286;300;167;212;654;216;1711;1377;773;0;204;739;697;1160;794;572;194;1234;199;572;2675;285;603;1301;1054;567;251;380;610;2090;512;1764;802;548;280;457;777;1098;743;354;1126;2002;372;220;4;2035;85;865;900;246;203;65;1544;820;911;2071;219;677;2122;381;101;841;22;708;47;119;440;492;396;779;385;843;275;938;818;316;2004;89;499;419;870;257;62;313;457;811;1217;776;192;784;1901;690;197;1015;10;19;957;575;834;2007;121;491;307;1024;404;190;836;851;906;395;78;1716;1339;1142;457;21;738;1145;318;2449;590;1097;665;288;132;940;265
