3345;76;1578;4225;2537;1463;3795;4848;1715;7475;5525;833;6034;2260;4755;751;2688;2314;2492;3804;3510;2113;3310;2673;4217;8163;4771;6996;12;3215;9488;2602;2599;7379;4092;2253;45;1085;2228;2548;7656;4455;3189;2145;2821;997;4311;2505;5952;3770;2244;7981;2078;4722;4458;1891;5335;4106;5570;1290;9249;2022;2144;1273;6448;3811;395;3170;2887;5313;2647;1992;13349;5393;4116;2425;6253;3075;2512;6963
33;824;3;5;3;108;0;4;9;0;1;288;15;11;1;39;20;10;125;2;7;21;31;6;1;0;0;0;1470;4;1;13;1;0;0;8;1512;52;89;10;1;0;0;184;3;7;3;10;0;0;6;0;32;23;2;9;0;58;2;88;0;4;14;73;0;0;379;35;8;0;75;84;0;1;25;2;0;0;4;0
2367;11;737;1952;894;522;2168;1816;1598;2865;1383;322;1901;2041;1158;1338;2437;1729;2077;1684;2887;1231;2981;1177;3422;2326;1742;4858;22;1806;2184;1972;1254;1346;4376;1202;47;1564;2426;978;2539;2151;3207;1479;1131;793;1768;1262;1967;3787;1521;2144;2222;1842;2010;1176;1295;1398;3092;544;1511;1392;1469;1673;2255;4525;194;2451;1421;2093;2048;2206;3016;2072;3182;1978;3521;2493;1189;2487
2534;38;1295;1763;928;353;2873;2410;1710;1209;1194;250;1651;2019;834;1176;2766;2184;2051;1518;3421;1234;2721;1613;3991;1401;1659;4493;14;2013;2179;2002;1692;1554;4893;827;44;1421;2783;1495;1788;2610;3002;1216;709;1310;1466;1602;1902;2793;1503;2038;2502;841;2196;644;925;1026;3276;723;1984;1496;2083;2173;1896;3874;128;2648;1290;2173;1636;2222;2878;2817;2888;2613;3354;3313;1489;1589
2047;12;1369;1954;529;1527;2122;1525;1503;813;870;139;873;1977;1071;1148;2142;2064;1125;1271;2569;766;1914;1266;2755;1190;1678;3777;15;2270;1076;2165;1193;1176;3732;814;61;1241;2186;1276;2363;1843;2568;806;830;1023;1547;1562;1914;3220;1656;2091;1596;495;2153;745;1065;875;2433;320;1306;1182;2327;1695;1450;3291;174;2253;1488;2265;1145;1388;1786;1761;2171;2217;2053;2377;1342;1099
1752;31;1060;1820;1111;2636;2680;1988;1053;601;877;138;1085;2263;259;424;1491;2461;735;745;2265;586;1713;1494;2559;690;1984;1386;11;2468;2119;1937;1056;1828;2483;513;17;497;2096;1169;913;2277;2008;567;942;623;1774;1609;1963;1832;1388;3415;1889;1023;1964;722;338;834;2382;356;2378;899;1615;887;1123;2148;414;2349;1233;1771;1106;828;2140;874;2163;2019;750;2102;1013;441
179;12;244;500;160;120;21;538;157;1913;1516;134;178;82;765;206;89;69;133;159;226;214;294;330;316;2465;656;48;9;307;176;197;199;39;167;271;33;122;56;594;1692;388;330;170;512;215;141;277;86;27;544;9;104;176;1082;303;997;355;207;75;6;383;23;32;564;32;90;135;609;1132;217;76;198;647;486;53;1040;99;783;3311
56;0;68;203;384;217;76;936;25;1615;561;8;973;187;513;9;51;262;37;221;614;43;208;329;444;1437;322;218;1;115;1064;52;215;406;322;25;2;42;53;239;1560;648;435;45;35;14;581;120;207;134;71;112;370;377;814;15;725;152;368;38;233;62;37;27;1925;83;179;155;64;1544;95;43;1004;525;670;323;1545;243;217;2837
166;0;101;310;304;218;216;696;95;1161;592;8;752;183;655;18;93;356;72;262;403;110;205;130;404;1581;312;534;0;320;1228;178;118;535;273;119;5;95;167;227;1542;500;444;74;190;30;440;226;166;274;229;221;301;320;449;171;845;106;356;46;473;136;112;39;1544;76;115;239;217;1045;126;79;1694;940;400;155;1563;235;187;1993
710;11;234;1225;765;652;623;1392;426;2341;1399;146;2011;1057;1677;111;645;1026;420;928;1115;378;651;994;1191;2954;1149;2050;26;1531;3252;981;471;1776;1394;469;67;279;545;1331;2254;1716;1435;429;658;60;2024;961;1645;389;1230;1182;1207;954;1944;531;2130;357;2414;96;1817;582;311;213;2935;901;357;953;1077;2094;598;332;4740;2475;1025;918;3694;813;1178;3279
