3841;142;4469;7621;4374;5221;4692;7994;7239;2277;12137;6105;11049;2937;8279;4457;11868;5274;8286;16737;6453;5287;314;6306;6702;17835;8519;16970;7491;1909;12026;4662;2496;4058;11148;6849;13404;4840;9658;16799
5;1763;24;3;41;64;157;4;42;98;1;89;1;51;6;251;42;13;0;0;3;14;2477;6;47;0;5;0;53;345;0;15;94;100;0;6;1;34;4;0
2272;35;2610;2746;2564;4745;4653;3855;6012;1530;3809;3790;3976;3110;3303;3364;4758;2439;8131;5683;4874;2552;171;3332;5327;3226;5395;5413;3145;689;3582;3041;3418;2518;9131;3062;5866;3961;5907;3310
3228;53;3737;2366;1595;5202;5383;3951;6059;1713;3128;3174;3424;4000;4164;3230;2451;3309;8116;4737;6441;2695;127;4289;5049;3928;6799;3416;2375;459;3299;3110;3081;2502;7310;3219;6424;4629;4750;3900
3102;24;4038;2194;1665;3943;4040;3100;4575;1030;3611;2522;3317;3447;3374;2508;1553;2773;6318;3231;4113;2843;149;2849;4072;1941;5370;2333;2077;1584;3193;3471;2643;1600;7327;3109;4531;4390;4098;3018
2479;53;3239;1118;1673;2758;3586;4206;4425;677;1409;1821;3244;1900;3571;2242;2226;2884;3902;1863;4665;2633;66;3146;4360;3498;5027;1593;2073;2909;2727;3353;1255;1154;4035;2832;3361;4991;3046;5153
280;31;247;716;628;449;161;173;602;167;2934;664;2580;313;1330;264;808;758;336;2548;387;994;115;400;409;208;322;5001;823;199;986;713;275;456;131;1371;690;148;1845;38
300;1;111;632;48;114;112;449;835;69;2078;101;1605;46;1320;109;1378;599;624;3759;909;166;15;636;581;1892;986;3477;185;396;1282;155;58;82;468;502;1154;449;3083;419
193;0;295;721;338;261;274;483;610;127;2439;317;1159;104;907;229;1077;387;525;3772;714;452;16;531;572;2003;753;3382;262;323;1265;409;134;161;871;563;1375;592;2036;868
867;32;937;2265;1135;1436;1158;2154;2147;319;3970;1342;3058;381;2881;1051;2755;2572;2842;7935;2617;2111;184;1231;2416;5818;2390;6439;936;910;5062;2355;515;748;2243;2336;5303;1982;4162;3316
