16622;0;1237;18132;15;16348;17351;8282;20968;12739;21537;15320;1;17159;15351;29888;13192;21769;12935;33842;19251;9463;20956;36300;4662;21022;14969;13403;25405;17760;7;18884;31247;8365;0;27987;9818;36286;33963;37418
120;0;0;72;0;101;0;491;60;46;0;6;0;10;155;1;254;6;0;0;0;213;5;0;213;3;175;82;0;12;0;21;0;279;0;1;170;1;2;0
725;0;0;257;0;297;2822;10;1024;488;4525;950;0;239;694;7190;73;1494;1338;3091;3825;40;2059;2740;5;1733;626;323;2707;784;0;1041;1762;63;0;2965;81;4066;2494;9881
1;0;0;1;0;0;24;0;8;42;990;41;0;0;0;2379;0;12;672;7113;27;1;328;5377;0;0;1;0;7372;6;0;213;341;0;0;33;0;284;4734;7695
22;0;0;65;0;0;233;12;168;53;1268;468;0;44;8;6269;1;148;644;2637;462;47;2341;2763;11;42;14;9;2011;78;0;262;4244;2;0;910;37;933;2447;9063
789;0;0;959;0;220;774;133;552;691;1723;1267;0;776;800;1768;157;1475;1667;1176;1168;352;2404;3258;23;1097;239;386;2010;1347;0;615;3942;63;0;891;524;1364;1065;2020
1391;4;44;905;1;914;472;123;1024;927;1186;1339;0;364;1347;3;661;1213;1139;695;703;134;7;1220;19;646;406;773;1003;1722;0;1024;203;60;9;990;566;1457;458;48
477;0;1;334;0;297;522;830;387;542;1055;917;0;371;474;256;223;709;2220;2000;649;779;199;2789;776;564;315;329;2535;609;0;480;322;119;0;567;234;913;1103;303
585;0;0;710;0;632;811;789;586;357;1098;605;0;589;923;872;477;914;915;1348;460;789;351;1776;850;909;398;388;1166;1060;0;586;343;132;0;618;364;781;1083;830
1520;0;1;1325;0;838;2599;941;1350;1311;4588;1733;0;810;1835;2951;867;2299;2920;4135;2867;864;4023;4316;678;1881;946;569;3905;2084;0;1350;5260;211;0;1765;872;2330;4067;1578
