12052;1068;0;14817;14;10690;6559;14217;6868;7203;9421;16314;2;14767;10507;12626;15288;9950;11322;9737;13458;16743;8595;4969;16797;3600;10010;12329;10307;26608;5596;9389;15769;11870;0;23499;16095;12210;9895;19252;7582;13075;22898;20229;9656;11710;14540;11570;21034;18351;12206;13123;10212;7492;7;10172;3210;14764;15848;11762
1;0;0;6;0;98;9;0;184;67;5;0;0;0;86;0;5;232;1;0;0;2;73;307;0;198;31;0;3;0;209;0;0;0;0;0;1;31;210;0;14;56;0;0;226;20;8;0;0;4;6;0;9;129;0;122;117;0;3;26
2108;0;0;487;0;155;383;2641;33;1040;999;1212;0;1312;247;3624;1136;32;840;1433;949;1349;263;1;3638;10;219;2214;93;1804;16;849;876;6384;0;2966;1840;123;184;5320;280;643;1109;898;255;519;784;2174;1119;1310;622;2887;185;27;0;134;2;1201;1082;401
645;0;0;1;0;0;115;27;0;0;138;4968;0;23;0;2163;1784;0;0;203;329;9;9;0;3105;0;1;10;0;5075;0;655;304;1956;0;1939;27;2;0;4769;0;2;4774;124;0;5;27;333;3764;174;7;21;0;0;0;1;0;186;2;18
2386;0;0;63;0;0;93;492;39;1;968;1107;0;384;3;1175;1411;1;8;1645;125;266;9;7;4297;17;19;67;24;1124;0;384;2814;2696;0;4205;532;58;8;4826;2;61;1363;1679;11;48;435;863;1001;313;63;319;2;28;0;14;3;137;47;73
669;0;0;984;0;86;604;674;418;227;1128;1174;0;1287;440;1395;499;112;507;1456;15;1157;452;49;595;54;679;488;414;842;24;1293;2381;471;0;1856;191;715;69;1450;571;202;649;1894;382;543;851;1697;1816;644;995;676;146;245;0;169;7;221;922;210
1;42;4;960;0;509;983;401;340;611;0;696;0;936;951;725;146;430;223;1;7;899;554;65;15;24;934;268;159;617;17;792;306;5;9;10;340;566;184;82;1069;363;555;41;537;957;1172;1335;648;1013;1139;630;460;80;3;122;16;215;662;371
227;0;0;404;0;154;653;368;278;332;88;1754;0;794;273;1041;488;172;250;47;0;563;277;553;254;600;284;366;197;967;49;1900;477;40;0;178;177;213;94;201;316;241;1827;81;244;360;559;1119;2025;554;423;462;195;566;0;168;529;167;454;197
481;0;0;754;0;383;357;399;264;513;159;770;0;492;534;906;426;369;481;158;5;658;217;518;615;631;493;604;265;952;60;765;323;180;0;615;223;472;136;425;464;369;958;155;379;361;510;871;1054;551;663;381;314;601;0;213;594;155;677;222
2308;0;0;1227;0;560;1208;2033;563;1726;1983;2383;0;1550;874;4068;2463;696;851;1063;0;1849;644;730;1329;451;973;1882;423;2422;80;2372;2843;268;0;1831;525;811;258;680;727;645;2909;3039;979;1034;1352;2939;2507;1489;1419;2251;349;652;0;331;436;503;1545;556
